,en_mort_cmb_ffs
93,-0.7033474804702783
94,-0.04704760363294231
95,-0.03286744444983219
96,0.6694478021270127
97,-0.5564101925551713
98,-0.12877025283626592
99,-0.47832152711413833
100,0.9986342725588976
101,0.268155081964083
102,-0.12018910729364589
103,-0.2694521758073111
104,0.25037119543675873
105,0.26472266189720783
106,-0.5083783592361535
107,-0.4695258317726664
108,-0.3084327142359748
109,-0.7047172530796549
110,0.5808548029863865
111,-0.2810104456491397
112,-0.6607458157328402
113,-0.37758468013774327
114,-0.43347090417419565
115,-0.35140718530013265
116,0.6359134840841209
117,-0.8718466167967289
118,0.45406732782057535
119,-0.1463833996445503
120,-0.15646687174536636
121,-0.5497876914736989
122,-0.2687895431587182
123,-0.04743130012495061
124,-0.6247131701736649
125,-0.04328338984719953
126,-0.3204117038825632
127,0.6503164729828078
128,-1.008054084700198
129,0.7481956583619724
130,0.8995433799331085
131,-0.6406848871942479
132,-0.3408042960500757
133,-0.4090055514711639
134,0.024152893430925564
135,-0.2391876202930589
136,-0.26992062637177117
137,-0.14603273611531795
138,-0.3777548133259987
139,-0.6137642592169477
140,-0.46785338531987924
141,-0.34637476571784187
142,-0.2593033245949954
143,-0.5947900871075291
144,0.5544886338656292
145,0.3294209534246472
146,0.17336715248573714
147,-0.321831713509393
148,0.800661107562171
149,-0.850475399748324
150,0.2622117907928055
151,-0.6480687830289791
152,-0.07548585365358525
153,-0.5569604282073359
154,-0.8760141427248729
155,1.1951923319679834
156,-0.2587441929121853
157,-0.6191519710114946
158,0.4462595566342258
159,0.4704436685191875
160,0.939804885424609
161,-0.7129541036019601
162,-0.5072069473568067
163,-0.32013020124696906
164,0.6967406179772685
165,0.2545070916644417
166,-0.3500616189779238
167,0.4548097798879399
168,0.46622495575647954
169,0.10105338223073414
170,1.4258519680130561
171,0.42685870447231405
172,0.08982369173198837
173,0.3389995614537442
174,-0.40634967398427424
175,0.29288551572655996
176,0.0759482416998057
177,0.0344308627866482
178,1.327168705040667
179,0.16682309089983194
180,0.367504330796272
181,0.19967902035629212
182,0.07235189870312617
183,-0.18028245421091496
184,0.806218566649959
185,-0.037675676280065594
186,-0.44986487116736984
187,0.22574066439462562
188,-0.023347145266728226
189,-0.051752800876229674
190,-0.6544479900769009
191,-0.007368916194932255
192,-0.2137263410895775
193,-0.4458874448314047
194,-0.18209904114595313
195,-0.8316750614093006
196,-0.20247173579824512
197,1.1820904202172973
198,0.10079835706788198
199,2.405405590845137
200,0.03646270369185118
201,0.714312601085949
202,-0.02078784016667436
203,0.6021106426427267
204,0.04865229184588044
205,-0.27981819889517523
206,-0.27143083718411853
207,1.2541161547145068
208,0.2579480942347795
209,-1.734995083715028
210,0.6164016420124266
211,-0.38124397444593583
212,-0.8514828851754275
213,0.05669031823164642
214,0.644475466919273
215,-0.855879915868748
216,-0.6970111601250837
217,-0.5130916014678613
218,-0.615620865718634
219,-0.4640063464876229
220,-0.8529114310112186
221,0.5518431682958094
222,-0.31807077435300446
223,1.8424109200386107
224,-1.1279456886908703
225,0.570849697256203
226,0.45019712019717817
227,-0.6936340331030609
228,-0.6954727334867183
229,0.5062838352116101
230,-0.6310808943720528
231,-0.30346747314956657
232,-0.6774435728093972
233,0.001728096134802982
234,-0.34025480069151703
235,-0.883645183946776
236,-1.0164738544660112
237,-0.37519959441304346
238,-0.871494897897188
239,-0.4449592662681186
240,0.13652185781031953
241,-0.5654999892129705
242,0.4214997015979541
243,0.25259527345730504
244,-0.7068653925975857
245,0.6772012917651858
246,-0.9327030878076271
247,-0.09058690230986884
248,0.07253726983161624
249,-0.11486584916501373
250,0.052227908760004285
251,-0.37245693426457543
252,0.017443561572155358
253,-0.34052385056324086
254,0.2601631844524349
255,-0.04071856316283871
256,0.7605309807412948
257,-0.8657162037055242
258,0.2822265209081045
259,-0.4739259500845555
260,1.3483399608716196
261,0.09132933819178876
262,0.15412615916498085
263,-0.19628988184025306
264,-0.35787621993648844
265,0.7249228997821221
266,-0.5429408728082802
267,0.18246914454658372
268,-0.6854409113286271
269,0.2958958186121551
270,-0.11052720943615561
271,-1.3822603697406308
272,1.0657935776612637
273,0.2995718270160651
274,-0.7654075486713787
275,-0.5715176034956025
276,0.9747574787518954
277,0.17823104210781124
278,0.2235020983989147
279,-0.5507056304367343
280,0.7826171008140749
281,0.9490555722168259
282,-0.05977960419701306
283,-0.5975693194880423
284,0.28116816192239175
285,0.3336696550214666
286,-0.2610192989535418
287,-0.974600019264164
288,-0.04228691858823718
289,-0.5363950241278762
290,0.34006067778478943
291,0.4620987760194539
292,-0.4193695316960418
293,0.2787190963428299
294,0.5094447411681158
295,-0.39004434644272995
296,0.05774817429212525
297,-0.029330611320115323
298,-0.25755030811652846
299,-0.3273996428491199
300,-0.4239638810739135
301,0.08147985622799589
302,-0.7743820813692031
303,1.4760437210430162
304,0.2787904675843625
305,0.4227721653462756
306,0.7036675029709276
307,0.3485976573884722
308,-0.24192528125555568
309,-0.3159327088867001
310,-0.9511844762026178
311,-0.855731860466181
312,0.6219458324261727
313,1.002381694265792
314,0.7998367655069295
315,-0.12485523438147969
316,0.09480045487929246
317,0.8427840056965603
318,-0.3851517701029422
319,0.05705374622527374
320,-0.017291415891418613
321,-0.2297751721951107
322,-0.8285944750698139
323,0.10373209758188971
324,1.0624816510276849
325,0.3404193395600653
326,-0.35998768939359116
327,-0.19598781638988486
328,-0.27169902242305227
329,-0.7689754797756088
330,-0.15818168245287403
331,0.5020289483958645
332,0.5467040493908328
333,0.5695485266567916
334,0.6330687779390414
335,-0.6104155489925811
336,-0.033979275353500225
337,-0.35148722919827824
338,-0.08642188308946007
339,-0.18861024671908802
340,-0.14701011460122085
341,0.24947501892618673
342,0.9644201980932319
343,0.29118527950338563
344,-0.4319947756103369
345,-0.22845971111607513
346,0.3412448798080883
347,-0.0921447603378024
348,-0.5245607299212931
349,1.1733421054657591
350,0.007969933384030509
351,-0.48098740145023233
352,-0.2365045514935437
353,0.31751682929718
354,-0.6948638373361508
355,0.1993819863165418
356,-0.7483974642150785
357,0.481540559214344
358,0.590106455798979
359,0.4992757658171641
360,-0.8520017288815819
361,0.5284367296714528
362,-0.2878944738391485
363,-0.31323059431460704
364,0.16861498414115753
365,0.062089684667173954
366,0.8026718595238249
367,2.8263643854745633
368,-0.539607768503792
369,0.6036224677053386
370,0.3895085555338187
371,1.1289747174244464
372,-0.14277483615160172
373,0.11936291509640896
374,-0.44112493356299154
375,-0.4515179341669581
376,-0.3299015676747495
377,-0.2339867804712517
378,0.5300497364112072
379,-0.23494664791036632
380,-0.09526671840590803
381,0.9100586537994622
382,-0.20201472096702508
383,1.1072249733677033
384,-0.2840007003159847
385,1.0897513302448294
386,0.26560425668380716
387,0.8207188973736902
388,0.4681113410878378
389,0.39600372675581075
390,0.11447849246055831
391,-0.498074017892403
392,0.3022533989258483
393,-0.31060413913944807
394,-0.7065678501301922
395,-0.5191131235943482
396,-0.7495980930456244
397,1.38351558417828
398,-0.5578214909102963
399,0.5190662948358941
400,-0.882824509595298
401,0.052876498977951276
402,-0.3432528633841921
403,0.4363194081299686
404,-0.9628956319521008
405,0.22862492866784065
406,0.2503311413585386
407,-0.36666274925486564
408,1.8942450082777513
409,-0.8850909381620593
410,1.5500285663777507
411,0.5011369726511701
412,-0.44024648194684746
413,0.22914488602374397
414,1.0286510298637936
415,0.1350597006974341
416,-0.17759129360504802
417,0.6385526725153403
418,0.07119461109746243
419,-0.03072637725746002
420,-0.7666573321264806
421,-0.3936656820646805
422,-0.03641255234014338
423,-0.0008106807258074337
424,-0.7657782538711232
425,-0.47117141229704035
426,1.005163815062393
427,0.038335392063030105
428,0.0538712727735372
429,0.3592519906965629
430,0.25927346055385053
431,-0.22595104731001373
432,-0.7147287845985241
433,-0.5490697766162199
434,-0.155934432654325
435,0.2685906366003483
436,-0.31121133374071674
437,-0.30592816963000247
438,-1.5282380864916845
439,-0.16925055214069626
440,-0.7450068691459762
441,0.010216784952943684
442,-0.17793231728979175
443,-0.4504980746222301
444,-0.39330593298752803
445,0.16310821552220153
446,0.43740049100536094
447,0.13034260971159906
448,0.32006342260926707
449,-0.38178003376127434
450,-0.054692488435534384
451,-0.6105874727287876
452,-0.47864151885603295
453,0.45923419490858647
454,0.18693105460167267
455,-0.6378146427766257
456,-0.21644175153545858
457,1.2159796293011946
458,0.16687219423359914
459,0.04975333963565986
460,1.0026707589546178
461,0.2397451323052409
462,-0.18320015328190456
463,0.5188705208872897
464,1.660181543454541
465,-0.038088465571694034
466,0.6709010350166555
467,-0.5196110235686138
468,1.3466248312875044
469,1.1500617961716428
470,-0.21382373937700563
471,-0.07784125584414335
472,0.1538113382635518
473,-0.03616684488559652
474,-0.2274283559470348
475,-0.7297327096003957
476,0.46358137772123104
477,-0.059246696243232325
478,-0.743194063776051
479,0.21638013027909472
480,0.015388308352009295
481,0.31732556099295217
482,0.37154777855178056
483,-0.2861382737698598
484,-0.7236966060358199
485,-0.40723053566933043
486,2.978420093842153
487,1.0573380040755729
488,-0.2749618828393847
489,-0.693658255762401
490,-0.16454144612472774
491,-0.003363855155023976
492,0.6568361449662231
493,1.0293368635882305
494,-0.37300648831832606
495,0.33858577003131934
496,0.022602224990985135
497,-0.4588756740905063
498,0.3925879975125936
499,-1.1227097305229563
500,0.4758950140660473
501,-0.11236276021978012
502,-0.8648482194521019
503,-1.1124867788802475
504,-0.5656541866530121
505,-0.7371498501586402
506,-0.41078929405054815
507,-0.22920156433543462
508,1.1383894693821024
509,-0.13110398117355457
510,-0.47689868875063735
511,-0.6694769778908223
512,-0.46575167455999233
513,-0.030083793971825704
514,-0.3817223681407712
515,-0.46991933363348704
516,-1.2614481297047413
517,0.09066091412406241
518,-0.8517117159515634
519,-0.12464577947502685
520,0.07611681603565992
521,1.2370008167235285
522,2.542323234833029
523,-0.007676085488242686
524,0.4409544235939068
525,0.5863509833284306
526,1.9671893653417891
527,-0.6023451762341644
528,0.2773689277673085
529,-0.47929985544636033
530,0.45206560714804744
531,0.588394192108086
532,0.2952112090113635
533,0.11158068944390982
534,0.026247920770177503
535,-0.7977152816529837
536,-0.7322604913113879
537,-0.4968803159849051
538,-0.016745463399266698
539,1.0710405629216562
540,-0.38128725686364845
541,-0.41469129140556865
542,-0.7193063116177789
543,1.2667696168831843
544,-0.5013908480228046
545,-0.46923026854672456
546,-0.5270359346151029
547,-0.4490521869335636
548,-0.016354478295506562
549,0.007628661181909558
550,0.32100414317772313
551,0.9050871421507635
552,0.4478375091254784
553,0.21329798709475506
554,0.06198217936228247
555,-0.34843845941742424
556,0.13704987229312668
557,-0.8684969670690894
558,-0.17974660601250822
559,0.14368662773451116
560,-0.8817765253999876
561,-0.5108592315298127
562,-0.5838295027260519
563,0.16937672723771627
564,-0.18977473921863633
565,0.08263672168273341
566,-0.6203620101659407
567,-0.4026228868415893
568,-0.2001081227770345
569,-0.8085823943087371
570,0.5624376168562097
571,-0.36141618240163886
572,-0.7646454557642854
573,-0.3546722529159678
574,-0.4407045149453074
575,1.2878498738385762
576,-0.11340362868915506
577,-0.1718521564206594
578,1.0429677891286302
579,0.6094059243098116
580,0.9477075970134071
581,0.5763714105643178
582,-0.1477817602119594
583,0.26140092818031474
584,0.8773699117651966
585,-0.6012972555350425
586,0.3092184480108021
587,0.8228726205267958
588,-0.35275759273736906
589,-0.4854000219393862
590,-0.34683198892341455
591,0.03533176533143021
592,-0.02056926186227497
593,-0.25636989363143914
594,-1.043138107131746
595,-0.4857508212845226
596,-0.8093824496601267
597,-0.17340207068323776
598,-0.39505021682203806
599,0.41223083145345646
600,-0.47587261035260636
601,0.9716011769150114
602,0.7363727400582352
603,-0.8454122703557726
604,1.1723087491776045
605,0.09561487730713433
606,0.31529988655947483
607,-0.27848540200936134
608,-0.4233962836248895
609,0.244091835076001
610,0.8907333405475323
611,-0.506052870095393
612,0.11580758461707837
613,0.32873258807853545
614,0.6929070769457693
615,0.12376089905779342
616,-0.667356191432384
617,0.6675935658902811
618,0.17187556540465737
619,-0.8188926398997806
620,0.05980500290633899
621,-0.5931118110851961
622,-0.6216822498938124
623,-0.772897906882357
624,1.5503963908655192
625,1.4108453252771023
626,-0.2275587178292635
627,1.5660994036118874
628,0.9533721762423215
629,-0.5469743373206367
630,-0.5050710741751523
631,0.028321047330829224
632,-0.5012581452418983
633,0.05202961599762078
634,-0.29459194259220545
635,-0.4477320130871327
636,-0.0056884754484038584
637,-0.6665285437265711
638,3.6186141789133934
639,0.18322610890273108
640,2.993615567806263
641,-0.11216583625641048
642,-0.5972583450457963
643,-0.4386002650888842
644,0.4574452821939045
645,-0.005416602356528165
646,0.9045392887475793
647,-0.15616520987419175
648,0.32716433145860657
649,0.9769862216666727
650,0.5803417382787439
651,-0.0836760289799782
652,0.7330081274261258
653,-0.7653063143851959
654,-0.32864247989419315
655,0.11348183568062889
656,0.29073822497055923
657,0.05085750115350594
658,-0.09576483170482489
659,-0.2022658122698092
660,0.33706181769952215
661,0.16906778783292872
662,-0.7427026991198005
663,-0.17086833319961273
664,-0.03113261613440969
665,-0.24501362361931053
666,-0.4303279607331604
667,-0.6647843711095326
668,-0.7490023857368322
669,-0.1842019318706053
670,0.002400671248989571
671,-0.21092329963002082
672,-0.22890938882016998
673,0.2717276384837387
674,0.8798333252980447
675,-0.3747370871384635
676,-0.5060707455612652
677,0.7262618318837288
678,-0.5578147262731503
679,-0.6934184773743843
680,-0.5245263160805405
681,-0.318558826468892
682,0.4284607936162746
683,-0.2959742468188462
684,-0.02655649534969647
685,-0.53877304759436
686,-0.30432318810307896
687,-0.4389555682710169
688,-0.2913455326086302
689,0.6581212043903624
690,0.8683929192245528
691,-0.345928635547757
692,-0.6059487176856942
693,0.2832170647557194
694,-0.16428101528211936
695,0.9373468726950426
696,-0.23211309984758016
697,-0.24512991321011057
698,-1.2699619614102209
699,0.09072574222238815
700,0.6742138896588423
701,0.7668764755183157
702,0.47366445709596644
703,-0.0023115409100795863
704,-0.031098499730963004
705,0.1985901632814467
706,0.026477231212127004
707,-0.3404418486183355
708,-0.49711778640440124
709,0.10999001280554721
710,-0.009065365026512123
711,0.3760030207427872
712,-1.0850937640750706
713,-0.5593774482184877
714,-0.9333207145948113
715,0.6742512123202645
716,-0.1593373637023477
717,0.2098830385272848
718,-0.23656334243672283
719,0.5236434894815369
720,-0.44851632570589306
721,0.3150197219397206
722,-0.5376035317336825
723,0.5150677567985753
724,0.2546066253473965
725,0.9860284551995135
726,-1.0705589627604712
727,-0.45017533658709885
728,-0.29266847602264195
729,-0.7019367597347115
730,0.1540622556918321
731,-0.03914522736105371
732,1.2294190632902322
733,-0.19957139017751183
734,-0.06829743475995387
735,-0.013941499763514236
736,1.2728500298105452
737,-0.5449354857661054
738,0.2412535886844825
739,0.17574653929701411
740,-0.7170973751434276
741,-1.2813513070587108
742,-0.6232635828833238
743,-0.20407828081439588
744,-0.5234110644335712
745,0.2103786583333548
746,0.25627144649241707
747,-1.044909335244647
748,-0.988265029048315
749,1.3192347061560723
750,0.1872022200651857
751,0.09899168121849573
752,-0.23394218008939904
753,-0.19252266759967182
754,-0.19416507393673008
755,0.18755687805757107
756,-0.10518309043598156
757,0.3248397556830861
758,-0.6549486077510921
759,0.11622327125794969
760,-0.21539093745780857
761,0.08875235491136664
762,0.044659415798558165
763,1.2108293476155627
764,-0.2718894015857435
765,0.7270154678066878
766,1.5864691078353248
767,0.854892838653583
768,0.3351901410120314
769,-0.9402771944318975
770,-0.21635188115529716
771,0.8670144275809955
772,0.16066318630329887
773,-0.37244051022910246
774,0.17271679370322182
775,-0.18505305406696412
776,-0.6777145600173474
777,-0.0672739801438261
778,-0.5275678244595768
779,-0.13174720628632933
780,0.27392629797687484
781,1.8221773549327362
782,-1.1741725813347645
783,-0.48806709812546434
784,0.35434277433736694
785,-0.0504756127490581
786,0.8286061319221392
787,0.5727120893603772
788,-0.12554220729039936
789,-0.09955793047464538
790,0.11853771422032426
791,-1.253830863645412
792,1.2712775602453716
793,-0.12248797718231591
794,-0.5182535017064771
795,-0.006283749792955898
796,0.44321434469460563
797,0.17694071015809532
798,-0.6997295523398981
799,0.8203617469890658
800,1.1224996982932878
801,-0.6331285218766608
802,0.4215299937937552
803,0.4885296227860907
804,-0.36347369887853603
805,-0.5825074723163107
806,-0.08456493931234461
807,0.6390031011785944
808,0.7026054784545809
809,-0.4519398630760409
810,-0.3017058959386386
811,0.5184674116859027
812,-0.27185530366388866
813,-0.6400794183059975
814,-0.5083254155243685
815,-0.5019226186862575
816,-0.06824507398911493
817,0.40810252893735477
818,1.1047527836439264
819,-0.4141438907706667
820,0.1964559628195137
821,-0.1019068831812587
822,-0.32186375056233946
823,0.27895071214702144
824,-0.635083920547658
825,-0.706046307667574
826,-0.04024045629282801
827,0.7737468198777803
828,-0.5814327701010968
829,0.1571549277771142
830,-0.38577087881754946
831,0.4990704526822178
832,2.1156786871004143
833,0.9428368779941991
834,0.7128375087196718
835,-0.8152595681905448
836,0.23277557260249604
837,-0.6198062203187757
838,0.8227831836350401
839,-0.1916017490172118
840,0.6579892769442405
841,0.4103145271996951
842,0.2850700828390629
843,-0.41242332615301347
844,-0.3908773169162856
845,-0.2726624938424917
846,0.3197197238846026
847,-0.47039628427237556
848,-0.569163944756211
849,-0.03859647264478536
850,0.07301099398046781
851,0.6739322666717779
852,1.5116140357383048
853,0.1813643663934571
854,-0.4773881112139752
855,-0.660009980800819
856,-0.23586156519874477
857,-0.4740509892167718
858,0.5662797077893795
859,0.24866333395185866
860,-0.9310589105784166
861,-0.22602077788186922
862,0.8444285866097974
863,1.1813949520052038
864,-0.08966774127524406
865,-1.3063406031777727
866,-0.538205477940835
867,-0.9384353171504514
868,-0.7668199342482661
869,-0.7852355224674811
870,0.2548247901905251
871,-0.4301553603616941
872,0.017448929884764118
873,0.06925215775355661
874,-0.02452357647145782
875,0.7409998057316335
876,-0.5532884097804983
877,0.5632113279315558
878,-0.6988612456516329
879,-0.1278578605253604
880,-0.5830432701542538
881,-0.8432695389713697
882,0.18750652963289421
883,0.6152942633747549
884,-0.9767090692280995
885,0.9842275526606786
886,-0.2571282081642479
887,0.2628051013136201
888,0.4421723231757165
889,-0.315532392877909
890,-0.9389503542112201
891,-0.0059354826220630605
892,-0.5354390983542555
893,1.1231336986904354
894,0.8847366651203137
895,-1.3597645203681714
896,0.30914981635988203
897,-0.45668417690940555
898,0.10341008699232608
899,-0.4470292429026682
900,-0.4652377773987335
901,-1.186126795597285
902,-0.31202937021161836
903,-0.3476442326457504
904,-0.6052450156682904
905,-0.43873116576437177
906,-0.27245987069258476
907,0.05018850282336284
908,0.32012158589349815
909,0.2757930381911232
910,0.3772700568701767
911,0.6914400897086967
912,0.5520254210339822
913,-0.420238947253769
914,-0.791438248977899
915,-0.12511124861806552
916,0.5981823367052439
917,0.18745471261309304
918,-0.4658760051632009
919,1.5423021637645289
920,-0.23643971150472176
921,-0.39009924263914797
922,-0.7472231100544428
923,-0.7792395610270133
924,0.5424829070664285
925,-0.2265648745975595
926,-0.41241487833570234
927,0.3281697297071865
928,-0.2150519076105455
929,-0.34504019455177326
930,0.22877060128664894
931,-0.5625800604746904
932,-0.3127195992220695
933,0.2020600678877061
934,-0.13595300583793982
935,0.7384948919004104
936,-0.25442017050848875
937,0.4301439840668422
938,-0.29045172548798814
939,-0.43093452118129216
940,-0.30589801297664204
941,0.33892665948627265
942,-0.5877001203787093
943,-0.2286097387463937
944,-0.7503975541483289
945,-0.12910886727371293
946,0.2283823511005937
947,-0.2786925204188375
948,-0.9238426884428722
949,-0.6378846368954264
950,-0.08106623031689246
951,-0.10654573210737146
952,-0.10904824532342117
953,-0.4949395457055702
954,0.38285323934003507
955,0.33345530934716827
956,0.03323816476689361
957,0.4179946097339793
958,0.17477122717756563
959,-0.26887938615234364
960,-0.004574930721924271
961,0.23227578051951403
962,0.38273932979079417
963,1.1408998019130987
964,0.1929558496225972
965,-0.031972731616351724
966,-0.46493772541143824
967,-0.365278511626664
968,0.3064897601084585
969,0.6951038168013765
970,0.6313922753386906
971,-0.1227507991696608
972,0.31610369597664195
973,-0.9836215492926935
974,1.0751994671646377
975,1.2918767012917531
976,-0.9597277699516698
977,-1.0270508665172104
978,0.7822289959047426
979,-1.00205146245904
980,0.3114027923174279
981,-0.6565129325562713
982,-0.24854127568754691
983,0.7320389486967885
984,0.6844526962069934
985,0.3917344209982704
986,0.7892775357209113
987,-0.04728347267122216
988,0.4708462470345608
989,1.6790904089877674
990,0.10148439040245621
991,1.5255339964039616
992,-0.5787647493235183
993,0.23209463665652366
994,0.10685947704978126
995,-0.12276658729431812
996,-0.4072559792279252
997,-0.5013679239873321
998,0.17578248041805478
999,-0.04642588200991002
1000,0.6477578052506204
1001,-0.36680464913867267
1002,0.4649321377993759
1003,-0.19098009240251845
1004,-0.3948840314774599
1005,0.6558150907185818
1006,-0.11021085689065309
1007,-0.33819223105631135
1008,-0.8333237004632027
1009,-0.4867175964927354
1010,0.39617640312812724
1011,0.7354585107515922
1012,-0.6008413299263157
1013,0.2638351240296744
1014,0.46339215070312845
1015,1.502805592674455
1016,-0.8736901931251022
1017,3.028064503380425
1018,0.04720429139175256
1019,-0.8549379310686489
1020,0.13096788717686048
1021,2.089530735961599
1022,-0.025232152279885803
1023,1.3251312948244167
1024,-0.8669949829423992
1025,-0.32986769104949176
1026,-0.1449118924946036
1027,0.7428099739110144
1028,-0.3083762973917485
1029,-0.20829302845829067
1030,0.049686567344343784
1031,-0.04133981030622126
1032,-0.5326009479281621
1033,-0.717721980669464
1034,0.6740492867646818
1035,-0.8158005205441085
1036,-0.630130819272047
1037,-0.9407487197703266
1038,-0.14770339058219908
1039,-0.7808669130012194
1040,-0.35192241037344746
1041,-0.46275136259217603
1042,-0.6244091235977861
1043,-0.5523543719501719
1044,-0.48977316488881345
1045,0.8884277850437216
1046,0.06450804112669067
1047,-0.02556559742213725
1048,0.49437364866848954
1049,-0.2427699711544275
1050,-0.38055957167975574
1051,-0.4329764496285106
1052,-0.11497070539132098
1053,0.9094097896958887
1054,0.12847972983082245
1055,0.22929613690553388
1056,-0.3445941294445051
1057,-0.47141244863313186
1058,0.7669680051177675
1059,-0.17578539722341133
1060,-0.10759724559298166
1061,0.39025945123573824
1062,-0.26219604980288275
1063,0.5419850797100466
1064,0.3018042725269085
1065,0.06252378132845651
1066,-0.6536909222649969
1067,0.3282885339439491
1068,-0.40019086986998786
1069,-0.19298246983124517
1070,-0.29548052402606895
1071,-0.5518206809222722
1072,0.6398421917839919
1073,0.5879424651426649
1074,1.5554022547935615
1075,-0.657840792413685
1076,-0.8330978634193019
1077,0.8187575523440548
1078,0.16801645326402984
1079,1.6391294017627227
1080,-0.3397668429730826
1081,0.6182660533787236
1082,0.38917298743767337
1083,-0.3109531420258737
1084,-0.20593481781089076
1085,0.28829589121605204
1086,-0.7744064889576817
1087,0.7516525268218278
1088,-0.004463459145340372
1089,0.33427297365082054
1090,0.5339526456681003
1091,-0.2383213330395508
1092,0.1430036880319924
1093,0.7693023118995832
1094,-1.2909680275787252
1095,0.06875253799345231
1096,0.6206022698470081
1097,-1.3584022980541282
1098,0.8828149431980534
1099,-0.22938395103165762
1100,0.3489771477317447
1101,0.2720210384696047
1102,-0.32138886656575805
1103,-1.118925651729779
1104,-0.2877960279676828
1105,-0.03220822034792847
1106,0.17120935174533616
1107,0.6315549069294848
1108,0.6505872500464279
1109,-0.6500459090529821
1110,-0.4291326702984367
1111,0.3677568128620514
1112,0.25735072914454193
1113,0.0942896970200406
1114,-0.26774961051158963
1115,0.004464759339278593
1116,-0.39269968335713296
1117,-0.04384473600584683
1118,-0.5230171051170421
1119,-0.26939885487184345
1120,1.0928582496123465
1121,0.04135746615303066
1122,1.3352210750157
1123,0.5611602232660969
1124,-0.5423084405808798
1125,-0.46030519262422537
1126,0.22739822173088695
1127,-1.0693341580207096
1128,0.43952322960793766
1129,0.9475131878640723
1130,0.09372414021043336
1131,1.116141649647928
1132,1.2087780618242092
1133,-0.5052696687241528
1134,0.9477720409684511
1135,-0.9073227747232024
1136,-0.17793266445343095
1137,0.3880664312737877
1138,0.4333023184201467
1139,0.7678224342086216
1140,0.6981597191796515
1141,0.5814481892170602
1142,-0.4649005312239799
1143,-0.4943534751217131
1144,0.0926732549214021
1145,0.3588098148414685
1146,-0.333030383249
1147,-0.22501960189592293
1148,-0.04815297074059503
1149,0.5254969226347825
1150,-0.13901160409139396
1151,0.4299575990893247
1152,-0.5222631410807553
1153,-0.24066607312058413
1154,-0.05220052467963426
1155,0.14335335173157046
1156,0.09015796247721723
1157,0.1393782231018071
1158,-0.5203070901612099
1159,-0.48054662196800607
1160,1.3700006402590212
1161,-0.3957317288465543
1162,0.39444145615864523
1163,-1.175056991118828
1164,0.4362066690924471
1165,-0.3925354258930023
1166,-0.9320018108096965
1167,-0.12404767230094359
1168,-0.09281461168953398
1169,-0.5998876513458253
1170,0.45729916530183207
1171,-0.5348897449504479
1172,-1.217592182194951
1173,1.470504113483421
1174,0.6510664212793772
1175,0.540429786655993
1176,0.028281479735852336
1177,-0.28885404851559876
1178,2.1246346910308396
1179,0.6059606085310638
1180,0.7228460832731635
1181,-0.30275883490346295
1182,0.0578670265197564
1183,-0.9464314192169271
1184,0.8864432777708147
1185,-0.16113002601503534
1186,-0.4813429141525987
1187,-0.9682370960692999
1188,-0.29684842428944547
1189,0.3703179416371509
1190,-0.3807449788439299
1191,-0.16431175581322924
1192,0.7224606087732909
1193,-0.3873753760515002
1194,-0.44770932427099996
1195,-0.5941415437019341
1196,0.43585850816110194
1197,-0.08170681118531715
1198,0.08219917270714264
