,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb,en_frailty_cmb
0,0.11111286941895948,0.09839383617927033,0.10413745741209651,0.11203454168205274,0.11304366980102454,0.11169855298397074,0.09621308056267061,0.1090325962751427,0.11252284615283208,0.11009397218315511,0.10669385115491745,0.10357524165736186,0.11150843572628669,0.10443613954435298,0.1048083940088184,0.10883797492110918,0.1116484737852446,0.1006197394883936,0.102865716736744,0.11708215595786142,0.10264631937894833,0.1125451161968353,0.103144453893983,0.10381602674201997,0.1158999877088884,0.10862154686763154,0.11440195436866211,0.10534008575899682,0.10763037293796712,0.10829515973537505,0.11784049212607636,0.11680850676408022,0.10404713952164493,0.10287329008009545,0.10498070641527493,0.11247894017581839,0.10772383243782299,0.10381695321145054,0.10744598769922246,0.10575998619630772,0.1064290989109577,0.11006176398189435,0.10965252463431682,0.10949176184693224,0.1110437593711701,0.10584245725274578,0.10881832962282235,0.1114312249522185,0.10061984222393984,0.10548340509806772,0.10991216983920268,0.10548719467055578,0.10359359283323613,0.109266503443621,0.09720684646760297,0.10191946450615381,0.11705813864322558,0.10335209971337271,0.10826390197063987,0.10160487758022246,0.1069676595753781,0.11898287788894102,0.10718076062495345,0.10350775721082979,0.10773248615175149,0.10306315375629833,0.11401160955522704,0.10686341450623998,0.10126699119778601,0.11214286424904729,0.10853315904002214,0.10852762644398357,0.09981167008282213,0.10926200245985228,0.10323015584051631,0.11694704723315537,0.10922434126589979,0.10893501644333851,0.10412752424569105,0.1015766435868252,0.10067719632912693,0.10804751593622543,0.11618398167130047,0.12072414988817844,0.10415442245710863,0.09927822017753102,0.10024133961784995,0.10089549979964346,0.10528000837785176,0.10268845722914904,0.11457457119781614,0.11387443723351223,0.10711107369312503,0.10320431615274057,0.10293571590052757,0.11543138924735673,0.10828154224114814,0.10131358368813151,0.10780714039850157,0.11321771304429683
1,0.18176858491919656,0.19175290513541526,0.18746754581277372,0.18057650414390408,0.17636775214490752,0.18759188831690052,0.18292802006363465,0.1718717519510328,0.17816588451822785,0.1681129843543924,0.17635786800299244,0.1814727762670584,0.17777001196386985,0.19424522370989736,0.18052072492485427,0.18188193882687118,0.18132671456949628,0.1834175458255049,0.1914443920517302,0.1808826096252688,0.18465317568575257,0.17515597641104763,0.1743095411104643,0.17816609221241198,0.17640554907966627,0.17797764567334196,0.17395038706994884,0.18812774029116833,0.19962507939008106,0.18273827256882538,0.1754151616441876,0.1869102446834201,0.19436425357974757,0.1763465878546893,0.17785667408842598,0.17541533106571178,0.17923382752313122,0.18170470630822702,0.18693724670937803,0.18468646183344348,0.1811954052917904,0.16937041515303763,0.1760918481538292,0.17600919254686814,0.1804045738645879,0.18185281328545505,0.1859791648113547,0.18261129848028027,0.17558903528987038,0.16204224743585469,0.18623597146223092,0.1838107338722163,0.18542782337185762,0.1837750593031776,0.17337107235590565,0.18361194119685592,0.18309946217337253,0.18473663290238343,0.17525954683963152,0.19214887386571672,0.17976787758699625,0.18280317137864438,0.18343561201407071,0.1845825361903105,0.18285266631817226,0.19045448334700418,0.18475585567856811,0.18164623551685,0.18610573480249695,0.1792756570069495,0.17313084588472347,0.1808214270386686,0.18897967954853467,0.18132414648154016,0.179875761433091,0.18050678125517305,0.184459439845254,0.16135105995501975,0.1755015529741275,0.1704666265624041,0.18653255562745746,0.17341469378672586,0.17691225352767936,0.17655381027546857,0.18369488611074633,0.18223684751552333,0.17233472200195435,0.1834998763265768,0.17793987277360407,0.18800786558835236,0.17858334717055374,0.18076976256106975,0.18147945322758677,0.18633696861226645,0.18924308783249133,0.16778513522263833,0.16807157087158692,0.17651159407786077,0.17673551974466256,0.18322768163969622
2,0.12256718420265975,0.11116716573053875,0.11671467271352837,0.12314504774933557,0.12419025342450107,0.1179298868091316,0.11844435781298546,0.1215283661077698,0.1151553915491898,0.11803322415407738,0.11323922411829686,0.11949341084233794,0.11785455593433686,0.11226494509419108,0.10725950134213477,0.11238605988128329,0.1175891759606549,0.10626642122579025,0.12842604496084473,0.11490304089899381,0.1163872631251819,0.11905291836768415,0.1140670818286188,0.11817146792030704,0.1197044571714105,0.11495241080120806,0.11314968716676053,0.1279135253592106,0.12691742865706185,0.11818680291686687,0.10954365879079109,0.11912388900912396,0.11431038678956862,0.11241747173429717,0.12450478554986721,0.11702126540355935,0.12088494071501843,0.12050588034197975,0.118456709870019,0.12853619647858847,0.12304349916688886,0.11787991832030718,0.12220278670686531,0.1269430078200994,0.1275925036593765,0.1098903467194424,0.11447090984807423,0.11510440729811933,0.11183509881687352,0.12148627366476919,0.10890157857649,0.12323713680399882,0.10499200568377179,0.11639041927602109,0.12299605654450883,0.12124612610025211,0.12293021107292001,0.11495584142471643,0.12071405321085303,0.11543204216626651,0.11474660803422049,0.12009701960204663,0.10879319420624009,0.11640553984980428,0.12080734621458873,0.11975112803822902,0.12629011943057175,0.11557238735301183,0.1246454709777391,0.11469029923570374,0.11621144446112046,0.11458129462267716,0.11033202915855794,0.11283848827624761,0.11350601280484361,0.11112104189292214,0.11116518025058031,0.11400039786548752,0.11862467716085874,0.12797743010167528,0.12784139788984966,0.12045265423618677,0.12413376124746918,0.12234463109431509,0.11413907676102487,0.1086951232557666,0.11800340747548646,0.12127873547434412,0.113021788025404,0.11286894065015726,0.11049496265061509,0.11095322604709215,0.11852443136976688,0.11189965760698978,0.1066729136177836,0.11154887169098755,0.12028515835790902,0.12036873946709867,0.12077596542104857,0.12034288405291024
3,0.0931480957122338,0.09252836590947479,0.09688780617353146,0.09357996450948278,0.09791997571109284,0.10753395847031431,0.10399656792416863,0.10927391967688123,0.10714603072577145,0.10316398988523659,0.1110476889448044,0.09533688739127713,0.10863676498055996,0.10733251549923523,0.10180518268190869,0.10475997612504949,0.09724224699678923,0.10512321446391808,0.10150064449147495,0.0981707665642524,0.10820543907092707,0.09139392828242138,0.10449087020120885,0.09851578727746416,0.10671475209063547,0.10861241982107521,0.0971645596339904,0.10249068842687947,0.10194383631346482,0.11237157250138329,0.10919985568610294,0.09723580187087606,0.09490904706167756,0.09811002293814192,0.09993023434116988,0.10175425758910743,0.10116682959873985,0.0975908124235973,0.10703106520167002,0.10483561039375054,0.10616193338642371,0.10576606255909353,0.09971122058996802,0.10338553367748382,0.1077010027051527,0.098062235404219,0.09837511615227408,0.09821281312970463,0.10312385593732856,0.10614516570442535,0.10480072237594362,0.10824568594948217,0.09676326247495971,0.09616990316036267,0.10763774615200816,0.10721310201460992,0.1019137350306342,0.1084910603223812,0.10748438743658993,0.0993924167422153,0.10476006209853078,0.09939515021986658,0.10287206014931877,0.09761992398287625,0.0986453374252444,0.10177652307297677,0.09778943741040709,0.11105531409742465,0.1022672561651344,0.11317038053289849,0.10413089012944227,0.10837222089843632,0.10060418842700784,0.09725215855848629,0.10228615484751091,0.10064268280229233,0.09324916386340118,0.10541442910447987,0.09984486428137303,0.10305013024457492,0.10363869734109417,0.09844028091712412,0.09847805471906156,0.10487474090918728,0.10052992235172015,0.10301125454111267,0.1015675174077568,0.11025030069109257,0.10818305431233513,0.10465639558751684,0.10139311871735765,0.10131842492454361,0.09764793163624684,0.10347584150993541,0.10778138690152855,0.10032812957564759,0.10444536783529303,0.10047993827349606,0.11202490578920483,0.10376506984450246
4,0.09239541794446736,0.10105227897178087,0.09846238195345605,0.0996508596091802,0.11046668439639515,0.09768041674690889,0.10073187348408555,0.10619506974976525,0.09776410374405739,0.1084647027765749,0.10147397481427733,0.10050879509103035,0.0960335400128898,0.1061300043822508,0.10641924207112703,0.11007233776048626,0.1067399401467587,0.09886085143776371,0.1036501990142541,0.10456943553267732,0.10924315059478903,0.10566196445041207,0.10595769365651957,0.10710193015905912,0.10114007896822767,0.10169919128817413,0.10783724485045995,0.09811597274436831,0.09520203096913847,0.10329407736363273,0.10902222402092414,0.10455395591921264,0.10127439671763519,0.09604700129911639,0.0958388114325666,0.10493451622555508,0.10646929920223921,0.10916702503294205,0.10556186503464549,0.09982070618540308,0.10110363501989816,0.10468946261190848,0.09489887627423171,0.10355081986574095,0.10486091073209461,0.11061833234381037,0.10397057387948774,0.10932621332872625,0.10169639716798318,0.10044639791937462,0.11375011108393307,0.09663042868753685,0.10438771216469511,0.10336035898907082,0.0949091849866491,0.10071198814508509,0.10434017282687336,0.10277294468232426,0.103664687051532,0.10919517777314178,0.10920594580479343,0.09347529941178413,0.10892253151440087,0.1005206460228498,0.11211471527026845,0.10694594379225614,0.10939196835905246,0.10295320705926535,0.10626454753023842,0.10070131794246391,0.09783342690726449,0.10384395103851622,0.0954244645271157,0.10079426630310617,0.10399956096293451,0.10215866301043505,0.10857467950183124,0.09986173405022816,0.09058998172800069,0.11008046616330724,0.10488756581381922,0.11166234481329439,0.10490578652581412,0.09914027490317345,0.1042311439496044,0.1172818960227384,0.1023585416491408,0.10089208703533717,0.0963327162765545,0.09612090150766531,0.09778540934194527,0.09439186097899269,0.11292067674231807,0.1018945177459941,0.10813569367692408,0.10669046701393374,0.10246903569824717,0.09881187955743001,0.10494220897779971,0.0991082925651017
5,0.26046208370434787,0.268761254249151,0.2658821614199929,0.2804479402872397,0.27131400616559587,0.2707095410265795,0.27289229932166736,0.2713853627799433,0.2773211059618277,0.265268134095906,0.2734292098613522,0.2639619213572585,0.2706079185750072,0.2585763053151162,0.25776844741641,0.2738937112913137,0.2670871102754146,0.27050819512707197,0.28363354682750974,0.2709072177460734,0.26682651936180685,0.24957508926750982,0.26667344164900486,0.27576809717889156,0.27010766596907687,0.26609159193738885,0.2708566886253923,0.27124275310604284,0.27264423484108713,0.2788854809680077,0.26553393577737877,0.2593882841903057,0.27253024090238326,0.26284331241710923,0.28302919028396095,0.2716071436997587,0.2658301131581834,0.2720967924577024,0.2764523730282876,0.27775158605174016,0.2659616950937106,0.27005536162988114,0.2787694670437805,0.2662256681079197,0.2640542044550135,0.28218242087235784,0.2700371060015825,0.2651553811223647,0.27490582181748735,0.2711636743594019,0.2800860666231758,0.2743645242030409,0.2716082218503547,0.272975349542091,0.26999031930353623,0.28040227008762847,0.27241518756946004,0.2647325802985273,0.27477804738938816,0.26479816044963556,0.26725226534960367,0.26923282918215696,0.2623472724308721,0.2717022636699149,0.27821885018545045,0.27472695202880765,0.27730114510577086,0.2749658740714481,0.26652701817279745,0.25425458541462365,0.26577643534977063,0.2694042678861606,0.28254691210427085,0.26894617736866655,0.2698847953361472,0.27681163990142915,0.262358629818577,0.28041370636033813,0.27543568992369827,0.2707556676671515,0.2733565087502292,0.2732096390157762,0.27599211059643736,0.2669703681965318,0.27031360848542285,0.271228315687396,0.274894911248476,0.27563204642470673,0.2787384346110771,0.2691280263648965,0.2709905223179649,0.25830372811301294,0.27334515858055664,0.2596025764540085,0.2760171002808447,0.2736213731301562,0.275931341394857,0.276877016332743,0.2756386058396195,0.2754792950129267
6,0.1162692317599143,0.09679785528709316,0.1045019372489316,0.09605549760849151,0.09548111762370817,0.10517788243877645,0.09235873178817193,0.11215662352805017,0.09916970003432189,0.1078265400618222,0.1137583814986584,0.1022296158458648,0.10864470811812933,0.10433987989268595,0.10211235553438308,0.10416128974822372,0.11019064441018957,0.09718980762880856,0.1110574085127335,0.09915472436491554,0.10414856303808229,0.09879647755859366,0.11250064415163619,0.10131441030435827,0.09870646179535081,0.08924500230284654,0.11238754784556029,0.10687359181648251,0.106634791717693,0.11017759175895175,0.10365045581160164,0.10647321244345254,0.10156739655182044,0.10684612644926289,0.10009811137757493,0.11652420344051949,0.10647158527308012,0.0948901945510849,0.10794644259484532,0.1009247185270292,0.09629340474866757,0.09617193135858759,0.09921670913551005,0.09971843909152756,0.10445490759218787,0.1152868979953487,0.10438303372807065,0.09983301865858007,0.10138170534316193,0.10119488398328758,0.1001857322796759,0.10699429088206047,0.11500412955651589,0.10351630247665826,0.10010758179679444,0.10959984346443596,0.11656820411177031,0.10787758939732214,0.10704405964860904,0.10258741668504155,0.1029698282275251,0.10088729803430461,0.09898908626786118,0.10185166223184043,0.09938546399692377,0.1069603501866759,0.0991414632256788,0.10587698077758532,0.1048946912984848,0.10059522583481377,0.11226743404516984,0.10634064691986478,0.1087678304873936,0.10243574626867599,0.1090244730874832,0.09889624953771636,0.10675337270961086,0.10723968282547577,0.0992444715526299,0.09846254035206384,0.10270449669515908,0.09149453443920502,0.102558334887257,0.09788986287999621,0.09548572849485124,0.09641657839626883,0.11442502712801221,0.09486275894179685,0.0986309869596864,0.11278024714959313,0.10796999469245734,0.10391816574358818,0.10964602605782595,0.0899700884528542,0.10123207530361443,0.10577735669649715,0.10175296104105373,0.09471225782847073,0.10007195808788011,0.0971085095305358
7,0.10124876087083873,0.12097978826260786,0.1258779604858524,0.111376107926826,0.10508811113133665,0.1177836569204619,0.10737976555338324,0.11033345972168725,0.10441957632170748,0.12282797295034609,0.11399793507587196,0.11469281665795338,0.10837622378138873,0.10330906860729377,0.09975927352520861,0.10542762004514257,0.12014095819811917,0.12133049044381035,0.11633822403215788,0.11284721808652623,0.11261299069212043,0.11925420494161676,0.11047101940248502,0.11455543289664782,0.11232999008505745,0.11696112104346254,0.1093171095084291,0.10533790664761097,0.12123863869445937,0.11345347097643665,0.11369709720126889,0.11020380221620157,0.10676728861163189,0.11173005727058363,0.10373460505523041,0.09779407199070958,0.10296386355446321,0.11065048208780454,0.11247350598456154,0.11040530940885214,0.10200009850544225,0.12149828180261192,0.12265943310839125,0.11066968631155912,0.10971240650750849,0.12348871274341285,0.11177777562911834,0.11874397415211883,0.10506097233887265,0.11422397646553073,0.10866361217360661,0.12072405323331618,0.11441103606783863,0.115613748216877,0.11067939436160512,0.11725114831054276,0.11665510797534173,0.11668229859170211,0.11140726428265979,0.10842187291359251,0.11162782188541165,0.11845338927479815,0.09908230091601616,0.1173873589572548,0.11320701067148894,0.12156895436487967,0.11243205055803417,0.11467120514968476,0.11471319469703418,0.12397423414784745,0.1091131615158935,0.10651264001508398,0.10943985783934593,0.10026345084420146,0.11850584765936714,0.10639383827522521,0.11318626852298465,0.12124549756247278,0.10923766472973416,0.11514628491150214,0.12078641764922453,0.1208725206687304,0.10738545148491657,0.11484666116821074,0.10825862768018527,0.12286766772089254,0.120115075720592,0.10570677301999379,0.12049128440870945,0.10170635972457091,0.11811964352536433,0.11071316624467356,0.106427815612482,0.10038722055335261,0.1234539688562225,0.11129899971447244,0.11188762361130146,0.1169441652521878,0.11421432003100328,0.1112643278320785
8,0.14447204308216838,0.13276914784140484,0.13556099394991744,0.13562826229535535,0.14606091053457176,0.12656436194613455,0.13572971971840447,0.1393649238047836,0.13064254113844942,0.14460557205264463,0.13288910883819544,0.14232072339529467,0.1383028074698157,0.13700506763256226,0.13434532318955208,0.13785090234346167,0.1368950215078987,0.139627232986778,0.13357776205138852,0.14962592085654697,0.13321535366778575,0.15232348837054688,0.13012355989690894,0.12911678199214424,0.139832379484711,0.1359182168276621,0.13191190056933189,0.13307440572123552,0.12902160497297988,0.13033035179428995,0.13946416191768435,0.14301169065390756,0.1360006231400252,0.1367892228702685,0.13427766071739305,0.13910165908339348,0.13968246703634268,0.13346851218880673,0.12800933808648776,0.12524793729673162,0.13181958559408802,0.13559874348005008,0.14011456459620697,0.14490220901185086,0.1361088713640418,0.13029903918290087,0.1333622469268348,0.14616275297213804,0.14243206718361628,0.13647542219832987,0.14378190490492188,0.13720469716759026,0.13753483809454384,0.1381058119205688,0.13262368855584397,0.1417584112711173,0.1411915617918577,0.1301257772538171,0.14580825467314423,0.13332414939472786,0.14533249895489625,0.14033094416171774,0.14101020381222795,0.13013064823361153,0.13138789185751185,0.14201196477246594,0.1222028704731579,0.1380881912257325,0.14301591940418687,0.1326739726816466,0.13746685937549954,0.1294270647234527,0.1366272303449819,0.13558344189668142,0.1428887975907473,0.12592051266564525,0.1351742038262588,0.13070476930783362,0.13484076942483164,0.1418489409043422,0.13882249959378484,0.12893703388213743,0.13088851320926198,0.13633517113155305,0.13698645933649012,0.13952593047488213,0.14716235706221142,0.13872882311176582,0.13856830152687305,0.13502149932193894,0.14078070823183086,0.12435052058134094,0.13717074591132775,0.13855476646525083,0.13840368583761042,0.1342236900374776,0.13298533239369822,0.1368046515869201,0.13045178447478098,0.11992079732022594
9,0.12889449624032762,0.13271386972526858,0.1283911216747,0.13022633868496777,0.12472956301918464,0.13246622822526716,0.11777041460120341,0.1305101112107004,0.13051190797544088,0.13048005256058748,0.13556099273821018,0.13143705286831217,0.1278803985440153,0.12306168492500456,0.1245085831615875,0.12886037011225598,0.13431437206991062,0.12310852690568086,0.13347203867252733,0.12739011133696151,0.1307782626354843,0.12009711857912898,0.13518556752571217,0.13852224747966801,0.1356427002864565,0.12287707998007923,0.12904200531721277,0.1271596935281758,0.11995598208450928,0.12700321980070564,0.13106820041239897,0.12732726689348123,0.11950414062229457,0.12891189429369013,0.13301257979458797,0.12719880717541257,0.12376017836530825,0.12397674966314097,0.1302225962075222,0.13312738421190623,0.12413545342234938,0.1293932432229566,0.13197049311080133,0.12449224646673689,0.12514024701271725,0.12444127367240658,0.13250628544092732,0.11355605073939212,0.13832250902054324,0.12968633459865037,0.1309431957960533,0.13914055350108304,0.1273785684250533,0.12813817281163928,0.13029205738021665,0.13129243266079896,0.12444691808920554,0.12309402212483334,0.1257119103088424,0.12698995163773508,0.12456511929187154,0.12662185093385564,0.13176120696143512,0.12972600232526763,0.13196582891795805,0.1290212459521595,0.1323980720349035,0.12202241508006068,0.13075846455124138,0.11538972761535389,0.13404694974352924,0.1299638930692105,0.12959055733221297,0.13371579089382385,0.11627262696681429,0.12524744029635235,0.1269198140540305,0.13009306530527953,0.1447205155823323,0.13380532767851783,0.12989997386511845,0.12901740401092293,0.12430282004943287,0.13302892791410126,0.13687295244361297,0.12755823871038904,0.12551993503762454,0.12540067244864397,0.12480770322177788,0.12639788162253562,0.1275699060179038,0.1281561824477409,0.12879285996179451,0.12372726304276285,0.13198214528091284,0.13289943295716264,0.1319919541241551,0.13450775594753878,0.13234461364317174,0.13219144451103587
