,en_frailty_allprot,en_frailty_allprot
75,0.11929182252909212,0.09781535763379193
76,0.09212456874314992,0.11169216935944382
77,0.1280776324486558,0.13277178408528384
78,0.1972396156521825,0.1877201084585
79,0.13647755948401874,0.13033339506164549
80,0.1005987995738272,0.08539500098567533
81,0.10187952979579341,0.1032913584645806
82,0.10300186736079064,0.11476625896849495
83,0.1580490405936164,0.14085611840790377
84,0.03920768130634747,0.04757282140155926
85,0.1200253037650391,0.1118571678857439
86,0.15405509713028717,0.16137181511540113
87,0.17224127751692916,0.17121681865434135
88,0.1441883980644247,0.12826647196893298
89,0.07496073073236703,0.09347806643350642
90,0.16322132662541344,0.17758898582544289
91,0.07926942997918852,0.08887815048024866
92,0.07282040743363498,0.051725887763453327
93,0.08959610496860657,0.08980718767469435
94,0.045874409541087,0.05313353493533392
95,0.1840341176012526,0.1707426392953725
96,0.1329280646360762,0.1403492836676187
97,0.05093168176914943,0.054255424084348816
98,0.10761348993825895,0.10840580977902789
99,0.10405712181458111,0.12291784970547015
100,0.10700859906823772,0.11871771094490143
101,0.10930726176580649,0.1130834916045518
102,0.08367796238037827,0.08788997510160743
103,0.12157792478201934,0.11114418735418455
104,0.11679675106103335,0.12747848777773288
105,0.12462161608048761,0.12910566892731742
106,0.07733818206123114,0.08413471879821408
107,0.12097983643386348,0.09635135212870738
108,0.09727346291582128,0.10789710942832917
109,0.09537341377758704,0.09260782193447153
110,0.16251065090730987,0.16611042592188763
111,0.12070484748667751,0.12011106215130438
112,0.10857482691002088,0.09374602912348312
113,0.12328438283817485,0.13498925198544265
114,0.15527736253459523,0.1514366864796052
115,0.1955430442668727,0.20753783463273665
116,0.14840067051169784,0.15514244561344392
117,0.10703206405186541,0.11515410744987148
118,0.18812203407662803,0.18778838326334601
119,0.13492467679421108,0.12120306893616828
120,0.13566803169011782,0.1256651128931626
121,0.111831949040805,0.10284962337080311
122,0.1178708445951973,0.10870665550912695
123,0.1101301942782445,0.11213399935998093
124,0.09966664185255206,0.08593471280808807
125,0.13275823911720225,0.14296577337656954
126,0.12333183670736167,0.14136455790622782
127,0.12834748522405146,0.12447812745208542
128,0.15580680872959835,0.14401235153174688
129,0.17526369238434142,0.1499974348270538
130,0.12162445760572184,0.1186007212413081
131,0.23197208394655744,0.23899659242834176
132,0.13601731719595658,0.11413615028477027
133,0.18689931612741031,0.16689702659256508
134,0.08500110478721654,0.08244503300987677
135,0.05684631729812757,0.04965324917408129
136,0.08976552450634892,0.08976507207925566
137,0.10563278450744516,0.10581196274681703
138,0.10686850494818215,0.11004255085620324
139,0.09654008673824632,0.09888182289115532
140,0.13501561987075744,0.13946906011532223
141,0.11038290736364822,0.10253316080696288
142,0.10053854928775224,0.09619326352491286
143,0.06574644402267417,0.07112371406196868
144,0.1349546571022756,0.14109579868993524
145,0.11049740615080861,0.11952087193011592
146,0.15815936170447276,0.19057419470891498
147,0.07947902895120126,0.08976986312947655
148,0.1851701169074701,0.17782727141854243
149,0.11941657977813906,0.10239690333476842
150,0.18937433046061897,0.17945670917290996
151,0.04990120939867285,0.04081040803243716
152,0.11611585944384879,0.1560256693328672
153,0.08846448011248423,0.0917624432111997
154,0.10065379409061893,0.09549249122566696
155,0.1784085712867094,0.15984140115388146
156,0.10237233987073255,0.08943877125803515
157,0.1376209832774064,0.14366964515868427
158,0.12721673543952372,0.12507417705559595
159,0.10642404669406429,0.12184878446917725
160,0.14226876815618147,0.1380162080745431
161,0.10352047127246547,0.11470395228394795
162,0.05593250340874012,0.059718388299422887
163,0.1906808775345324,0.18994477354806893
164,0.15001660545124493,0.13507971971607405
165,0.13602244516672218,0.14683462937187636
166,0.07558355005471018,0.0835740333599857
167,0.13724711691229136,0.12132548796001938
168,0.12180634032789538,0.11357308869539931
169,0.15528098501064191,0.1669682674590023
170,0.21468414024889543,0.22512770305876914
171,0.16455729309810363,0.15822315521453537
172,0.11284029948754887,0.11060483939019841
173,0.20090888929183012,0.1905875613487508
174,0.11196782157865696,0.11718639617348314
175,0.05622890138572198,0.07272074492984462
176,0.15708256676060373,0.1453338473546129
177,0.11401983536906737,0.11180934298009537
178,0.1465517434077432,0.1491415955765377
179,0.06574067376477555,0.07601270120756251
180,0.16954431927591823,0.17648853045535406
181,0.13730759716732321,0.12557958351706272
182,0.08754890302134022,0.06369726546631903
183,0.18265732911631116,0.1426571754223163
184,0.15936469510681117,0.1500069684967377
185,0.12195887277089523,0.11129150601625803
186,0.0800602843646222,0.09230554647060886
187,0.1891044250766235,0.16933113827835286
188,0.1034887079365884,0.0799609084291886
189,0.10965952559578325,0.13080901368207024
190,0.13875547626236567,0.15004685328198597
191,0.13311546403704846,0.11705862836354324
192,0.15463867380317406,0.16575830108443773
193,0.12539547888343847,0.12182310421941557
194,0.14727241512299455,0.14066545501956235
195,0.1048523499681839,0.10753066542472971
196,0.12256327785389741,0.11608609629036457
197,0.16698031269165164,0.18960172242288986
198,0.1422742421510096,0.1417561456082065
199,0.1992567975388863,0.20818559216871235
200,0.11928834899550375,0.139335882897663
201,0.14674279495997428,0.16349857559945175
202,0.11512466186607379,0.11175165517694782
203,0.06990663585419607,0.08408748128652692
204,0.14471987979496997,0.14245186605700566
205,0.09106609136631319,0.06969932428877905
206,0.2187742959653691,0.23214640758159094
207,0.136995900106657,0.14335867476261427
208,0.0779439821611742,0.10081630971535444
209,0.10424365807100824,0.07391019579765808
210,0.14475969622105014,0.1346069974039858
211,0.1025098949086422,0.09692536319701132
212,0.18935080025940665,0.19309505395843785
213,0.24376556783949527,0.25637364336901564
214,0.18691382827032557,0.18926515228132684
215,0.10816579727931747,0.09730502538219601
216,0.11429035929584691,0.11723233556565688
217,0.1559077389029528,0.1523458809949853
218,0.13564605365028384,0.1310478581859432
219,0.08121244756757981,0.06391574535753322
220,0.09215601293039294,0.10183098686148553
221,0.06819899855855024,0.06776729320996847
222,0.09299897740075976,0.08409369167303404
223,0.22739179624384537,0.22737187896490743
224,0.07997549446969804,0.08662946501003793
225,0.12830912212393958,0.14445549207780628
226,0.13775524392413216,0.13955212418258872
227,0.1426932385820221,0.14154729772547098
228,0.167584763138057,0.13254924444215746
229,0.13009244721641772,0.1399142936041542
230,0.10146656088261712,0.10055393315041561
231,0.05711213539788906,0.05692886599149967
232,0.16570735115390237,0.15962935467904604
233,0.1904440729224625,0.21181592635604712
234,0.10958012919238276,0.11546899830057297
235,0.10285455770974378,0.10910275655856341
236,0.0745240808683165,0.05739692204742659
237,0.17155615390669793,0.1760007981693232
238,0.1128259172749076,0.11042770922905147
239,0.11718470292525743,0.11762133850889679
240,0.14045178216788082,0.14385657307602723
241,0.12169689491054549,0.11648294841511334
242,0.10535635814512935,0.10380877119909619
243,0.14574499058588522,0.16043530965892136
244,0.111459367651859,0.11465233806903856
245,0.1200350090250451,0.10935268548641938
246,0.09114568239002552,0.08639995164828873
247,0.14630092483509052,0.13934848508661685
248,0.07402358028545983,0.07184019546014994
249,0.11504352807724905,0.1319120185044452
250,0.09945005451636647,0.09263807423536274
251,0.2022585438268375,0.22080830271233196
252,0.0949164046219004,0.09385931586850069
253,0.12361555015475675,0.1294014985605568
254,0.16030597389536036,0.17024491013741871
255,0.0961524471826097,0.10842077568597386
256,0.1810510891834876,0.19088598437714302
257,0.10231033744294113,0.10643175183925938
258,0.08969759711857579,0.07503924027677839
259,0.13531616453875978,0.17522883115377894
260,0.30588794228932753,0.3123512004913413
261,0.12104344020087618,0.13451964785477352
262,0.09602825928702774,0.08587268191534181
263,0.1604374566427303,0.17200211608323843
264,0.10765190031988907,0.11304642195222461
265,0.1351653648297939,0.1350468222369392
266,0.12393207798221095,0.12490383237522784
267,0.16262266717455004,0.15338075439799495
268,0.11089403704021009,0.1402629156890858
269,0.09387450938965565,0.09777043154633835
270,0.13137135578084622,0.11423861246647392
271,0.1588142334581112,0.1701616800009479
272,0.1485754237152607,0.16359827217955522
273,0.16722331210532965,0.15226781372999434
274,0.10935309725410208,0.09697275403942615
275,0.11297544055156065,0.11390976266569103
276,0.11885443126696607,0.13634631717539603
277,0.1515302326324691,0.1485088626016591
278,0.15839472239869393,0.16828713676584733
279,0.0813580392983387,0.08796906125996812
280,0.16526542524726642,0.16780387757634624
281,0.1404458104561817,0.12929265273689725
282,0.12996412144358055,0.13956437634515526
283,0.07064573662500778,0.06726075145823968
284,0.1110015455148027,0.11216008298570675
285,0.12379949017403308,0.11737143541984392
286,0.13352556935781634,0.12383463758344822
287,0.11102694115812047,0.12492826834200563
288,0.19093458689469647,0.1840103284574276
289,0.13227962628866102,0.12252691742810734
290,0.16501544019019407,0.15877759853480533
291,0.15828129656687767,0.14735036741304103
292,0.04606224574979058,0.04560912445527099
293,0.18683536915616294,0.18922242074660287
294,0.12630893693965853,0.12217510895820172
295,0.07204308000203695,0.06498926041135802
296,0.14129187709495333,0.13341863582631538
297,0.13628801004225163,0.14026140891616046
298,0.10543690845757746,0.09655460904953223
299,0.12007719309552668,0.13889897657757094
300,0.11742036604115745,0.12849875156999355
301,0.143275445237389,0.1382888786474583
302,0.09364133318541193,0.09240157738120042
303,0.2011330457940515,0.19726231548929873
304,0.10335739344453879,0.1279613722378566
305,0.10355194427869197,0.110909999443734
306,0.2476203197441869,0.2563693405446159
307,0.160523098497949,0.1598167100805843
308,0.16499718872417934,0.1610166507340589
309,0.06256781784483582,0.041886705121583684
310,0.12458490240376995,0.12413637135115053
311,0.11400533293079032,0.11039601881221549
312,0.12837578881844217,0.12209447278500427
313,0.21120199307817356,0.21235680631479853
314,0.19973689198252964,0.2049326461412534
315,0.12718944489534587,0.12328263094897814
316,0.13027286709497118,0.11683811530746946
317,0.18166507760658712,0.1738904583237118
318,0.10705080242644247,0.11944801197248767
319,0.13373938703406058,0.11372838686237953
320,0.07823756275001859,0.1003238828348178
321,0.05422858757607438,0.03432371020560271
322,0.12004911934058553,0.12431408919406033
323,0.15842742490380773,0.16356955893311903
324,0.1566078559810084,0.14965050554970222
325,0.14259625663449432,0.13045945525078217
326,0.07580772127955956,0.06658672307269864
327,0.09402657203946917,0.09823653050078089
328,0.11830044831814572,0.10521918611958878
329,0.13233072032838789,0.1305548191321734
330,0.1309642311510146,0.11815226633463514
331,0.2085560194541728,0.20669257574052036
332,0.1785426069634349,0.1706870909458646
333,0.15459552164007892,0.16008052412940788
334,0.18295896141838433,0.18131113742497593
335,0.14321018466655372,0.13245256151769624
336,0.14290846027117574,0.16488073728614827
337,0.16980264978806053,0.16118541293187427
338,0.1084932627548387,0.11905304332777417
339,0.06128141651200611,0.07893869256884832
340,0.12041490886014954,0.12430881534042218
341,0.10690636051543617,0.11425692058684936
342,0.15330247365037983,0.17534478780802826
343,0.16691627121527886,0.17232193962924175
344,0.0966855000939008,0.08428000289514948
345,0.09693857563095663,0.08766368752944644
346,0.1169877829131541,0.12002471183012145
347,0.08489857757243845,0.09506795560163946
348,0.1290262140477517,0.11476850455169978
349,0.19853464518600944,0.22709457171060646
350,0.1746013070127993,0.16265762358058322
351,0.09012814352586883,0.06971415788023687
352,0.1013523409744439,0.08860397577784329
353,0.07491791932965568,0.08350511882491435
354,0.09551154379901614,0.10308307708840486
355,0.14859456889867212,0.1520359416633156
356,0.144603829895502,0.12052080309280468
357,0.056190334633094086,0.051261714726230104
358,0.1918770258533037,0.21963748040956416
359,0.12182845791969166,0.12657567664786196
360,0.06140617736857021,0.07665906754406876
361,0.1747627710794165,0.17234707771843066
362,0.0908738517890491,0.10530305260321572
363,0.0849164275632675,0.09145752817827095
364,0.12024008948510657,0.1172460922515449
365,0.07309016139783125,0.08403561702653775
366,0.1392053335262407,0.14922605103172676
367,0.30124853799133633,0.27556993994944967
368,0.10566904444263932,0.11585755560962853
369,0.17811680672163613,0.178532776247556
370,0.18587962541779995,0.16301335574665152
371,0.1191194451687164,0.1185873653252472
372,0.03446439141267027,0.06472547981870891
373,0.09928566577747891,0.08950683181250912
374,0.1134056520080896,0.12024913717391576
375,0.15551694519855294,0.14247919205093915
376,0.11775470392132503,0.10689142137083765
377,0.10301750452319616,0.08837449263720287
378,0.16207461994873384,0.17980690825418574
379,0.12073187000431608,0.11948207944051988
380,0.08341626857579366,0.0789936900235242
381,0.12768012911257554,0.13307843112639042
382,0.13487833299107843,0.12336459273480271
383,0.1392652459759713,0.1149646999804458
384,0.11452427869038762,0.135853666025678
385,0.07750962680410148,0.09161732342460308
386,0.10693738098573909,0.11929551611911406
387,0.25619587832063906,0.24249099843387112
388,0.16094889938454107,0.1590674165982211
389,0.13262319039916895,0.11232174586192133
390,0.12480608904104046,0.11242900239075854
391,0.12152446488504703,0.12254976663610077
392,0.14837835639320077,0.14406760765319238
393,0.09588868528655117,0.10932065861056928
394,0.11278519448947415,0.10797010894710886
395,0.11863516080862067,0.11232407691890883
396,0.050528303184208964,0.048924370516151436
397,0.12999228362278809,0.15071946458306001
398,0.14106107622523031,0.1382275140975597
399,0.10537134157975733,0.11630644229481614
400,0.09479148757562599,0.08864733174688308
401,0.0904966655367133,0.10890417291102156
402,0.09763650407552002,0.09348512185928988
403,0.13027906499711078,0.11283457697526161
404,0.09392005857086395,0.10215768799752406
405,0.14125830490975422,0.1366365253440594
406,0.09924885034561978,0.09921737506499609
407,0.07617773814387638,0.10973674745497787
408,0.21445208607230476,0.20586617049154204
409,0.14245099006867415,0.14056535962286246
410,0.1500459762782503,0.15689875809483184
411,0.12203998569582278,0.1081309593839694
412,0.11291705041891814,0.10105215165778104
413,0.13074869263632735,0.16613897606769426
414,0.12865764861198395,0.11079041826315066
415,0.10267017480337366,0.12016318815346515
416,0.12573795832098697,0.158949318610406
417,0.1343027820560813,0.1308200206047587
418,0.05237123893240725,0.07235436386761197
419,0.11587901860673294,0.12951955393521233
420,0.07816397451728559,0.08249841849150313
421,0.15957826442774997,0.155209817540521
422,0.1050458197602291,0.10352593719200057
423,0.0959263013983715,0.10562371337424872
424,0.10711479833410084,0.0872894166206479
425,0.06103768348325454,0.059488307659416345
426,0.11069917438319177,0.1129232656365769
427,0.150158217196222,0.14485433862175282
428,0.1410828092015382,0.15438257862672355
429,0.11002757794706003,0.12795119074421896
430,0.11215553703316639,0.12833900317635763
431,0.13647753526184173,0.14732584324126355
432,0.12592148672281944,0.1328281830999587
433,0.16353545456196805,0.15827750405524732
434,0.11127690433471678,0.12123735172935785
435,0.09279512442491905,0.08905674850052692
436,0.09772509572516803,0.09669797811599681
437,0.12784617995117503,0.1457743116009365
438,0.07830444489747754,0.08342590221532267
439,0.04619199826470591,0.07164853125778445
440,0.11797671334689079,0.11867507851462972
441,0.0949892527518644,0.09056650126381172
442,0.21576805058544513,0.2529682859817277
443,0.10441201356366259,0.0961291355362183
444,0.0937181245138017,0.09769556816811698
445,0.12364970744596668,0.12922357657932618
446,0.05305513340734784,0.06260404742929453
447,0.11640556380677784,0.12127943537973294
448,0.10052647172513285,0.11444769052999465
449,0.12378448906065911,0.11927438770775409
450,0.19543471460887524,0.1891060522051295
451,0.09321453696789167,0.09797908954834075
452,0.11644003369082141,0.10993037409889037
453,0.15874779376474984,0.16321693303761828
454,0.14534129633872062,0.14502228159027591
455,0.1220985936599428,0.111370237094204
456,0.11239883205090664,0.08554418535967326
457,0.1339148526546,0.14115267827097355
458,0.10307934008206286,0.09771218642847063
459,0.18862771129383932,0.18062501313129165
460,0.18435891355338152,0.19837566043399596
461,0.16918646682790067,0.19250013611002093
462,0.04251264635959677,0.05933081993876166
463,0.22263792996636184,0.22470494636345373
464,0.17917411825399213,0.18676000030370898
465,0.1359837644427671,0.16435288803023074
466,0.09763969437684593,0.08760810877794972
467,0.11968748158421308,0.12649686130768925
468,0.1249399923747255,0.1437955132345254
469,0.25030794415582225,0.2461610303153643
470,0.21847626331158976,0.19601396699687523
471,0.14750078465896563,0.12143736346643472
472,0.12168856245537174,0.10230895962489234
473,0.14882739710310072,0.1238324792451253
474,0.1271974974727627,0.12521102925047864
475,0.0966629299383445,0.1026118843550682
476,0.12194900525778572,0.12747705427027958
477,0.10382052058793877,0.10266164947454223
478,0.11722859012343623,0.09679110223784992
479,0.11767636583772415,0.13569422399064873
480,0.1181872087785243,0.10806114059482648
481,0.13874605039183202,0.140676045491175
482,0.1528326913744527,0.16285587671271431
483,0.1500642549968126,0.13382837696978034
484,0.10011907111437145,0.10764836772157092
485,0.09180732987939479,0.08960862983572196
486,0.2939713009780438,0.25604294284495455
487,0.15610200949497063,0.14521538902133216
488,0.11791816167358225,0.13168500788622547
489,0.08447593609943188,0.09007041828269362
490,0.14363404292331508,0.13729464866030866
491,0.13532878743804155,0.11782206272058797
492,0.12795310846490288,0.13424393265893703
493,0.1434552753581484,0.14977925503995312
494,0.15116850212817728,0.1303106379545499
495,0.08818373975607185,0.09376565374720786
496,0.08650165059644138,0.09147341497629952
497,0.17779811570476153,0.17214601398182078
498,0.09574402705245921,0.09534073314671558
499,0.08484134683227473,0.09904542433210636
500,0.14351760073645295,0.13499658972346643
501,0.1477615883745939,0.13150130574159666
502,0.1674099546110331,0.16827024219288836
503,0.09630623934644633,0.07613263881337948
504,0.15015618710344708,0.1518187999094487
505,0.12725171113294553,0.12910929155284145
506,0.08856836936062826,0.06962971227326281
507,0.08252517930668184,0.09493918446174748
508,0.14600421623828183,0.16356207112616686
509,0.0849380044668934,0.07577957326966803
510,0.15678646583427797,0.1613549998844779
511,0.11971861337549748,0.11744488174870821
512,0.10312652800098,0.099185655184756
513,0.09916035244866064,0.09504214932902533
514,0.06310316946469084,0.06416516146612511
515,0.07847713830899167,0.07228888636697947
516,0.1873247498863056,0.17221738863349711
517,0.11560464818676756,0.12749682330900355
518,0.1534893245326884,0.15176959529092834
519,0.10119246871138793,0.11305153576558277
520,0.11239701627575831,0.12492833017576384
521,0.23911766114695504,0.22634160001368742
522,0.23813938231179155,0.22653010085250358
523,0.11179370630257553,0.14243569794877028
524,0.17081822905200514,0.18079403000306507
525,0.10599190847559277,0.11943707566186762
526,0.11716420613944899,0.11327402655111271
527,0.09951115228045603,0.11799091556929436
528,0.10550213579319907,0.06569705779922597
529,0.1322260303635994,0.14144507047909766
530,0.1371541676612213,0.1463841910645857
531,0.12195992030868966,0.1604296546809953
532,0.12569593321592595,0.10890716134199761
533,0.07545175174735444,0.08056123460840195
534,0.06799925740271293,0.07567911806120717
535,0.0361573835745435,0.04922462909833046
536,0.15258558947892237,0.13150385806174958
537,0.13760187284486816,0.1414601285291523
538,0.2324800848553849,0.2562595515087066
539,0.0856594973033487,0.12369491326225998
540,0.14121374271878126,0.1380810451764921
541,0.1375309617435933,0.14860900559799872
542,0.07028980455043402,0.052900841049756994
543,0.10562364027887036,0.12026788950023957
544,0.1250310936815637,0.12326407198305203
545,0.1860740874629213,0.1663988147048419
546,0.12797365015542286,0.147299323340223
547,0.11288847482889523,0.11508243178111052
548,0.1042136774426228,0.12414015635339969
549,0.10325317785414438,0.10383861983554797
550,0.1296358352535339,0.12942697461868832
551,0.1764272594554936,0.18994957768582982
552,0.09891502054438323,0.1076336329877898
553,0.048947357256740584,0.0414909168118322
554,0.18114725062077683,0.15208160711385255
555,0.11181529129045424,0.12299983295612951
556,0.16575432888227648,0.1847044428878844
557,0.13179755564587126,0.1391692227251924
558,0.18747550548579472,0.20839387447020796
559,0.11104901782650149,0.1270340017321034
560,0.09491043247400517,0.11052225933395209
561,0.05029239722197795,0.057864689260638646
562,0.10180335627711223,0.1066351727893624
563,0.1430518896459311,0.1412554568047114
564,0.11884092508642102,0.11055185117268165
565,0.09450222403218267,0.10526909913793617
566,0.06177429446407483,0.06405810196520982
567,0.1097968561793089,0.077261352046814
568,0.11958752343059616,0.12031815041380156
569,0.11730946915244274,0.1314049096318965
570,0.0761871931280676,0.06766539550290152
571,0.14782086603839356,0.16412323835576045
572,0.17982656945856607,0.174689759932193
573,0.1015033513742436,0.08953712781316886
574,0.2044501307861451,0.2177533797234228
575,0.0966921856240758,0.09981050410572263
576,0.10790528575470759,0.10704308942258191
577,0.20698490988605606,0.23599675872882503
578,0.2096890046030105,0.2067701170689043
579,0.16265505280702594,0.16287522240593463
580,0.10862633493766992,0.1102865235990756
581,0.10496493891374314,0.11193348497298057
582,0.10208218872917257,0.10325630579699761
583,0.153839522297344,0.18340079402708648
584,0.09734581553855057,0.11186838154554561
585,0.17746577905908237,0.1767906450020062
586,0.17337889882730798,0.15806254057831684
587,0.08258470151439024,0.06445806056003948
588,0.13869385341785556,0.14886263491220997
589,0.07065678999958365,0.0632810938741635
590,0.20337320467067516,0.20511039449059842
591,0.05745244324424302,0.07634952460374592
592,0.11965154386545762,0.11379169344570812
593,0.135819778767079,0.1379844923634075
594,0.07611285038399646,0.08497024836549882
595,0.11489119939280554,0.11664084593793853
596,0.1269172206056343,0.10076548669798431
597,0.10732800963903327,0.10275933579500887
598,0.2450481412319821,0.2329094110498648
599,0.1611074663941069,0.16901715976538095
600,0.18531333988195237,0.1905450242403397
601,0.09839608692594748,0.10382369755718165
602,0.03739532184729963,0.06174443394448613
603,0.13726298824113792,0.14643910324867146
604,0.11457553418173409,0.10391705334767254
605,0.1295706087619134,0.14218876102208317
606,0.1374858734948545,0.14441855365633796
607,0.12074765690347135,0.1241042280502631
608,0.1094078691793472,0.11575910362490087
609,0.16546822864223928,0.17845630170391935
610,0.15592683113604167,0.1665892813291755
611,0.09163008095274694,0.0949677875508724
612,0.07276424164592374,0.07296479105323432
613,0.16060417951421413,0.1680053147476151
614,0.07248427221798776,0.09245282848250358
615,0.06653802223549904,0.07450539012131004
616,0.1242718489127765,0.14409978578187854
617,0.12026639029385364,0.10195432640253241
618,0.10197857011259927,0.1082127009318757
619,0.07662806947616238,0.09155476762917128
620,0.08543718978762661,0.0862644307382565
621,0.08186077925705891,0.09216452128914743
622,0.15646969796529459,0.15469296648879266
623,0.10090408617524219,0.10028943142742133
624,0.22444781769568473,0.21526474230118658
625,0.08245784814739321,0.09090378661214263
626,0.2494281777686428,0.22951238389977818
627,0.15829310751919184,0.15965744915563818
628,0.0869411783574844,0.10116615068711211
629,0.09991483766251552,0.1302379850685884
630,0.18044077019748814,0.1506149538408908
631,0.09234841693013639,0.09549128913817168
632,0.12390625240858498,0.1239133482308562
633,0.09274397154546082,0.07811594363589641
634,0.05282047909894558,0.09106518948524046
635,0.1546315827163877,0.1539759182138818
636,0.20101388216759403,0.21055931050651802
637,0.23751704373515165,0.20743379213125415
638,0.08811682657845442,0.11822329497522686
639,0.25120922149031155,0.25595307605254736
640,0.06664172720019254,0.06289660424812385
641,0.0731014923574574,0.07457236144120358
642,0.13286386283843596,0.12415831758127283
643,0.19610792375096073,0.20140067651536842
644,0.14774051624260748,0.170103219594026
645,0.17672159592521774,0.17923392889627043
646,0.13264567969100394,0.1555897165716995
647,0.12367432721542591,0.1340638837472983
648,0.12971899336106246,0.13150499129543083
649,0.2083624556909362,0.20989594874784892
650,0.0820740518185396,0.08425851705782447
651,0.21939504821518258,0.21991975204590658
652,0.06411277267915413,0.0567893326146868
653,0.06815772458639024,0.08104147351793181
654,0.11599745043820699,0.11479632377017371
655,0.08676127539488221,0.07781493719495142
656,0.09699816794170758,0.12507470699678627
657,0.216230276678519,0.20688610146829
658,0.1698450071742534,0.1604996042439219
659,0.1783411271328912,0.1807300057483212
660,0.12159095698077571,0.1519065195542283
661,0.15692368014452782,0.15097307262084678
662,0.09448064799328909,0.098164167798168
663,0.1086089691282093,0.11402982683491593
664,0.14363645119395152,0.1324225274547861
665,0.07458840005187502,0.08407860870385048
666,0.05546423821781396,0.05904273525956168
667,0.15255871668610305,0.16616217795608385
668,0.11941758836809829,0.11488393623812354
669,0.13267852945408817,0.1496781534864929
670,0.16531254657897246,0.18915114750792547
671,0.11009486780645822,0.09815699995519726
672,0.11635339691621568,0.12522143182294357
673,0.10422135872804876,0.10287166861685187
674,0.08169674454135191,0.07798829993274603
675,0.11977475792086922,0.10470771584294507
676,0.13339128660447883,0.12679946041974605
677,0.14194886612314192,0.14542782742806545
678,0.10330592391546414,0.09167913872688929
679,0.09043985065914897,0.08836887507667386
680,0.05836631697206174,0.05620653035586888
681,0.14968749776300827,0.16104712820872005
682,0.08471016080513402,0.07749609375903871
683,0.13542937956859533,0.14855401576430752
684,0.19223354536544052,0.18134180719115506
685,0.08284780100111519,0.08690376540322686
686,0.13996628908473183,0.1233400624203142
687,0.11026677818479862,0.11371846479631818
688,0.2515291482063911,0.2399383021346276
689,0.14123932597942854,0.13209689537007077
690,0.11708178293202148,0.12481279611582513
691,0.08387260470813909,0.07360052304233775
692,0.17811507316486103,0.16415946764217001
693,0.06674697490269044,0.06352231490813136
694,0.23586506065551172,0.2266141389877564
695,0.12742169899905761,0.11987050609938162
696,0.08869918833631077,0.06548624345122749
697,0.13965620164335912,0.147879862162706
698,0.12692164691598645,0.11388662846673549
