,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs,en_frailty_cmb_ffs
0,0.11752207878465888,0.11638773488910473,0.11305813035989672,0.11747826013693542,0.11509230128657634,0.1163522296210014,0.1145319625804987,0.11672830440798848,0.11764582676622909,0.11678797153703807,0.11430536957139215,0.11532623773277764,0.11721062061085488,0.11423164151422255,0.114579268694802,0.11561013177937775,0.11646875073703064,0.112857590604414,0.11316049770060642,0.11549855355261322,0.11464669165583924,0.11385330485809417,0.11641490438023924,0.11440476441758912,0.1161826780046244,0.11572128228630851,0.11947758329015823,0.1158975110129193,0.1138996886569763,0.11473120649836843,0.11708677415410891,0.11704107920280873,0.11583233473582227,0.11598982380118214,0.11584799316770424,0.11545206593370062,0.11516030858209103,0.11547589158681815,0.11639461654295817,0.11744802462288204,0.11503830322893552,0.11822459328425602,0.11481102895584155,0.11460840633000884,0.11574821523155897,0.11328992397583867,0.11584719632356272,0.11689876786121046,0.11715417490386938,0.11735678696630336,0.11665048275752486,0.11411653563551169,0.11525608893431452,0.11489247343677604,0.11193236258135594,0.11569987565826217,0.11616687314329176,0.11513923966934947,0.11399397860503387,0.11574965492752642,0.11797157748366507,0.11615801691258862,0.11555695327719305,0.11339280316941397,0.1160970826848894,0.1164297046745777,0.11533820771824863,0.11482327872689865,0.11721367564224554,0.11505846008899988,0.11724922209799536,0.11846554542627939,0.11641927073101715,0.11523364067191412,0.11654470094658446,0.11678001660895755,0.11613006262789011,0.11314547405018716,0.11393258658453795,0.11623266963974598,0.11505477645309006,0.11321534011308183,0.11599652681600278,0.11637661508811085,0.11600958577782566,0.11446341625912533,0.11502832285685903,0.11614241023113649,0.11491251444226018,0.11396409158588038,0.11693398664015073,0.11780142305014177,0.11505637042440256,0.1155177461751411,0.11557907490182061,0.11638356692476821,0.11591200388886874,0.11455315398876563,0.1156661979819156,0.1164637092459928
1,0.15290380871488893,0.1526702269500151,0.15178903424426754,0.14704238958256893,0.14937453786692018,0.1553225432356716,0.15246756705934744,0.14859419286017056,0.1533517407350453,0.15169283643268122,0.14727942625140053,0.1516891489731659,0.15211232051470275,0.15312577574376018,0.14817643137400233,0.15127085114476368,0.15353769300344816,0.1495111220977718,0.15539450687157874,0.14922757584947566,0.15161354860635493,0.1524585376601012,0.1507111653019986,0.15355302672082638,0.15044347592613186,0.1498988815562228,0.14739476860604406,0.15191216727967777,0.15368235555346388,0.1527560072101781,0.15451455865556402,0.15626798627460547,0.1524435636822086,0.15269784231303868,0.14908705908405478,0.14977873989769824,0.14825876254079012,0.15200082429829498,0.14911849696642876,0.15168414001567773,0.15121693434675423,0.15258712525845514,0.14947120964877875,0.15419174038660308,0.14902738523555564,0.15051321547828989,0.15106254490514132,0.15105451107267737,0.15234295307833184,0.1458176915947407,0.15000649347090791,0.15298686098229175,0.15228884423980016,0.15136764282963427,0.1517821358747719,0.15311501555505339,0.15443427330116127,0.1467195178682233,0.15323859744964968,0.1543983317761613,0.15189495147344667,0.15252103135971667,0.15260987807705606,0.15054092267196212,0.15454412659684233,0.14944772277031754,0.15677459343668484,0.15006816759558025,0.1534572458979305,0.14859056328989348,0.15232148411412272,0.15026711861396352,0.15417365302183167,0.15495974013460967,0.1471809358835852,0.1486530258565418,0.15208510972090478,0.15011549168227026,0.15093182748429423,0.15237659496742417,0.1530770694662782,0.15085908218093236,0.15374872306114254,0.1503483401217213,0.155656993234354,0.14787354435628075,0.15375269489864174,0.14845839152267706,0.1524545144473874,0.15237472365476623,0.1494582691715335,0.14868552449661449,0.15349743977543656,0.1555875003049774,0.1520362640248173,0.15119688649093274,0.15047122652062553,0.14848219213414676,0.15290686181602559,0.14932145398748822
2,0.13009085825095446,0.12890264179282884,0.12627722244662215,0.12590613026695677,0.1291346306361924,0.1287638503538484,0.12718154014695113,0.1272556584718506,0.12662678977102454,0.1260123759805998,0.1262870276311503,0.13056323489135865,0.12571304880080764,0.12770177625876622,0.12682004576291903,0.12908943151372126,0.1276921357793115,0.12500685596104905,0.12969597916646872,0.12296088717426515,0.12886294429252326,0.12524065403886372,0.12690706059583068,0.12396078507486227,0.12774188032565054,0.1304156345522695,0.1250785059429265,0.12818835207792725,0.12785296308866564,0.1262304776494134,0.12414482418782773,0.12788561040695973,0.12521050269199388,0.1254364925428274,0.12735901218576356,0.12667700868906057,0.12818117760286946,0.12976454707533924,0.12821520809010148,0.1265535857094227,0.12470437245199353,0.12582898409065568,0.12600656172363037,0.1274207072063545,0.1265713599395089,0.12368625144913292,0.12760139968864131,0.12939285779368537,0.12745887997868918,0.13026948874939148,0.12622742973735365,0.12959744789716943,0.12378165496152416,0.13133935580732758,0.1269805444243789,0.12700901802697487,0.1273731202908251,0.12183747785200283,0.12666001562859125,0.1242718136575814,0.12791283774922088,0.12650349246241246,0.12744182521878566,0.1266505486623583,0.1268474383827632,0.1283558119322754,0.1292951948750977,0.12709046665382562,0.12616328139320448,0.12295872644367015,0.1302459031021596,0.1293916491274122,0.1262320725712897,0.12661558869565898,0.12854352268406802,0.1264438961782565,0.12999175161507587,0.12651986036378876,0.12813786690332166,0.12940827896992815,0.12699752607600395,0.12805857469889786,0.12768546056124117,0.1284090317720998,0.12771079183631456,0.12474573566989153,0.12806239714052964,0.1293832585288626,0.12742775107781995,0.12418694888652149,0.12779143133456006,0.12710681127057313,0.1257978853697567,0.12847678510307015,0.1271464088485276,0.12476925341874666,0.12687086182264884,0.1281363365770412,0.12341126080802302,0.12691075289327616
3,0.08769490151668677,0.09076827158611225,0.09066346835846446,0.09167239138768868,0.09209818384537138,0.08965511494478921,0.09104959497643916,0.0960270020272514,0.09177724664441561,0.09336040207183666,0.09416954986801443,0.09249195004099968,0.09391149842112809,0.09390997551740365,0.09537597805365142,0.09168810109034686,0.09186869516517795,0.09120953697130238,0.09236797069576222,0.09457273400517803,0.091942098506676,0.08948180647203625,0.09448191352032403,0.09407469232907689,0.09181436176204427,0.09543036446179512,0.09619853093556044,0.0951247655851637,0.09063875432338589,0.09522089871651057,0.09543112679229797,0.09086963091268419,0.09040087889373025,0.09308071583804015,0.09586803610365247,0.09414646471017601,0.09718462586634767,0.09298965225622666,0.09399973353034943,0.09453142396255027,0.09300538215351721,0.09286872532107042,0.08938938350842665,0.09093545573163447,0.09391695078337038,0.09311700918932442,0.09138586613881312,0.0929576332467047,0.0939533742514955,0.09323663207427238,0.09458950639663674,0.09433360043756392,0.09222054451318484,0.09342511099512665,0.09159751246494577,0.09381227841446811,0.09051426062812185,0.09641219369286111,0.09262759183834282,0.09283519294658645,0.09439791552090568,0.09465467883593537,0.09661294606027927,0.09176680599008108,0.09199672361560925,0.09181201821416232,0.08996994022465127,0.09491655712252958,0.09297225347513809,0.09469331308859733,0.09203995954353358,0.09599457831693106,0.09355190003745209,0.09291078769914769,0.09304840873150383,0.09298689428642024,0.0900758625763689,0.09085663998917541,0.09083569610550088,0.09186498484878708,0.09361693426816961,0.08879399912479388,0.09026977716450636,0.0957703271768286,0.09133755766214659,0.09316708461923273,0.09113030546949524,0.0926099729163819,0.092531225527781,0.0902160106039504,0.09555856349535788,0.09675788455498491,0.092862027656134,0.09331163546447654,0.09179717113565236,0.09354844588675257,0.09220735797955695,0.09061791451603035,0.0957500825748728,0.09663693206912663
4,0.09996770589516027,0.10102388873650865,0.10170292664005391,0.10101379303557591,0.1034351324193623,0.09984961519760312,0.101318987402676,0.10398032443018389,0.10447866346683468,0.10172274389173169,0.10137881430359241,0.10158003438234826,0.10168923435726757,0.10171193048959343,0.10354672328113741,0.10233523961556555,0.10216116362121333,0.1011806672998325,0.10212820935196061,0.10294058009786697,0.10120177941048411,0.10156536778308091,0.10330560676832824,0.101585773167118,0.10461991780299715,0.10521114055500018,0.10722795297226839,0.1036801710631332,0.10357866601660437,0.10308710003781488,0.10413604647798531,0.102068105942783,0.10129102107400903,0.10208164746426143,0.10458812812427085,0.10330649518782578,0.10232724423811831,0.10404427763600613,0.10429778383700986,0.10442376353797092,0.10151930927059975,0.10278819047970017,0.10121667346069103,0.10219149204742639,0.10350286087228358,0.10271731552147716,0.09778493071145186,0.10334068015660913,0.10170341286940643,0.10166524644601678,0.10513020554364202,0.0992053152290493,0.10196163046511986,0.10445791732615622,0.09967580381205787,0.10128782536875731,0.1028970012015343,0.10209063941778931,0.1020488259493483,0.105460033404036,0.10266864439716883,0.1067865952510687,0.10260390193297281,0.10241530975363465,0.10260359293777352,0.10380785246483065,0.10056873340635104,0.10228590861279388,0.10512643950054276,0.10425739919253511,0.10305416528205541,0.1055858975758898,0.10372386781408319,0.10204828375016349,0.10337872288209621,0.10208222032818988,0.10036248197553105,0.10203720728124979,0.10199924650078447,0.10290833483608648,0.10167769483803935,0.1011294177418563,0.1018415468107915,0.10213416398629907,0.10141632225342406,0.10462275760601604,0.10265168833647074,0.10164680563235988,0.10111944126985889,0.09951071887764527,0.10165784715526452,0.10472472901212561,0.10546314589884528,0.10432267322839538,0.10281137434023292,0.1029632920377349,0.10337713489484379,0.10234629351239133,0.10540822615906106,0.10557127026587239
5,0.2597798461168197,0.25628309673740995,0.25201903592362057,0.25245932500366175,0.2570748383912761,0.25815013318139235,0.2548691696560309,0.2529882305875284,0.2565036518745848,0.25424573709575193,0.2549316925707753,0.2552031207949379,0.252239838165775,0.25197693753634565,0.2530606540552591,0.2567980999629109,0.25159275219891136,0.2527198554098329,0.2576342102671948,0.2520570301433678,0.25631063066608994,0.2528105100888826,0.25571962982694013,0.25775886039885654,0.25717768619871323,0.2556027115983037,0.254624765143899,0.2531754055732724,0.25393163824276266,0.25617452301094057,0.2487395607945957,0.24950462688230102,0.25831671236445763,0.2562108715863961,0.2559826311854875,0.24938255514253743,0.25087491933815526,0.2548779453017159,0.25447750601532426,0.25563600539119125,0.2555746946601729,0.2522042636872164,0.25571863076652024,0.25565913816157565,0.25193163612430136,0.25348994010567794,0.2555329477884096,0.2554353454960044,0.25583980922055605,0.2542537295870291,0.2599543367787035,0.25557854602812047,0.2570503473746234,0.2567175407814478,0.25435057164110486,0.2515847532726202,0.25867461877043585,0.2466297718832558,0.2527906892698543,0.25336058766980124,0.2537216580507037,0.2529039034824192,0.2514194841201376,0.25205547671525685,0.2558662296678329,0.2586024809448652,0.2584502864011757,0.25924616433462877,0.2533250163471912,0.24911603789637063,0.2586769501617884,0.25369287143445374,0.25488181065454973,0.25346567156865374,0.2537063605223924,0.24919419612686577,0.25541643613767334,0.25645536719102485,0.2542453713464503,0.25519517457347596,0.25450752360823536,0.25757573895946934,0.2535170768824536,0.250245055257034,0.25425814082355147,0.25527738296646985,0.2535401138300872,0.2541301677682306,0.25745611679018077,0.25750925460726637,0.255214233037939,0.2542647251580192,0.2587551731457657,0.25640491467989734,0.25495137503573195,0.2545230720845012,0.2598842096569242,0.25600463144095376,0.25553383412073594,0.25027311032776245
6,0.10513342303812265,0.10566681309275662,0.10468626798353972,0.10308813071871763,0.10015800390205398,0.10460937499805927,0.10106271309894521,0.1017372895175441,0.10075541829207978,0.10418654363957824,0.10045707288355736,0.10071487807918895,0.10696198219799138,0.10354204867692705,0.10045950041468044,0.10369560615122293,0.10539307862955438,0.10104458978326998,0.10461455875938372,0.10421651172310452,0.10248448413820009,0.10397652189465793,0.10171672416944258,0.10100114268678723,0.10064351766440256,0.10055953856347587,0.10681674527125373,0.10790923888650206,0.10356619461973429,0.10308299596324833,0.10739002596992689,0.1085438739134598,0.1046273522700032,0.10520805032240671,0.10398872257939432,0.1058913605936365,0.10814716743674327,0.10210057031674202,0.10172143317830168,0.10117388419765974,0.10417354987410783,0.10442215199787802,0.10112781108232607,0.10248626283454174,0.10444398605302324,0.10319712346834434,0.1065363935340512,0.10354128411904448,0.1050293352579176,0.10183392603454153,0.10327023626576046,0.10801378323421887,0.10450302984237987,0.10159736256027133,0.10402705073191325,0.10684184805470849,0.10558772695116206,0.10382581292746623,0.10584578414161702,0.10434949273969417,0.10250971799235384,0.10270631178893051,0.10712342050095296,0.10278613934295944,0.1061020648188368,0.10034833823982778,0.10713702440058814,0.10506103155757879,0.10749722665128453,0.1019431235513534,0.10325584613911237,0.10658496664399009,0.10677349506623598,0.10005782615842643,0.10307184164029053,0.10120145289497423,0.10255903277489087,0.10383487597644878,0.09872720887073995,0.10435168268297575,0.10510865403766315,0.1019787755295371,0.10151651368242777,0.10563845966120941,0.10193762845627022,0.09880069341211384,0.10413789716262324,0.10228192652691583,0.10524030861383299,0.10633746786929088,0.10633176304832777,0.10548736553116925,0.10208045019961866,0.10304405036462516,0.10252942208449177,0.10358581862196188,0.10275708558990117,0.0992263782785471,0.10082469072704987,0.10382066526695097
7,0.1222361341424339,0.1251716715841713,0.1271324215505361,0.12363821566087677,0.1252748315864216,0.1250026846977425,0.12171568238434563,0.12001032076367177,0.11920950511797518,0.12394267309653964,0.11975835193178791,0.12217029382041045,0.1244027517157736,0.12050122083670599,0.12215637384667166,0.12053226403684746,0.12498902916420922,0.12327367740918925,0.12174390676736105,0.1229156088732882,0.11851995306723653,0.12457230923242175,0.11918619459142742,0.11926043899315197,0.1205777144985543,0.12388757612800241,0.12059582779035675,0.11938711967838508,0.12436051242035329,0.11834524754747638,0.11970611294127045,0.12269526029085803,0.12213682151750992,0.12059108629807658,0.11983400558348933,0.12008481758604408,0.12187977065491054,0.12146348852427134,0.12232122116523053,0.11764057628274628,0.11939512934711827,0.12062278608669408,0.12106616297256986,0.12236432072266328,0.12344395701877298,0.12126951739688674,0.1198202018829537,0.12144587497657842,0.11814932021124494,0.12365553849163008,0.11602018538209427,0.118258418311181,0.12143546004004065,0.12091033173679833,0.1233056968774444,0.1228251764323447,0.1186740720481408,0.12215488834294483,0.1238377268789509,0.12439604749642491,0.12069634646021801,0.12275176015132287,0.11577722463815657,0.12451225575858171,0.12129444210103163,0.12514999336997681,0.12033036161321212,0.118551667904884,0.12532478826252563,0.12268817643693808,0.12209467144722931,0.11895748496344218,0.1185283881275071,0.12414465706582772,0.12367149557904308,0.12236991810016418,0.12569267582446617,0.12418691975529465,0.11897430904791245,0.12390300555395128,0.11943591689385902,0.12385509636367033,0.12279005346590666,0.12030563851045979,0.11780179225464772,0.12257641851249938,0.1211579972813734,0.1197437624338066,0.1213078966088076,0.12265910483082647,0.12009204784491696,0.11755936062276308,0.12136871811274703,0.11883030206078032,0.12293096242449672,0.12007935547481174,0.12150086267515282,0.12274877597016022,0.12031817268691683,0.11941380377154785
8,0.12641550315711333,0.12447298429331086,0.12398306169262495,0.12590642390250342,0.1275861836773371,0.1282055423344865,0.12713413749630817,0.1247830741676342,0.12639583052608458,0.12388182659375326,0.12531768294195514,0.12589331164029874,0.12475125505082987,0.12586772141066607,0.12409997874311515,0.12764795810751348,0.12795854459628742,0.12539677706493144,0.12580368950405207,0.12634062393325873,0.12609456242256475,0.12921399249605844,0.12725028481220346,0.12235857856052654,0.12624191524055478,0.127172360983836,0.12580271762491504,0.12503344203001285,0.1264295575303429,0.12498439955696983,0.12662458587848865,0.12611567941942886,0.1271534423779949,0.12604121967727405,0.12521074716103686,0.1258744683871012,0.12452005171900202,0.12690921130857444,0.12615310763342857,0.1251748668038683,0.12477940371468976,0.1254485915662828,0.1260270093905901,0.12831699006239303,0.12725417645263443,0.12492781416004911,0.12642734008937967,0.12714140079976144,0.12746488982926713,0.1263786326375517,0.127487951687633,0.12387734393367608,0.1264658052994669,0.1261618791830787,0.12464710495477437,0.1266023056451235,0.12571857431375622,0.12201323016420572,0.12734625096856486,0.1256350171234412,0.12880949238005243,0.1262050570190953,0.12706888042722306,0.1266481266940219,0.12459683428108884,0.12806248927876068,0.1267763034193745,0.12717577231503102,0.12735063596313245,0.12603748863519731,0.1286064118772905,0.12860521921392878,0.1270285005335464,0.12368984158906238,0.1282977670826472,0.12634793736541572,0.12508350438810617,0.1259481657360529,0.12724975447118558,0.12632009800488186,0.12565438210387697,0.1272724476495518,0.12508709393418405,0.1258155468110869,0.12441602264372337,0.12576969842945396,0.12767905765381005,0.12559071999044813,0.12477641204747464,0.1246729965312739,0.12686919519574835,0.12466633690634454,0.12632470144846225,0.12612383847280212,0.125738045062539,0.12647076765388063,0.1301976358593238,0.12401190755037884,0.12613612517248127,0.12537219184660608
9,0.12024104783867386,0.12147554802734407,0.12324299191944721,0.12041898420148198,0.11844137641745763,0.1195728799371046,0.11740668460063333,0.1257916700012622,0.12054660264821591,0.12285764828021464,0.12133981339995356,0.12216140854020145,0.12040137523953318,0.1230587303925259,0.12154068385207673,0.11992038513347902,0.12211435924163713,0.1212765568655376,0.12246180202267098,0.11826679579669183,0.12295370899615125,0.11668525587894442,0.12199706242442547,0.12249138694404108,0.12112025923327048,0.12030807395714711,0.1203816586476141,0.12137619868917612,0.1208003634677153,0.12130916405666657,0.12057760127620736,0.1212000154450005,0.11967634609018328,0.11934765205996523,0.12186768526390174,0.12055343455649083,0.12180860199129247,0.12038592183623412,0.12293655055936223,0.12054390422481089,0.12107131493546905,0.12194228109619873,0.12062015027159334,0.1170305352986496,0.12166573842953125,0.118603001174319,0.11895767878094382,0.12112512244873058,0.11970003544266634,0.12313144567862044,0.11961879393444762,0.12131571016624405,0.11984395880981955,0.12229495867213049,0.119452769732936,0.12078938969439974,0.1186640091194703,0.11880258749681658,0.12295441087682335,0.11810964769098123,0.1195493852573061,0.11982019343195659,0.12029438089306944,0.1225367996723051,0.12016880801198124,0.1203349972171306,0.12090000557479927,0.12314277407155176,0.11653734772370308,0.11945117882320638,0.1230931453156417,0.12219965379182175,0.11999006224440603,0.12310958189439837,0.12244879376924038,0.1230356477486926,0.12156016038191991,0.11829803726988325,0.12376294450633961,0.12180703003528497,0.12127363578409588,0.12071288008563022,0.11909217926749305,0.12165728041746893,0.12519061656073935,0.12039770035182427,0.12088217767948291,0.12364480157391093,0.12077010771865228,0.1195813229858183,0.12374658486075839,0.12201824209936331,0.11979035650978533,0.12077309072991257,0.12275890088641349,0.1198603283621077,0.11864781571573065,0.12249256888571355,0.12150789216339067,0.12262746347186446
