"Name","concordance_val","r2_val","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","beta","bs","dataset","lr","method","metric.goal","metric.name","nested_batch_size","parameters.betas","parameters.bs.distribution","parameters.bs.max","parameters.bs.min","parameters.bss","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.lr.q","parameters.lrs","parameters.nested_batch_sizes","parameters.wd.distribution","parameters.wd.max","parameters.wd.min","parameters.wd.q","parameters.wds","target","wd","concordance_train","cosim_train","cosim_val","r2_train","training_loss","validation_loss"
"flowing-sweep-4776","0.7177860281203909","0.08007254109384465","","finished","-","","","2025-01-11T00:56:09.000Z","181","5oy9lds5","","0.4444444444444444","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7808394809917849","0","0","0.08527416418281897","0.8755269543395027","0.7845827741220343"
"sparkling-sweep-5364","0.7121459864660821","-0.25048281455401145","","finished","-","","","2025-01-11T07:03:16.000Z","180","5oy9lds5","","0.5555555555555556","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7655694166013086","0","0","-0.20918303060257903","0.8843182287337508","0.7833654057857108"
"olive-sweep-5036","0.7118628933551501","0.1775756618790728","","finished","-","","","2025-01-11T03:12:03.000Z","1284","5oy9lds5","","0.5555555555555556","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7879702821878519","0","0","0.21042959427902275","0.8851536530901257","0.797765545749067"
"ethereal-sweep-157","0.7115177839034865","0.031425606067334466","","finished","-","","","2025-01-11T18:33:56.000Z","185","5oy9lds5","","0.6666666666666666","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7748489761239788","0","0","0.07066427382912543","0.8777236516176491","0.7837139213346489"
"dashing-sweep-978","0.7114635196053464","0.09272397653415942","","finished","-","","","2025-01-09T17:02:34.000Z","181","5oy9lds5","","0","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7792227918956258","0","0","0.10867541280123404","0.8767559048407499","0.7845496485241472"
"youthful-sweep-2037","0.7113205374864375","0.1366019157649494","","finished","-","","","2025-01-10T02:29:01.000Z","1296","5oy9lds5","","0.2222222222222222","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7768080342665674","0","0","0.19013329989581207","0.88688474577763","0.7929986605094376"
"wild-sweep-5670","0.7109125503559767","0.09482973506852176","","finished","-","","","2025-01-11T08:37:41.000Z","179","5oy9lds5","","0.5555555555555556","2669","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.01","0.7595011294788506","0","0","0.12429076900950276","0.8836793954157605","0.7814645311003177"
"snowy-sweep-6567","0.7109036498626309","0.008942110909704759","","finished","-","","","2025-01-11T16:24:22.000Z","186","5oy9lds5","","0.6666666666666666","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7535188642566645","0","0","0.05338522201906937","0.8873153845258674","0.7811764765785045"
"radiant-sweep-6036","0.7108025861962536","0.1753020907363616","","finished","-","","","2025-01-11T11:27:10.000Z","1299","5oy9lds5","","0.6666666666666666","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7853501337353339","0","0","0.2101489156893128","0.8928219225734964","0.7986747331061708"
"restful-sweep-3769","0.7108025861962536","0.09792464776649024","","finished","-","","","2025-01-10T16:38:56.000Z","180","5oy9lds5","","0.3333333333333333","3112","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7490982119851296","0","0","0.11019646351652944","0.8871376600941218","0.7818000104296355"
"floral-sweep-340","0.7107101359105333","-0.03713075610882788","","finished","-","","","2025-01-11T22:37:17.000Z","188","5oy9lds5","","0.7777777777777777","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7601027295474045","0","0","-0.0183870054738271","0.8853822220240669","0.7832049217287546"
"fast-sweep-2552","0.710672811261019","0.11668996548561328","","finished","-","","","2025-01-12T16:22:47.000Z","178","5oy9lds5","","1","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.01","0.7952408630863994","0","0","0.11924247906611862","0.8672020015791966","0.7882824962238952"
"snowy-sweep-1888","0.7105995975254331","-0.15619278479715248","","finished","-","","","2025-01-10T00:46:42.000Z","181","5oy9lds5","","0.1111111111111111","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7616126210654074","0","0","-0.13370760838031237","0.8843505009279847","0.7858093530627783"
"olive-sweep-5363","0.7105335616070616","-0.05541877183302901","","finished","-","","","2025-01-11T07:03:15.000Z","177","5oy9lds5","","0.5555555555555556","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7730162317487436","0","0","0.007464333806484258","0.8808177057997435","0.785949790733426"
"fluent-sweep-1953","0.7105203544233872","-0.2532487577696665","","finished","-","","","2025-01-12T10:08:45.000Z","183","5oy9lds5","","0.8888888888888888","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0001","0.7741138584836157","0","0","-0.1836745915564524","0.8795102207419386","0.7853213179584274"
"fragrant-sweep-678","0.7102148665227467","-0.1867640272292348","","finished","-","","","2025-01-09T15:30:03.000Z","175","5oy9lds5","","0","2669","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7742573342557028","0","0","-0.11702108022680058","0.8798457408992642","0.7871346021316458"
"glowing-sweep-335","0.7100684390515749","0.06012093024434895","","finished","-","","","2025-01-11T22:36:39.000Z","189","5oy9lds5","","0.7777777777777777","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7732410916777107","0","0","0.08264612510638247","0.8805069802405107","0.7821515981297925"
"quiet-sweep-4889","0.7100227881340919","0.003215995104783431","","finished","-","","","2025-01-11T01:31:05.000Z","183","5oy9lds5","","0.4444444444444444","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7561491003896058","0","0","0.029954694748608342","0.8872257212768832","0.7829966188519243"
"whole-sweep-2982","0.7097204584730257","-0.19487715820735385","","finished","-","","","2025-01-10T09:29:13.000Z","183","5oy9lds5","","0.2222222222222222","4000","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.8004177500329291","0","0","-0.143993180359258","0.8689237182153843","0.7910721258960005"
"eager-sweep-3156","0.7096176721305169","-0.09061545732149567","","finished","-","","","2025-01-12T19:36:37.000Z","189","5oy9lds5","","1","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7709217726867754","0","0","-0.028314502427469135","0.880293345637793","0.7849627862263566"
"elated-sweep-2857","0.7095817830444453","-0.3067612897514238","","finished","-","","","2025-01-12T18:01:08.000Z","182","5oy9lds5","","1","2669","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7535930799218552","0","0","-0.21244671098025725","0.8888846374923194","0.7832240386415643"
"chocolate-sweep-154","0.7094534436726536","-0.06813930431171955","","finished","-","","","2025-01-11T18:33:56.000Z","184","5oy9lds5","","0.6666666666666666","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7655289010867034","0","0","-0.047806500133311","0.8831087692524505","0.7831870434553754"
"easy-sweep-2161","0.7090931172484958","-0.10588459000370998","","finished","-","","","2025-01-12T11:12:15.000Z","187","5oy9lds5","","0.8888888888888888","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7572113790447684","0","0","-0.07564002573629391","0.886685365635528","0.7813139587005767"
"honest-sweep-2955","0.709034546260027","0.1060713641236749","","finished","-","","","2025-01-12T18:32:41.000Z","187","5oy9lds5","","1","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7770442531355677","0","0","0.12313870580909424","0.8764262899170908","0.7834245738953461"
"sleek-sweep-1038","0.7089874597791013","0.1500763624149437","","finished","-","","","2025-01-09T18:16:30.000Z","1291","5oy9lds5","","0.1111111111111111","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7874650271184394","0","0","0.20349725793457996","0.8845195556472571","0.793031798256526"
"copper-sweep-1212","0.7088464874490124","0.10135135261657746","","finished","-","","","2025-01-12T03:46:59.000Z","1287","5oy9lds5","","0.8888888888888888","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.01","0.7351746940237026","0","0","0.13339271600703295","0.8964767298060462","0.7845103404997756"
"solar-sweep-2979","0.7087459980080122","0.08847039797467948","","finished","-","","","2025-01-10T09:28:30.000Z","186","5oy9lds5","","0.2222222222222222","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7666665254155989","0","0","0.1114144127585357","0.8808287105983066","0.782907552426124"
"hardy-sweep-2156","0.7086994857524636","0.11760544499643888","","finished","-","","","2025-01-10T05:14:59.000Z","190","5oy9lds5","","0.2222222222222222","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.762763322888994","0","0","0.1370556939317702","0.8826004934701799","0.7816142384894808"
"summer-sweep-3570","0.7085217629982374","0.1027081866788272","","finished","-","","","2025-01-10T15:38:50.000Z","181","5oy9lds5","","0.3333333333333333","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.01","0.7781476123096068","0","0","0.114772292324276","0.8762203716434784","0.7858411804015517"
"toasty-sweep-4260","0.7082955181996426","0.0195371429237563","","finished","-","","","2025-01-10T22:18:08.000Z","176","5oy9lds5","","0.4444444444444444","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.01","0.7401899191231699","0","0","0.03760454672810665","0.8922936646787901","0.7802445020841603"
"vital-sweep-3151","0.7082823110159684","0.05481779713412693","","finished","-","","","2025-01-10T13:29:48.000Z","192","5oy9lds5","","0.3333333333333333","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0001","0.7817881467047715","0","0","0.06303350915784078","0.8753539699561518","0.7873739576628619"
"curious-sweep-204","0.7082260369290082","0.13952040927506815","","finished","-","","","2025-01-11T19:26:45.000Z","1295","5oy9lds5","","0.7777777777777777","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7500873108162652","0","0","0.1574263986401211","0.8936005869967049","0.787215461094685"
"smart-sweep-2033","0.7081714855181795","0.16130867636491752","","finished","-","","","2025-01-10T02:28:53.000Z","1295","5oy9lds5","","0.2222222222222222","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.8001905241485768","0","0","0.19906504274165424","0.8784277856660917","0.7931382483209395"
"divine-sweep-1154","0.7081528231934223","0.06029579791680462","","finished","-","","","2025-01-09T21:01:32.000Z","184","5oy9lds5","","0.1111111111111111","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.770910590310577","0","0","0.09895494265551896","0.8801937729407106","0.7847376277855588"
"lively-sweep-6561","0.7081077465013166","-0.020909575665234437","","finished","-","","","2025-01-11T16:24:22.000Z","184","5oy9lds5","","0.6666666666666666","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0001","0.7565675449069514","0","0","0.00460610974253528","0.8865240546336967","0.7809629749716636"
"expert-sweep-6266","0.7080603729077022","0.12527722512575978","","finished","-","","","2025-01-11T14:50:39.000Z","184","5oy9lds5","","0.6666666666666666","895","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7766239017288071","0","0","0.13234689215180162","0.8758990189605884","0.7851397531422087"
"sleek-sweep-1342","0.7080592244569479","0.13300163596151748","","finished","-","","","2025-01-12T06:56:14.000Z","189","5oy9lds5","","0.8888888888888888","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.01","0.7791211382105209","0","0","0.13386155280694256","0.8769930880671057","0.7859938741040765"
"swept-sweep-463","0.7080104152998906","-0.04183370896702288","","finished","-","","","2025-01-09T14:23:56.000Z","179","5oy9lds5","","0","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7707978719584967","0","0","0.0006524630541766552","0.8812613115650096","0.7850060150287986"
"decent-sweep-977","0.7079153809999733","0.11698098435249538","","finished","-","","","2025-01-09T17:01:58.000Z","181","5oy9lds5","","0","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7802721696199322","0","0","0.12792696669845371","0.873643947624854","0.7834658042548711"
"summer-sweep-2752","0.7079153809999733","0.14213189273426396","","finished","-","","","2025-01-12T17:25:59.000Z","186","5oy9lds5","","1","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.01","0.7711191357412167","0","0","0.14860348025715409","0.8795635262987558","0.7825775729547091"
"gallant-sweep-976","0.7078995898021019","-0.311314437918623","","finished","-","","","2025-01-09T17:01:52.000Z","182","5oy9lds5","","0","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7534521231271433","0","0","-0.2637215167264433","0.8905486041063086","0.783882360987962"
"fearless-sweep-843","0.7078625522652761","0.06164698998757212","","finished","-","","","2025-01-12T01:15:32.000Z","187","5oy9lds5","","0.7777777777777777","2669","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0001","0.754097970092676","0","0","0.09074027446112942","0.8865123189875537","0.7816609777555708"
"dutiful-sweep-5462","0.7078378605740588","0.01191960365912692","","finished","-","","","2025-01-11T07:33:54.000Z","178","5oy9lds5","","0.5555555555555556","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.749058885333678","0","0","0.03240985467262003","0.8881269443252335","0.7822719681734146"
"breezy-sweep-2551","0.7078292471934017","0.03477144718799752","","finished","-","","","2025-01-12T16:22:11.000Z","181","5oy9lds5","","1","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7773740743788101","0","0","0.07085277504429388","0.8774593652403085","0.7823242184892871"
"pleasant-sweep-5039","0.7077568947958816","0.1807500685428094","","finished","-","","","2025-01-11T03:12:35.000Z","1282","5oy9lds5","","0.5555555555555556","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7893164754892319","0","0","0.21096297252261464","0.8822870722428862","0.7917638720776541"
"cerulean-sweep-1158","0.7077416778233873","0.092178667136949","","finished","-","","","2025-01-09T21:03:02.000Z","190","5oy9lds5","","0.1111111111111111","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7770212762952105","0","0","0.119648578038828","0.8774281343200564","0.7839020837752512"
"ethereal-sweep-1159","0.7077284706397129","0.06020599305528984","","finished","-","","","2025-01-12T02:54:06.000Z","190","5oy9lds5","","0.7777777777777777","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7743523844533896","0","0","0.08690689327190237","0.878821170946595","0.7834112935604702"
"iconic-sweep-5974","0.7076966011312814","-0.0592235477680465","","finished","-","","","2025-01-11T10:12:36.000Z","182","5oy9lds5","","0.5555555555555556","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7597660693982975","0","0","-0.02338655966730996","0.8857955365059336","0.7830618633523806"
"bumbling-sweep-2219","0.7075452927444039","0.17184891003675884","","finished","-","","","2025-01-12T12:27:10.000Z","1298","5oy9lds5","","1","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7888783617606993","0","0","0.208485158334078","0.8834492797702482","0.7975967682456143"
"daily-sweep-1776","0.7075340953495497","0.08407852495785817","","finished","-","","","2025-01-10T00:11:49.000Z","182","5oy9lds5","","0.1111111111111111","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.8030655012982739","0","0","0.10940972123270663","0.8641586298046505","0.7876296914197104"
"confused-sweep-1962","0.7073985781605436","-0.1791953157582575","","finished","-","","","2025-01-12T10:08:50.000Z","183","5oy9lds5","","0.8888888888888888","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.01","0.7772504796945116","0","0","-0.1188815167493229","0.8787519697748193","0.7843026507216516"
"dry-sweep-1072","0.7073382844959435","-0.08967927091421934","","finished","-","","","2025-01-12T02:25:23.000Z","184","5oy9lds5","","0.7777777777777777","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.01","0.7520494764823447","0","0","-0.04480756740656555","0.8880769305174832","0.7828049185918002"
"morning-sweep-1334","0.7073135928047264","-0.30775867141278646","","finished","-","","","2025-01-12T06:54:52.000Z","189","5oy9lds5","","0.8888888888888888","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7589496382265881","0","0","-0.22277980548996035","0.8865949437605802","0.7843756537085718"
"drawn-sweep-1363","0.707284307310492","-0.1382474445140467","","finished","-","","","2025-01-09T22:06:12.000Z","179","5oy9lds5","","0.1111111111111111","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7654572397116548","0","0","-0.09407476822875303","0.884282915629942","0.7854995982908687"
"swept-sweep-5156","0.7072372208295662","0.08951890284725672","","finished","-","","","2025-01-11T05:58:30.000Z","191","5oy9lds5","","0.5555555555555556","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7829973970959486","0","0","0.11839111750934694","0.8745058239927166","0.7884060057199608"
"autumn-sweep-1434","0.7071993219546747","0.06472117558662349","","finished","-","","","2025-01-12T07:26:20.000Z","178","5oy9lds5","","0.8888888888888888","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7499750986138444","0","0","0.09303194661420731","0.88764902633957","0.7824144296624654"
"deep-sweep-155","0.7071886987851975","0.112677812624565","","finished","-","","","2025-01-09T12:48:35.000Z","188","5oy9lds5","","0","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.776014532851526","0","0","0.12655612035938746","0.8776742521400638","0.7842344598687472"
"sweepy-sweep-159","0.707176927164966","-0.13147818912725695","","finished","-","","","2025-01-11T18:34:01.000Z","184","5oy9lds5","","0.6666666666666666","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7598940899493862","0","0","-0.08585118273382797","0.8869594289429749","0.7842502456378712"
"desert-sweep-3973","0.7071723333619488","0.1225305307422021","","finished","-","","","2025-01-10T17:43:38.000Z","182","5oy9lds5","","0.3333333333333333","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7613474810402812","0","0","0.12219454592253852","0.8848530984486829","0.7810252894607753"
"misty-sweep-470","0.707150799910306","-0.10250961631141386","","finished","-","","","2025-01-09T14:26:09.000Z","179","5oy9lds5","","0","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.01","0.7481905914782525","0","0","-0.06597813322957036","0.8898065273402955","0.7823909081690794"
"flowing-sweep-161","0.7071433349804032","0.06313965125478671","","finished","-","","","2025-01-11T18:34:06.000Z","182","5oy9lds5","","0.6666666666666666","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.767427527314131","0","0","0.07881623114884173","0.8804031142897867","0.7839793892584629"
"comic-sweep-35","0.7070902191330173","0.18730216541717293","","finished","-","","","2025-01-09T09:58:21.000Z","1324","5oy9lds5","","0","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7858711618406474","0","0","0.2290033797000316","0.8857114300441045","0.79954196785411"
"sweet-sweep-5154","0.7070520331454372","-0.12162774005990508","","finished","-","","","2025-01-11T05:58:19.000Z","185","5oy9lds5","","0.5555555555555556","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7669201770205465","0","0","-0.07652327199889308","0.8844096392183285","0.784155398011831"
"warm-sweep-2158","0.7069926008189028","-0.13454394359322253","","finished","-","","","2025-01-10T05:15:32.000Z","192","5oy9lds5","","0.2222222222222222","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7654114272820081","0","0","-0.07162198359185235","0.8829481642735548","0.7836919974458215"
"crimson-sweep-4465","0.7069699189165056","0.08829654336752146","","finished","-","","","2025-01-10T23:20:57.000Z","179","5oy9lds5","","0.4444444444444444","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.773563038173925","0","0","0.12733789445953592","0.8785587823995663","0.7839817137188071"
"fearless-sweep-1340","0.706925990675154","0.0928573579334112","","finished","-","","","2025-01-12T06:55:54.000Z","189","5oy9lds5","","0.8888888888888888","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7612727709963533","0","0","0.11609239559614536","0.8829957854731766","0.7812741326707303"
"genial-sweep-2027","0.7068542125030111","0.09995134322894016","","finished","-","","","2025-01-10T02:07:15.000Z","1300","5oy9lds5","","0.2222222222222222","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.7404863815725741","0","0","0.1318650708016541","0.895203447956858","0.7845446420887972"
"divine-sweep-5155","0.706752287498568","-0.04593771483388931","","finished","-","","","2025-01-11T05:58:27.000Z","188","5oy9lds5","","0.5555555555555556","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7590016892450613","0","0","0.01064421056327447","0.8850866096047322","0.78430915336009"
"atomic-sweep-1210","0.7067129530602336","0.1445144266691223","","finished","-","","","2025-01-12T03:46:55.000Z","1288","5oy9lds5","","0.8888888888888888","8","","0.000004641588833612782","","","","","","","","","","","","","","","","","","","","","","0.003593813663804626","0.7417175729629448","0","0","0.17054637813903573","0.8945932889724733","0.7832437265425055"
"graceful-sweep-251","0.706686538692885","0.10170297702063512","","finished","-","","","2025-01-09T13:19:53.000Z","176","5oy9lds5","","0","895","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0001","0.7469278540160798","0","0","0.11634636537036014","0.889366242374812","0.780426008375192"
"fearless-sweep-1544","0.7066601243255364","-0.26515947246836524","","finished","-","","","2025-01-12T07:59:58.000Z","176","5oy9lds5","","0.8888888888888888","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7586753286529792","0","0","-0.1710171501303872","0.887148766960782","0.784658747810788"
"magic-sweep-2213","0.7065900688295248","0.16646904710178856","","finished","-","","","2025-01-12T12:27:02.000Z","1297","5oy9lds5","","1","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.0001","0.7942473854721629","0","0","0.20199896243355253","0.882353701812218","0.7991504611040814"
"different-sweep-551","0.7065142710797419","-0.10393917930352337","","finished","-","","","2025-01-11T23:42:47.000Z","185","5oy9lds5","","0.7777777777777777","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.7608628133139961","0","0","-0.044852028663124655","0.8856011172357116","0.7850076326438988"
"mild-sweep-1156","0.7064769464302274","0.017627299724581658","","finished","-","","","2025-01-09T21:02:11.000Z","189","5oy9lds5","","0.1111111111111111","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.77542462130883","0","0","0.05914072812152593","0.8783448247026231","0.7873864131770826"
"radiant-sweep-1746","0.7064623036831102","0.09800446035388276","","finished","-","","","2025-01-12T09:02:08.000Z","181","5oy9lds5","","0.8888888888888888","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7713743175660652","0","0","0.1181749685008543","0.8793497817819652","0.7829709060993295"
"amber-sweep-2971","0.7064358893157616","-0.43419411600372104","","finished","-","","","2025-01-10T09:26:01.000Z","178","5oy9lds5","","0.2222222222222222","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0001","0.7482802976772086","0","0","-0.3557674187649196","0.8917746050478609","0.7823847319039445"
"giddy-sweep-1887","0.7064229692447759","0.1179442921877143","","finished","-","","","2025-01-10T00:46:30.000Z","181","5oy9lds5","","0.1111111111111111","3556","","0.0004641588833612778","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.769021545613913","0","0","0.12312402361332996","0.8790883272578329","0.7846150420045139"
"skilled-sweep-6464","0.7064011486804445","-0.12152336098443016","","finished","-","","","2025-01-11T15:52:57.000Z","184","5oy9lds5","","0.6666666666666666","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7672374740024467","0","0","-0.070223076642707","0.8824104422720981","0.7840838992232989"
"brisk-sweep-4160","0.7063936837505416","0.1025913907770375","","finished","-","","","2025-01-10T21:47:13.000Z","185","5oy9lds5","","0.4444444444444444","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.01","0.7749364458476953","0","0","0.11599851380377768","0.8787486633106193","0.7838710751255096"
"sweet-sweep-6153","0.7063793281161129","0.06355713345941472","","finished","-","","","2025-01-11T14:14:23.000Z","188","5oy9lds5","","0.6666666666666666","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0002782559402207126","0.7747865431520247","0","0","0.07542017541604518","0.8794628142738729","0.7845197627242715"
"smart-sweep-3777","0.7063747343130958","-0.0044997871643803755","","finished","-","","","2025-01-10T16:41:55.000Z","182","5oy9lds5","","0.3333333333333333","3112","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.002154434690031882","0.774661971481174","0","0","0.027408383093940003","0.8806751079656928","0.7865715471220541"
"eager-sweep-2547","0.7063710018481444","0.06520505874573401","","finished","-","","","2025-01-12T16:22:06.000Z","180","5oy9lds5","","1","1338","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7893380515898337","0","0","0.08828480561112484","0.8716491121712625","0.7863946839433423"
"dandy-sweep-4154","0.7063623884674872","-0.021813274014974127","","finished","-","","","2025-01-10T21:44:45.000Z","190","5oy9lds5","","0.4444444444444444","451","","0.00004641588833612772","","","","","","","","","","","","","","","","","","","","","","0.0004641588833612778","0.7674676308464553","0","0","0.020012421816216985","0.8831561322907643","0.7825016841502307"
"azure-sweep-5562","0.7063081241693471","-0.1059922902372541","","finished","-","","","2025-01-11T08:04:15.000Z","176","5oy9lds5","","0.5555555555555556","2225","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7480438551606843","0","0","-0.04076678701391123","0.8901448088571934","0.7833608686635422"
"denim-sweep-2651","0.7062762546609156","-0.1009991695807122","","finished","-","","","2025-01-12T16:53:50.000Z","184","5oy9lds5","","1","1782","","0.0001","","","","","","","","","","","","","","","","","","","","","","0.005994842503189409","0.755717802025093","0","0","-0.08152092775056574","0.8866982814424633","0.7833610428790597"
"driven-sweep-972","0.7062736706467184","0.08916011249376965","","finished","-","","","2025-01-09T17:00:53.000Z","182","5oy9lds5","","0","4000","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.0001668100537200059","0.7709088952977637","0","0","0.1194766807646569","0.879460778359697","0.7833355916181373"
"winter-sweep-3675","0.7062515629696984","-0.2282941325921879","","finished","-","","","2025-01-10T16:10:58.000Z","180","5oy9lds5","","0.3333333333333333","2669","","0.00021544346900318823","","","","","","","","","","","","","","","","","","","","","","0.000774263682681127","0.7805766598383547","0","0","-0.1576202103482569","0.8785844811968507","0.7838897627951177"
"toasty-sweep-1036","0.7061984471223126","0.16858823934328893","","finished","-","","","2025-01-09T18:15:32.000Z","1278","5oy9lds5","","0.1111111111111111","8","","0.00001","","","","","","","","","","","","","","","","","","","","","","0.001291549665014884","0.7983934809807203","0","0","0.20310065140734235","0.876624148193337","0.7951496398473551"
