"Name","r2_val","r2_train","concordance_val","concordance_train","ID","Notes","State","Created","Runtime","architecture","target","batch_size","add_age","beta","dset","gamma","lr","n_epochs","weight_decay","init","max_depth","n_trees","alpha","l1_ratio","cosim_train","cosim_val","training_loss","validation_loss","var_t","in_dim","combine_sets","nested_batch_size","seed","bootstrap","score_test","score_train"
"ruby-disco-1142","0.22503512851730623","0.2576639051914478","0","0","9ome1n0j","-","finished","2025-01-03T21:27:06.000Z","45312","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004430309540791282","0.004646944971818737","0","344","true","16","38","true","",""
"zany-sky-1109","0.215211300452284","0.24058124661889235","0","0","9xxokgxq","-","finished","2025-01-03T17:39:30.000Z","33419","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004528778393403045","0.004705851885035882","0","344","true","16","6","true","",""
"curious-brook-1177","0.22058064992208548","0.25533170240126546","0","0","akhwrexx","-","finished","2025-01-04T05:44:38.000Z","43321","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004492060963745676","0.004673655494671897","0","344","true","16","74","true","",""
"sunny-deluge-1163","0.21488102589580615","0.2408150777534369","0","0","alfzaq34","-","finished","2025-01-04T03:33:34.000Z","45093","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004600996106166136","0.004707832320209166","0","344","true","16","60","true","",""
"wandering-flower-1121","0.22146100737867455","0.2521296387732689","0","0","atu5kujq","-","finished","2025-01-03T18:02:00.000Z","42076","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004519529521643256","0.004668376580998722","0","344","true","16","18","true","",""
"spring-microwave-1179","0.2186759198652246","0.23838883960490165","0","0","be7li5uu","-","finished","2025-01-04T05:45:35.000Z","43310","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004608679933540993","0.004685076884319492","0","344","true","16","76","true","",""
"absurd-morning-1175","0.2263413452035841","0.26263815291102377","0","0","coy8zlkn","-","finished","2025-01-04T05:43:41.000Z","43320","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004431495048529381","0.004639112465745537","0","344","true","16","72","true","",""
"graceful-cherry-1110","0.2173494963497268","0.24159850960089624","0","0","crsaoh57","-","finished","2025-01-03T17:39:32.000Z","33004","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004526094429270569","0.0046930305572054016","0","344","true","16","7","true","",""
"flowing-disco-1167","0.2137257797462443","0.23818647060055095","0","0","cy2ru9jh","-","finished","2025-01-04T04:52:22.000Z","45153","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.004561038706516821","0.004714759557150432","0","344","true","16","64","true","",""
"charmed-cherry-1135","0.2192833274743529","0.24826695716545957","0","0","dm5jza1e","-","finished","2025-01-03T21:27:06.000Z","45117","ds_default","frailty","16","true","0.1","allprot","0.99","0.000005","100","0.005","normal","","","","","0","0","0.00449904850250239","0.0046814346679572415","0","344","true","16","34","true","",""
