type,outcome,variable,model,N,Ncase,Coef,Std Err,t-value,P,LL,UL,R-squared,MH_coef,MH_LL,MH_UL,MH_p,Beta_CI,R2
logistic,cancer_prev,aa_nn_cmb_ffs_frailty,4,2125,"cancer_prev    201
dtype: int64",1.2198918932175602,1.084439124260875,2.4519502830852167,0.014208429172820006,1.0406878040102858,1.429954521810861,0.015270589034739546,,,,,1.22 (1.04; 1.43),0.02
logistic,cancer_prev,aa_nn_cmb_ffs_frailty,5,2075,"cancer_prev    197
dtype: int64",1.2074227882173738,1.0872369680242575,2.2535759616105295,0.024222857003094726,1.024861605323605,1.4225040551170687,0.01451471408743732,,,,,1.21 (1.02; 1.42),0.01
logistic,cancer_prev,aa_nn_cmb_ffs_frailty,6,2160,"cancer_prev    205
dtype: int64",1.1813042059199366,1.076514727036429,2.259893992886165,0.0238278308363972,1.022359769787549,1.3649594478997529,0.008868468072959379,1.1225450638856793,0.962795568752999,1.3088006024853018,0.1399715580903059,1.18 (1.02; 1.36),0.01
logistic,cancer_prev,aa_nn_cmb_ffs_frailty,7,2160,"cancer_prev    205
dtype: int64",1.1813042059199366,1.076514727036429,2.259893992886165,0.0238278308363972,1.022359769787549,1.3649594478997529,0.008868468072959379,1.1225450638856793,0.962795568752999,1.3088006024853018,0.1399715580903059,1.18 (1.02; 1.36),0.01
logistic,cancer_prev,aa_nn_cmb_ffs_frailty,8,2160,"cancer_prev    205
dtype: int64",1.1680633298263778,1.0771260902580828,2.090908362557981,0.03653627932635843,1.0097761823175788,1.351162729302705,0.014379152327455902,1.0801779799998272,0.9224797254573464,1.2648348102155194,0.3381381976732615,1.17 (1.01; 1.35),0.01
logistic,cancer_prev,aa_nn_cmb_ffs_frailty,9,2136,"cancer_prev    201
dtype: int64",1.1405608875935238,1.079629286726312,1.7165759084635905,0.0860566874600432,0.981524953548333,1.3253653242388688,0.011925152011498574,1.0800940477775263,0.9209864558416264,1.2666887169131735,0.34332087707419,1.14 (0.98; 1.33),0.01
logistic,cancer_prev,aa_nn_cmb_ffs_frailty,10,2125,"cancer_prev    201
dtype: int64",1.18073792397573,1.090805382701241,1.9114894407835001,0.055941712475808265,0.9957956348863762,1.4000282751526558,0.01610091167399208,1.0896139935904112,0.9291330848335793,1.2778133449426134,0.2910775564829867,1.18 (1.0; 1.4),0.02
logistic,cancer_prev,aa_nn_cmb_ffs_frailty,11,2075,"cancer_prev    197
dtype: int64",1.158806581617786,1.0933750977198717,1.651078405765286,0.09872256605953648,0.9728026834216043,1.380375194769818,0.015894537211198934,1.1172622587434498,0.950970268031437,1.3126329989227905,0.1774827229142023,1.16 (0.97; 1.38),0.02
logistic,cancer_prev,aa_Gaddprot,0,2160,"cancer_prev    205
dtype: int64",1.2640510398877343,1.0724562559860373,3.3497693843632104,0.0008087886759505864,1.1021018057858005,1.4497980341317107,0.008044383361059837,,,,,1.26 (1.1; 1.45),0.01
logistic,cancer_prev,aa_Gaddprot,1,2160,"cancer_prev    205
dtype: int64",1.0677516712981991,1.0739499636235124,0.918868322743765,0.3581644505956967,0.9284160557890504,1.2279986159773428,0.0006112731368167479,,,,,1.07 (0.93; 1.23),0.0
logistic,cancer_prev,aa_Gaddprot,2,2160,"cancer_prev    205
dtype: int64",1.1339057964624308,1.0746645118799212,1.7451839161562712,0.08095286001002132,0.9846529871501037,1.3057822116321844,0.010706732331053459,,,,,1.13 (0.98; 1.31),0.01
logistic,cancer_prev,aa_Gaddprot,3,2136,"cancer_prev    201
dtype: int64",1.1312294511754675,1.0763967807561987,1.6749045953587913,0.09395295186375291,0.9792328405148703,1.3068189895815863,0.009585577473395723,,,,,1.13 (0.98; 1.31),0.01
logistic,cancer_prev,aa_Gaddprot,4,2125,"cancer_prev    201
dtype: int64",1.192121786586123,1.0811971473525128,2.25102108668212,0.024384201850524822,1.0229826295676596,1.3892262810502545,0.014637649684995258,,,,,1.19 (1.02; 1.39),0.01
logistic,cancer_prev,aa_Gaddprot,5,2075,"cancer_prev    197
dtype: int64",1.2148320296348312,1.0832458373715224,2.433730630816175,0.014944111709103097,1.0386100196285788,1.420953805889968,0.015154103417845954,,,,,1.21 (1.04; 1.42),0.02
logistic,cancer_prev,aa_Gaddprot,6,2160,"cancer_prev    205
dtype: int64",1.0047456912388668,1.0779154011587704,0.06310182013624138,0.9496854249304885,0.8673439606298174,1.163914144660689,0.00523692588249669,1.2077701755639123,1.0429506182066275,1.3986364948802272,0.011677804515560436,1.0 (0.87; 1.16),0.01
logistic,cancer_prev,aa_Gaddprot,7,2160,"cancer_prev    205
dtype: int64",1.0047456912388668,1.0779154011587704,0.06310182013624138,0.9496854249304885,0.8673439606298174,1.163914144660689,0.00523692588249669,1.2077701755639123,1.0429506182066275,1.3986364948802272,0.011677804515560436,1.0 (0.87; 1.16),0.01
logistic,cancer_prev,aa_Gaddprot,8,2160,"cancer_prev    205
dtype: int64",1.0868329865234516,1.0815931728348327,1.061615718202564,0.2884101750856184,0.9319631079250839,1.2674385182749495,0.01207986705429065,1.1163442089999616,0.9538852652643516,1.306472002817217,0.17018981533898792,1.09 (0.93; 1.27),0.01
logistic,cancer_prev,aa_Gaddprot,9,2136,"cancer_prev    201
dtype: int64",1.0903378117423175,1.0832183943686262,1.081951976251578,0.2792738676267892,0.9322210645615406,1.2752732038662749,0.010641257728043696,1.1016427166907214,0.9395437507097888,1.2917085280178522,0.23324497032469504,1.09 (0.93; 1.28),0.01
logistic,cancer_prev,aa_Gaddprot,10,2125,"cancer_prev    201
dtype: int64",1.1517522000967586,1.0879334492039932,1.6763700878953083,0.093665724179506,0.9763820860916987,1.3586209224071528,0.015511662383674074,1.0930579613168472,0.9305512899348225,1.2839439585128363,0.27858973878725746,1.15 (0.98; 1.36),0.02
logistic,cancer_prev,aa_Gaddprot,11,2075,"cancer_prev    197
dtype: int64",1.1683478640543328,1.0896577589681802,1.812066490209659,0.06997592338033393,0.987381271517474,1.382481895106681,0.016325143245519258,1.1084437433161178,0.9421877419182222,1.3040368468339605,0.2143332535207737,1.17 (0.99; 1.38),0.02
logistic,cancer_prev,aa_Gaddprotmet,0,2160,"cancer_prev    205
dtype: int64",1.274067725674693,1.0729102149288985,3.4417827473424216,0.000577894171906283,1.109914155092795,1.4624992051481427,0.008527392054879734,,,,,1.27 (1.11; 1.46),0.01
logistic,cancer_prev,aa_Gaddprotmet,1,2160,"cancer_prev    205
dtype: int64",1.084836335159145,1.0737227044229123,1.1447645514838805,0.252306703292675,0.9436626101861704,1.2471299184454772,0.0009470591861358013,,,,,1.08 (0.94; 1.25),0.0
logistic,cancer_prev,aa_Gaddprotmet,2,2160,"cancer_prev    205
dtype: int64",1.1157621729123717,1.073748931025741,1.5393983439629475,0.1237070780900417,0.9705174925069467,1.2827437280768295,0.010239270646545173,,,,,1.12 (0.97; 1.28),0.01
logistic,cancer_prev,aa_Gaddprotmet,3,2136,"cancer_prev    201
dtype: int64",1.1119173206552206,1.0757815106992112,1.4522880233181643,0.14642153622336543,0.9635948035875318,1.2830705638615194,0.009093200414501457,,,,,1.11 (0.96; 1.28),0.01
logistic,cancer_prev,aa_Gaddprotmet,4,2125,"cancer_prev    201
dtype: int64",1.1699791111641984,1.0803118298877838,2.032186950554077,0.042134733462129266,1.005594797432312,1.3612352848839262,0.013988952122744758,,,,,1.17 (1.01; 1.36),0.01
logistic,cancer_prev,aa_Gaddprotmet,5,2075,"cancer_prev    197
dtype: int64",1.1707509437111618,1.082110409863306,1.9977055801046,0.04574858890028119,1.0029827503174022,1.3665816004979345,0.013764296338306115,,,,,1.17 (1.0; 1.37),0.01
logistic,cancer_prev,aa_Gaddprotmet,6,2160,"cancer_prev    205
dtype: int64",1.0074637092701864,1.0803202278748478,0.09624946682764524,0.9233224443007386,0.8658999288493462,1.1721713926518116,0.00524081749265104,1.206051883515269,1.0367959185987303,1.4029387265496023,0.01516891987427148,1.01 (0.87; 1.17),0.01
logistic,cancer_prev,aa_Gaddprotmet,7,2160,"cancer_prev    205
dtype: int64",1.0074637092701864,1.0803202278748478,0.09624946682764524,0.9233224443007386,0.8658999288493462,1.1721713926518116,0.00524081749265104,1.206051883515269,1.0367959185987303,1.4029387265496023,0.01516891987427148,1.01 (0.87; 1.17),0.01
logistic,cancer_prev,aa_Gaddprotmet,8,2160,"cancer_prev    205
dtype: int64",1.0631090758907507,1.0821757034738966,0.774913900332628,0.43839053781306037,0.9106582239569699,1.2410813162487726,0.011700990485876583,1.1229449420055373,0.9563409363770022,1.3185730055151739,0.15702400430651361,1.06 (0.91; 1.24),0.01
logistic,cancer_prev,aa_Gaddprotmet,9,2136,"cancer_prev    201
dtype: int64",1.065715275100252,1.0840293269298207,0.7888235414999014,0.4302151482024351,0.9098337246740713,1.2483039667372895,0.010240153001032204,1.1083687826136848,0.9423215197718674,1.3036753724673003,0.21404294104681165,1.07 (0.91; 1.25),0.01
logistic,cancer_prev,aa_Gaddprotmet,10,2125,"cancer_prev    201
dtype: int64",1.1254587015962085,1.088575898373585,1.3926031845302211,0.16373981950038918,0.9529888298044311,1.3291418003908422,0.014884033060338364,1.096210329562478,0.9301957739560034,1.2918539519147656,0.2729291735385566,1.13 (0.95; 1.33),0.01
logistic,cancer_prev,aa_Gaddprotmet,11,2075,"cancer_prev    197
dtype: int64",1.1171350658280683,1.090110192008144,1.283831610729636,0.19920088051981177,0.9433330479683005,1.3229587980517983,0.015110865376119276,1.1194422882655866,0.9481761692010683,1.3216436749440725,0.1829171363765435,1.12 (0.94; 1.32),0.02
logistic,cancer_prev,aa_Gaddmet,0,2160,"cancer_prev    205
dtype: int64",1.1038694784970058,1.0761777695013197,1.3460576803758242,0.1782839153311464,0.9559302418699441,1.2747037097326546,0.0013369589655001235,,,,,1.1 (0.96; 1.27),0.0
logistic,cancer_prev,aa_Gaddmet,1,2160,"cancer_prev    205
dtype: int64",1.0592428811459813,1.076116623349203,0.784559684598824,0.4327117752455323,0.9173866048067725,1.223034514979389,0.0004539281102506898,,,,,1.06 (0.92; 1.22),0.0
logistic,cancer_prev,aa_Gaddmet,2,2160,"cancer_prev    205
dtype: int64",1.0470901778572816,1.0763437224517707,0.6254607637431729,0.5316686922949749,0.9064864386994783,1.209502750132896,0.008826650925790047,,,,,1.05 (0.91; 1.21),0.01
logistic,cancer_prev,aa_Gaddmet,3,2136,"cancer_prev    201
dtype: int64",1.0403812826195955,1.0773153125888189,0.5315715650893493,0.5950227631241835,0.899087050936585,1.2038803273806007,0.007760462184663974,,,,,1.04 (0.9; 1.2),0.01
logistic,cancer_prev,aa_Gaddmet,4,2125,"cancer_prev    201
dtype: int64",1.0362433361732786,1.0787736572220739,0.4695291366786974,0.6386914633861844,0.8931398857048753,1.2022755549832735,0.011134401410710648,,,,,1.04 (0.89; 1.2),0.01
logistic,cancer_prev,aa_Gaddmet,5,2075,"cancer_prev    197
dtype: int64",1.0519360865470235,1.0800363154983692,0.6576086480565335,0.5107896360981203,0.904589151876164,1.2232841040430182,0.011114341179825127,,,,,1.05 (0.9; 1.22),0.01
logistic,cancer_prev,aa_Gaddmet,6,2160,"cancer_prev    205
dtype: int64",0.9682335238271391,1.0836888752673477,-0.40166277486441504,0.6879322238682104,0.8271196279663103,1.13342269360449,0.005352848226249152,1.2267095642822943,1.051152502338158,1.4315870929806849,0.009513242176330093,0.97 (0.83; 1.13),0.01
logistic,cancer_prev,aa_Gaddmet,7,2160,"cancer_prev    205
dtype: int64",0.9682335238271391,1.0836888752673477,-0.40166277486441504,0.6879322238682104,0.8271196279663103,1.13342269360449,0.005352848226249152,1.2267095642822943,1.051152502338158,1.4315870929806849,0.009513242176330093,0.97 (0.83; 1.13),0.01
logistic,cancer_prev,aa_Gaddmet,8,2160,"cancer_prev    205
dtype: int64",0.9819659739184196,1.0841708341165066,-0.22518729714045613,0.8218335711008746,0.8381199383400713,1.1505002205809574,0.011299672342216072,1.1636871931912687,0.9904554849522657,1.3672173097841305,0.06527833373270084,0.98 (0.84; 1.15),0.01
logistic,cancer_prev,aa_Gaddmet,9,2136,"cancer_prev    201
dtype: int64",0.9819594349060836,1.0850334353694415,-0.22307439170978305,0.8234776086470068,0.8368089302433398,1.1522873346017921,0.009814967909506755,1.1487015128624076,0.9758014769393949,1.352237311416097,0.09578384031471482,0.98 (0.84; 1.15),0.01
logistic,cancer_prev,aa_Gaddmet,10,2125,"cancer_prev    201
dtype: int64",0.9761231633021066,1.0857331929362581,-0.2937980428232969,0.7689122307233669,0.8307849095432683,1.1468870209242614,0.013508622139673965,1.162124592132129,0.9858426305011797,1.3699281465964677,0.07343995893103053,0.98 (0.83; 1.15),0.01
logistic,cancer_prev,aa_Gaddmet,11,2075,"cancer_prev    197
dtype: int64",0.9870265679790315,1.0867653501739165,-0.15694020416821744,0.8752919740984024,0.8385018193589026,1.161859668523237,0.013878490757510575,1.1763356101752356,0.9959512257563224,1.3893907974414272,0.055851093140262764,0.99 (0.84; 1.16),0.01
logistic,cancer_prev,aa_PAC,0,2160,"cancer_prev    205
dtype: int64",1.23140578204611,1.0731909916514164,2.9468700918176163,0.003210080306077939,1.0721988497095958,1.414252776401781,0.006260885333693178,,,,,1.23 (1.07; 1.41),0.01
logistic,cancer_prev,aa_PAC,1,2160,"cancer_prev    205
dtype: int64",1.008260090896798,1.0758961279518318,0.11245006222560146,0.910466563088518,0.8735823404800602,1.16370073407914,9.307465457686348e-06,,,,,1.01 (0.87; 1.16),0.0
logistic,cancer_prev,aa_PAC,2,2160,"cancer_prev    205
dtype: int64",1.072138430636352,1.07671396070267,0.9423843979902418,0.3459958721750469,0.9275457611622192,1.2392712711091203,0.00918050410679172,,,,,1.07 (0.93; 1.24),0.01
logistic,cancer_prev,aa_PAC,3,2136,"cancer_prev    201
dtype: int64",1.0577981286535547,1.078997350317654,0.7390222556875791,0.4598934832061691,0.9113475751256072,1.227782803754916,0.007952290034900944,,,,,1.06 (0.91; 1.23),0.01
logistic,cancer_prev,aa_PAC,4,2125,"cancer_prev    201
dtype: int64",1.1088360228425413,1.0844742316194163,1.2739437340716233,0.20268335752553557,0.9458862016288194,1.2998575552069918,0.012159994870122648,,,,,1.11 (0.95; 1.3),0.01
logistic,cancer_prev,aa_PAC,5,2075,"cancer_prev    197
dtype: int64",1.1298921522986434,1.0867753955829742,1.467550897194279,0.14222625427173677,0.959852036668438,1.3300552867056699,0.01239143193969372,,,,,1.13 (0.96; 1.33),0.01
logistic,cancer_prev,aa_PAC,6,2160,"cancer_prev    205
dtype: int64",0.9350539649731809,1.0806759841830063,-0.8654960941665207,0.38676655878243515,0.8031463854506331,1.0886258510912625,0.005794343825128556,1.2391729164355534,1.0675587596938019,1.4383747057331275,0.004809757211393022,0.94 (0.8; 1.09),0.01
logistic,cancer_prev,aa_PAC,7,2160,"cancer_prev    205
dtype: int64",0.9350539649731809,1.0806759841830063,-0.8654960941665207,0.38676655878243515,0.8031463854506331,1.0886258510912625,0.005794343825128556,1.2391729164355534,1.0675587596938019,1.4383747057331275,0.004809757211393022,0.94 (0.8; 1.09),0.01
logistic,cancer_prev,aa_PAC,8,2160,"cancer_prev    205
dtype: int64",1.0109642174743072,1.0852203905450033,0.13333497229408856,0.8939284706239349,0.8612354358601426,1.1867238695220275,0.011275381926206918,1.1488284325315685,0.9785569492824279,1.3487276017617065,0.09005118931745283,1.01 (0.86; 1.19),0.01
logistic,cancer_prev,aa_PAC,9,2136,"cancer_prev    201
dtype: int64",1.001844980455379,1.0873333803394145,0.022015035266762836,0.9824359620362224,0.8502191909024768,1.1805113029714782,0.009778019348341216,1.1386220579955335,0.9681753136693955,1.3390758601770016,0.11663396417019563,1.0 (0.85; 1.18),0.01
logistic,cancer_prev,aa_PAC,10,2125,"cancer_prev    201
dtype: int64",1.0533359351667333,1.0926339819247184,0.5865386522194295,0.5575135949455851,0.8854374113545851,1.253071733908537,0.013700341170316488,1.1276734016809478,0.9575094447917913,1.3280780756530266,0.14994917124054877,1.05 (0.89; 1.25),0.01
logistic,cancer_prev,aa_PAC,11,2075,"cancer_prev    197
dtype: int64",1.0689477816786335,1.0944787009378505,0.7385481710138461,0.46018140612163494,0.8955948058839771,1.2758552779097958,0.014274242169014517,1.1417601530566157,0.9682001413626629,1.3464326138944092,0.11506524995491964,1.07 (0.9; 1.28),0.01
logistic,cancer_prev,aa_mortScore,0,2160,"cancer_prev    205
dtype: int64",1.262081164875016,1.0727013711315387,3.3166386766535276,0.0009110735981465811,1.0998915488191643,1.4481872039496517,0.007898753935204561,,,,,1.26 (1.1; 1.45),0.01
logistic,cancer_prev,aa_mortScore,1,2160,"cancer_prev    205
dtype: int64",1.209669949099343,1.073157367427148,2.6959456917926405,0.0070189109197009054,1.0533378979146066,1.3892041562836053,0.00523399109867595,,,,,1.21 (1.05; 1.39),0.01
logistic,cancer_prev,aa_mortScore,2,2160,"cancer_prev    205
dtype: int64",1.154252310981859,1.0766290918586958,1.94288459560157,0.0520301035632227,0.9987397389897048,1.3339795598347524,0.011262292961680465,,,,,1.15 (1.0; 1.33),0.01
logistic,cancer_prev,aa_mortScore,3,2136,"cancer_prev    201
dtype: int64",1.1394989142629521,1.0778680336479858,1.7415287675846438,0.08159093520408173,0.9837540375062861,1.3199008350683894,0.009777655762179926,,,,,1.14 (0.98; 1.32),0.01
logistic,cancer_prev,aa_mortScore,4,2125,"cancer_prev    201
dtype: int64",1.1502898575531273,1.079302918441769,1.8346753705220353,0.06655380370998966,0.990484116267016,1.3358788239597503,0.013443814770275564,,,,,1.15 (0.99; 1.34),0.01
logistic,cancer_prev,aa_mortScore,5,2075,"cancer_prev    197
dtype: int64",1.1699264275202175,1.0805193020200892,2.0265663228611652,0.04270678358278278,1.0051711267122045,1.3616863929300924,0.013859593078983323,,,,,1.17 (1.01; 1.36),0.01
logistic,cancer_prev,aa_GDF15,0,2160,"cancer_prev    205
dtype: int64",1.2462068029709685,1.0695955934683212,3.2714377063550555,0.0010700215875147122,1.092246707365333,1.4218686907441205,0.0074872833167412,,,,,1.25 (1.09; 1.42),0.01
logistic,cancer_prev,aa_GDF15,1,2160,"cancer_prev    205
dtype: int64",1.1120856776398318,1.071069872025166,1.5473389222500575,0.12178154085103733,0.9720675086144589,1.2722722891689175,0.0016906328336111498,,,,,1.11 (0.97; 1.27),0.0
logistic,cancer_prev,aa_GDF15,2,2160,"cancer_prev    205
dtype: int64",1.145775914881624,1.0707941136730548,1.9894882604068875,0.04664733632148684,1.0020215167956794,1.310153948910175,0.011306652954808594,,,,,1.15 (1.0; 1.31),0.01
logistic,cancer_prev,aa_GDF15,3,2136,"cancer_prev    201
dtype: int64",1.1493303800333199,1.071585195543176,2.013037610729204,0.04411067279146855,1.003676200449516,1.3161219942008364,0.010426397838179557,,,,,1.15 (1.0; 1.32),0.01
logistic,cancer_prev,aa_GDF15,4,2125,"cancer_prev    201
dtype: int64",1.1803834233258226,1.0743810164461352,2.3115202579140894,0.02080413552765498,1.025543071712436,1.358602153818726,0.014745826570310316,,,,,1.18 (1.03; 1.36),0.01
logistic,cancer_prev,aa_GDF15,5,2075,"cancer_prev    197
dtype: int64",1.1712942962412862,1.0759325206971988,2.1603257469565387,0.030747461156650654,1.0147720702127891,1.351959093749681,0.014162989705846063,,,,,1.17 (1.01; 1.35),0.01
logistic,cancer_prev,aa_GDF15,6,2160,"cancer_prev    205
dtype: int64",1.0582572116054512,1.0747353873210301,0.7856236366439331,0.4320880126937433,0.9188430360453544,1.2188244150328036,0.005680462308763401,1.1890326416538082,1.0287554619893295,1.3742805507776714,0.019092354221324343,1.06 (0.92; 1.22),0.01
logistic,cancer_prev,aa_GDF15,7,2160,"cancer_prev    205
dtype: int64",1.0582572116054512,1.0747353873210301,0.7856236366439331,0.4320880126937433,0.9188430360453544,1.2188244150328036,0.005680462308763401,1.1890326416538082,1.0287554619893295,1.3742805507776714,0.019092354221324343,1.06 (0.92; 1.22),0.01
logistic,cancer_prev,aa_GDF15,8,2160,"cancer_prev    205
dtype: int64",1.1083751561270085,1.0754709764358383,1.4141971100173103,0.1573040362895669,0.9610688012798978,1.2782596678651195,0.012687726524084897,1.1134925051313125,0.9554418069444671,1.2976882003402537,0.16870647312413034,1.11 (0.96; 1.28),0.01
logistic,cancer_prev,aa_GDF15,9,2136,"cancer_prev    201
dtype: int64",1.1176415797163668,1.0761292862805234,1.5158758277736317,0.1295507535492952,0.9679420893593548,1.2904932169419807,0.011438119764737853,1.0967967183639376,0.9392092737693787,1.2808253442664452,0.24301694340120517,1.12 (0.97; 1.29),0.01
logistic,cancer_prev,aa_GDF15,10,2125,"cancer_prev    201
dtype: int64",1.1488363646133126,1.0780368815193833,1.8465060184406268,0.06481876631648517,0.9915108156325206,1.3311251595535727,0.015891344450350675,1.1037992006386912,0.9445104148007796,1.2899515518710274,0.21423484942901105,1.15 (0.99; 1.33),0.02
logistic,cancer_prev,aa_GDF15,11,2075,"cancer_prev    197
dtype: int64",1.1342832425479346,1.0795363225738484,1.6463907386914534,0.0996833385974822,0.9762874008176451,1.3178480775717523,0.015854076431644937,1.128026842720583,0.9632375353696397,1.3210080703612428,0.13488369004933137,1.13 (0.98; 1.32),0.02
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,0,2155,,-3.3131860554746653,0.23514547386005055,-14.089941860614102,3.4177274500489083e-43,-3.7743219523576412,-2.8520501585916893,0.08442450675099422,,,,,-3.31 (-3.77; -2.85),0.08
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,1,2155,,-2.7691351081138786,0.23839119552357163,-11.615928608571755,2.6835780896983017e-30,-3.2366360808189434,-2.301634135408814,0.058974623080851774,,,,,-2.77 (-3.24; -2.3),0.06
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,2,2155,,-1.4746220819479885,0.16532240498246914,-8.919674753729588,9.760368578392013e-19,-1.7988303865828805,-1.1504137773130965,0.5590080435000302,,,,,-1.47 (-1.8; -1.15),0.56
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,3,2131,,-1.2390240147587612,0.16662541720288498,-7.43598447078522,1.4966011705546224e-13,-1.5657897749148433,-0.9122582546026792,0.5724836767945496,,,,,-1.24 (-1.57; -0.91),0.57
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,4,2123,,-1.6445580415430114,0.19387021736137325,-8.482778138519143,4.0652274164803786e-17,-2.024754054791784,-1.2643620282942387,0.5758210806915018,,,,,-1.64 (-2.02; -1.26),0.58
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,5,2073,,-1.5995102307065907,0.19815042142884742,-8.072202012857938,1.1600108315087935e-15,-1.9881056865725155,-1.210914774840666,0.5776724175857537,,,,,-1.6 (-1.99; -1.21),0.58
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,6,2155,,-1.9656771975893539,0.2566389398696425,-7.659309996323249,2.805625514826342e-14,-2.468963340851399,-1.4623910543273086,0.08493155505333372,-2.0051348064966588,-2.5084209497587047,-1.5018486632346129,8.656030486131891e-15,-1.97 (-2.47; -1.46),0.08
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,7,2155,,-1.9656771975893539,0.2566389398696425,-7.659309996323249,2.805625514826342e-14,-2.468963340851399,-1.4623910543273086,0.08493155505333372,-2.0051348064966588,-2.5084209497587047,-1.5018486632346129,8.656030486131891e-15,-1.97 (-2.47; -1.46),0.08
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,8,2155,,-1.3834694057796446,0.17853657745535442,-7.748941004123374,1.4174604486563927e-14,-1.7335916789317285,-1.0333471326275607,0.55938175921261,-0.24561110892191512,-0.6022107422461325,0.11098852440230228,0.17693287947680275,-1.38 (-1.73; -1.03),0.56
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,9,2131,,-1.1680778370326315,0.179102255078489,-6.521848854000962,8.651384191511721e-11,-1.519311767498857,-0.8168439065664059,0.5727180738478199,-0.1949466832101611,-0.5489528419375213,0.15905947551719904,0.28029049331074735,-1.17 (-1.52; -0.82),0.57
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,10,2123,,-1.5805018656911864,0.20528325829959165,-7.699126946750778,2.0876852110486038e-14,-1.9830799334026377,-1.1779237979797352,0.5760016303909182,-0.17112517230729754,-0.5246633783915506,0.18241303377695559,0.34260907987917766,-1.58 (-1.98; -1.18),0.58
linear,max_handgrip,aa_coefs_frailty_cmb_ffs,11,2073,,-1.5640013750213262,0.20895974034766798,-7.484701945069108,1.0556168396144572e-13,-1.9737952480037675,-1.154207502038885,0.5777312182251315,-0.09819108989684448,-0.4573805119248167,0.2609983321311277,0.5919424524384189,-1.56 (-1.97; -1.15),0.58
linear,max_handgrip,aa_coefs_frailty_cmb,0,2155,,-3.4111508482215207,0.23449397916302417,-14.54685898715562,8.45289543597454e-46,-3.871009120719489,-2.9512925757235524,0.0894908705368711,,,,,-3.41 (-3.87; -2.95),0.09
linear,max_handgrip,aa_coefs_frailty_cmb,1,2155,,-2.8915593883121646,0.23771512921198598,-12.163968687636931,5.684787556126251e-33,-3.357734550063577,-2.425384226560752,0.06430446291680703,,,,,-2.89 (-3.36; -2.43),0.06
linear,max_handgrip,aa_coefs_frailty_cmb,2,2155,,-1.6103681587664878,0.16469782913621991,-9.777713326352156,4.0226363430216317e-22,-1.933351628351044,-1.2873846891819316,0.5621557823057874,,,,,-1.61 (-1.93; -1.29),0.56
linear,max_handgrip,aa_coefs_frailty_cmb,3,2131,,-1.367215683537447,0.16662406066962956,-8.20539169459005,3.9334415487610085e-16,-1.6939787834233984,-1.0404525836514955,0.5748283498201034,,,,,-1.37 (-1.69; -1.04),0.57
linear,max_handgrip,aa_coefs_frailty_cmb,4,2123,,-1.752862683001446,0.19033341603239992,-9.209432161418576,7.647510349052403e-20,-2.1261227275221177,-1.3796026384807742,0.5782978086037787,,,,,-1.75 (-2.13; -1.38),0.58
linear,max_handgrip,aa_coefs_frailty_cmb,5,2073,,-1.7256364930949506,0.19381974968457133,-8.903305756525372,1.1597118197117144e-18,-2.105739010371406,-1.345533975818495,0.5804511595598915,,,,,-1.73 (-2.11; -1.35),0.58
linear,max_handgrip,aa_coefs_frailty_cmb,6,2155,,-2.098679548605926,0.2574199077915459,-8.1527476511467,5.97186745212622e-16,-2.6034972222492367,-1.5938618749626157,0.08814981578354619,-1.9310939160523888,-2.4359115896957,-1.4262762424090774,9.158618519891408e-14,-2.1 (-2.6; -1.59),0.09
linear,max_handgrip,aa_coefs_frailty_cmb,7,2155,,-2.098679548605926,0.2574199077915459,-8.1527476511467,5.97186745212622e-16,-2.6034972222492367,-1.5938618749626157,0.08814981578354619,-1.9310939160523888,-2.4359115896957,-1.4262762424090774,9.158618519891408e-14,-2.1 (-2.6; -1.59),0.09
linear,max_handgrip,aa_coefs_frailty_cmb,8,2155,,-1.5471169616080886,0.17875016080769093,-8.655191998806426,9.468477997383355e-18,-1.8976580861232564,-1.196575837092921,0.5623245283419072,-0.1658275940837357,-0.5229264371775044,0.19127124901003306,0.3625714663364391,-1.55 (-1.9; -1.2),0.56
linear,max_handgrip,aa_coefs_frailty_cmb,9,2131,,-1.320081041975664,0.17999063318575215,-7.334165220771944,3.15654669037478e-13,-1.6730571533776764,-0.9671049305736514,0.5749243678805132,-0.12537143098642886,-0.48015949665196156,0.2294166346791038,0.48839350004375137,-1.32 (-1.67; -0.97),0.57
linear,max_handgrip,aa_coefs_frailty_cmb,10,2123,,-1.711969161841441,0.2024844310986785,-8.454818736197709,5.128846885856129e-17,-2.109058489478641,-1.3148798342042411,0.5783677823439913,-0.10701897913021893,-0.4611784834032103,0.2471405251427725,0.5535150908406444,-1.71 (-2.11; -1.31),0.58
