,en_forward_frailty
237,0.16182708221180522
238,0.1092563834587445
239,0.12822264488641508
240,0.14705543734230486
241,0.1813433821906128
242,0.14899209047775008
243,0.09935126677856619
244,0.0760658141263672
245,0.1757215043652362
246,0.12269759477190789
247,0.11990599039076993
248,0.16728349728052924
249,0.06639644441674633
250,0.12304300815500024
251,0.09377873477573155
252,0.1430911817018777
253,0.10287731298662976
254,0.15667282205930766
255,0.10875717994208453
256,0.16604684093655195
257,0.08754027151732069
258,0.12603550658132748
259,0.11545134684592356
260,0.11922586875465453
261,0.09577281217899275
262,0.1454775349413825
263,0.11643886160326695
264,0.22385358132828376
265,0.11018349645976987
266,0.09645741949659778
267,0.17491994045478138
268,0.20258198035193944
269,0.08817772954866566
270,0.18636921009163646
271,0.09135948018696848
272,0.22373239495146935
273,0.15229841457530927
274,0.1189393039508564
275,0.09823438537101598
276,0.12677973337803994
277,0.1211479960611363
278,0.0922519391391502
279,0.11821082726370664
280,0.16410543773759506
281,0.13234090050929612
282,0.13191141700601736
283,0.09659610738034621
284,0.11271400241751223
285,0.14777132694274714
286,0.1029680149302481
287,0.11291754376874338
288,0.17096643536724418
289,0.0910033002762786
290,0.10175097494581978
291,0.0993847854055667
292,0.057744304338018096
293,0.1194568555255809
294,0.1346895875327581
295,0.14299804498734442
296,0.13836256715222675
297,0.14277638632081732
298,0.06987123937700071
299,0.09560837113971354
300,0.15482334312390994
301,0.19335333970666058
302,0.09466004756734184
303,0.05104553631683614
304,0.1332397891027866
305,0.060499152837953554
306,0.07566608650056575
307,0.12809055182296342
308,0.13568132635117494
309,0.1695817463090791
310,0.14465434822030407
311,0.11851454415904437
312,0.16014005248664268
313,0.09358561632522813
314,0.14361860883227273
315,0.08280669827898834
316,0.10184171617722448
317,0.12552744537722957
318,0.0630378374526105
319,0.1466249997738091
320,0.13559090185457368
321,0.1309955020905223
322,0.12319015686398774
323,0.15613739420922432
324,0.15693971813502317
325,0.1683210729319105
326,0.1487537564114212
327,0.15619978260100773
328,0.13780174251706828
329,0.1329773193114504
330,0.14975463240718212
331,0.07415101975919078
332,0.14730627120558004
333,0.08290842508802684
334,0.15867624114532383
335,0.11020420417655823
336,0.14656193242057064
337,0.1212265231743018
338,0.10323013927373964
339,0.11967202254529262
340,0.07702127337586043
341,0.08841014837380923
342,0.10797149468973655
343,0.0978716719579672
344,0.08712270361147145
345,0.12387738773043458
346,0.11421787872819185
347,0.12701578773246003
348,0.14304931458514658
349,0.12159851817602145
350,0.16135619061561082
351,0.14139362784508508
352,0.1943286051928751
353,0.132065884241881
354,0.0665097758068402
355,0.18826963163305743
356,0.1231985471001224
357,0.10485788030589263
358,0.16178155764757612
359,0.11931549084023979
360,0.13254705588419255
361,0.12268208501658552
362,0.1372625627816449
363,0.14020247440228853
364,0.21109033514931916
365,0.14483920732567498
366,0.09467055204642091
367,0.1510497721680141
368,0.19088134001040713
369,0.11147162426164996
370,0.1297052458305669
371,0.12826740009365128
372,0.09505377505822138
373,0.09798028436374669
374,0.22181186177873008
375,0.11517827225089192
376,0.1589679298136012
377,0.10688343560205424
378,0.11641907586296672
379,0.10671117678588705
380,0.09507124297417703
381,0.09428538421352192
382,0.10981841600162283
383,0.1401997823042809
384,0.12356428034101313
385,0.12549307299433052
386,0.16115759923153822
387,0.09317590697556682
388,0.10982708787342065
389,0.08625605775327683
390,0.1485902269964382
391,0.1117211883415528
392,0.10514022467028052
393,0.16308741842747854
394,0.14077749317443145
395,0.14813835646170412
396,0.1275955218086522
397,0.14645190849206613
398,0.14611527374526204
399,0.1290095440539622
400,0.04785252262042723
401,0.12118742285820905
402,0.20210154265164854
403,0.1211730124826014
404,0.14680374619384984
405,0.1950319644630512
406,0.12676597704266357
407,0.14968368793938422
408,0.1152188514043738
409,0.13230521984132926
410,0.19621392519146547
411,0.15529017178639604
412,0.12072963089408488
413,0.12383854045530969
414,0.09572295453411862
415,0.19775433869558084
416,0.1417263142426919
417,0.16050100493114658
418,0.09184649184978974
419,0.13387476812829255
420,0.07875911457753886
421,0.10825663399320948
422,0.12542036062424006
423,0.16353402472139472
424,0.1384032292442321
425,0.10466134537579325
426,0.06037263640119815
427,0.19383862873943258
428,0.11644281325918643
429,0.16859907991437376
430,0.10221850295315615
431,0.12751140302342884
432,0.09179113286242657
433,0.12438393598284249
434,0.16363963199655485
435,0.13364827350139796
436,0.14148764456257437
437,0.14656455545238684
438,0.08971889723378842
439,0.07988287196298695
440,0.14051345079697217
441,0.15522931744905036
442,0.10193295551101872
443,0.1717674879691195
444,0.12927474052766227
445,0.14895454814681927
446,0.12047424637334242
447,0.15472910044726346
448,0.12607292517874374
449,0.11817660859001858
450,0.13514731383736683
451,0.12448391365752484
452,0.1342425755453194
453,0.09744221064247668
454,0.10547629616259403
455,0.10836898764004786
456,0.11867103594533114
457,0.09341787025089633
458,0.1336801675414439
459,0.12502238858354803
460,0.0856027169646543
461,0.07444279208564115
462,0.1753334428406588
463,0.14351945542353683
464,0.0855563881654058
465,0.1363367638949587
466,0.11931797904252636
467,0.14999455443515106
468,0.1198121555170748
469,0.11009113289091849
470,0.09689046759575096
471,0.13654040610067558
472,0.08780230847030993
473,0.07545048889745698
474,0.23818254080152737
475,0.10643974909013489
476,0.20787944489435878
477,0.15460378304122144
478,0.18543023830827055
479,0.13829367626302286
480,0.13084440406440107
481,0.11214230705176066
482,0.1391447267331638
483,0.0896414499981524
484,0.15584808110791207
485,0.08972536360536942
486,0.1605669381836755
487,0.12141586746262394
488,0.11958205767729528
489,0.18736762179189587
490,0.07869648534832348
491,0.19289945338494946
492,0.11733444117461873
493,0.09764187614466886
494,0.09440580070713392
495,0.14564684345359485
496,0.11277336839913782
497,0.12710998603364632
498,0.12899810979360044
499,0.14285888550238257
500,0.12439346095131924
501,0.11848245597861579
502,0.07877281420597006
503,0.13735207981424016
504,0.170576155388174
505,0.09820904103784213
506,0.13177878574576463
507,0.12250744459095612
508,0.12037660429453227
509,0.1023366602308796
510,0.1253035992720681
511,0.090228733123809
512,0.11818730805854413
513,0.08938351341937634
514,0.1627437514766743
515,0.15447289174738024
516,0.1288539842240917
517,0.10616850079746543
518,0.12027829062457042
519,0.08726178648751026
520,0.1279154620819243
521,0.11062593318301457
522,0.1146083527573504
523,0.15042820091056708
524,0.1503973320489632
525,0.16942783343621423
526,0.13593006149691406
527,0.09998100374799358
528,0.1707677016250154
529,0.13736650137862036
530,0.14219966233276146
531,0.08846969606645841
532,0.1667089159638201
533,0.15659362710684052
534,0.1235197216603677
535,0.12388944902020267
536,0.08969045291418344
537,0.17056408258106226
538,0.10550950037769082
539,0.19083436810043805
540,0.08721574702608631
541,0.1628233097109521
542,0.1519186615614257
543,0.12461943006326195
544,0.11113640296534763
545,0.11283431988782801
546,0.12213455201999501
547,0.10154443739557314
548,0.15545858223203876
549,0.1582786479771019
550,0.20530951268250125
551,0.22813578089043035
552,0.14887296809256942
553,0.12614545830166551
554,0.08498620262142938
555,0.1871802754653993
556,0.0948008495034503
557,0.12121758832813825
558,0.16543855456161674
559,0.09046748107453395
560,0.14310316927337846
561,0.07380810558552864
562,0.14061515769740848
563,0.1158411765584347
564,0.0600494812586459
565,0.14727640297426034
566,0.07854133929897734
567,0.10182277538754404
568,0.13541999185479656
569,0.1694150953947243
570,0.13732593943871832
571,0.07502262396438622
572,0.1427499504803803
573,0.11665779867791697
574,0.09720627372625364
575,0.09741616787022053
576,0.1270172152274651
577,0.12591316803245897
578,0.10308685014708262
579,0.16384490952438857
580,0.15374255216675495
581,0.15105839445333857
582,0.11736399942911174
583,0.07359034045245996
584,0.13235945625493548
585,0.1330654555189401
586,0.18878927537010634
587,0.11351997435107007
588,0.09657212320593786
589,0.132308172380419
590,0.06959836135555941
591,0.18571883331402597
592,0.08810229811749679
593,0.12567674015626348
594,0.15915257624749238
595,0.11318922096909241
596,0.1208135430561206
597,0.16072989633058093
598,0.04825621706025415
599,0.1046683099547743
600,0.1065590573335722
601,0.11763840680450513
602,0.11797323053530644
603,0.17761646043133675
604,0.15917796134954718
605,0.13522675511957122
606,0.10096643255199281
607,0.07102340861509501
608,0.07928279090446112
609,0.20793648644049204
610,0.06557046279913768
611,0.17584936268284873
612,0.1255446132154593
613,0.2257086043623862
614,0.11998574894363927
615,0.09690432272007392
616,0.08755356476397883
617,0.09807258734497783
618,0.11122870431476123
619,0.07668108781108776
620,0.1173271324893779
621,0.1134691499963244
622,0.11363276631825676
623,0.11282800756207652
624,0.07377511939922099
625,0.12611232354664004
626,0.13620350585072014
627,0.10934342324814991
628,0.07279778437076696
629,0.19037654868728932
630,0.11990940575402138
631,0.09394050150636785
632,0.11702150898282165
633,0.07867252116642628
634,0.12130640279691991
635,0.10340115286128523
636,0.14799610296229673
637,0.15475088233079767
638,0.16192351856509252
639,0.14347247228763013
640,0.18104578858875137
641,0.09773346743286496
642,0.12231040928338247
643,0.12282165062451583
644,0.12304233094393235
645,0.15023577687533862
646,0.17097747189744422
647,0.10662342946165657
648,0.12346294827207091
649,0.10304868105913945
650,0.152563168659961
651,0.11031383261086376
652,0.15276904761888718
653,0.13693115767192413
654,0.08440255625389988
655,0.14848975539896395
656,0.14968119776271743
657,0.1000189962811052
658,0.08807725925044746
659,0.12077958511209885
660,0.16626811808370784
661,0.15518265073237175
662,0.11161471819340973
663,0.10624016655514193
664,0.10673226170374939
665,0.11930112282670242
666,0.16952280004050185
667,0.10163159878362185
668,0.1803390186276195
669,0.23063325635389215
670,0.16548315182211534
671,0.1921507112382713
672,0.17051576348651218
673,0.10619812788975237
674,0.14740929214866497
675,0.13291966485873005
676,0.11694626887853676
677,0.13460511806990125
678,0.14498680002975547
679,0.14344365345767862
680,0.16147395447783558
681,0.12049172191976859
682,0.13428755857802258
683,0.07359412259723425
684,0.1639687768202545
685,0.09538419886256291
686,0.17196998933113888
687,0.11124272464547476
688,0.1488990797682473
689,0.11762446515299013
690,0.0763351139823638
691,0.21928006146183393
692,0.12715808245775312
693,0.13081463440818822
694,0.15897698116201753
695,0.11495764633053573
696,0.1193314450299072
697,0.11611506075987696
698,0.1847056401269044
699,0.09989126758799992
700,0.124454479275925
701,0.13069614173906363
702,0.13711535543685482
703,0.20226735143754898
704,0.11554539548618288
705,0.1584961953771886
706,0.08729912618597285
707,0.15974294643551026
708,0.1450380098208219
709,0.1011856152852354
710,0.15597297901583082
711,0.20334962447541158
712,0.09480463782216136
713,0.12329219448955436
714,0.09736742941199818
715,0.15552764758407242
716,0.12318593034137913
717,0.11510860935218471
718,0.14832407140908088
719,0.10911574131289493
720,0.127443819694454
721,0.0857625332770618
722,0.22521323413694744
723,0.12246528090962325
724,0.09508680998656832
725,0.11532816907432647
726,0.08993486261492203
727,0.1092218445811163
728,0.10126335098358623
729,0.10718126404265171
730,0.1490548267713055
731,0.09021566690141736
732,0.11866989656933051
733,0.09396424929796687
734,0.10778874955071764
735,0.10044126248661099
736,0.08451017971530302
737,0.09427838362147738
738,0.1520524946498201
739,0.07392397373277915
740,0.1444958169115211
741,0.13088399049883273
742,0.0725905450451774
743,0.15113805639433942
744,0.07892350428255371
745,0.12908642419280084
746,0.12961072715868127
747,0.12296687804332279
748,0.16635112909159122
749,0.07358419287438653
750,0.10557357305143894
751,0.09866659770854586
752,0.20376200650349738
753,0.15000950152676856
754,0.1296327860435156
755,0.12998361240029224
756,0.17051824886359568
757,0.14300623802541304
758,0.1903855400275548
759,0.18833627066933167
760,0.11115351404893603
761,0.09729137740883438
762,0.11047356939289146
763,0.1180243634772819
764,0.15827190452756235
765,0.15736375265340347
766,0.18189617281034678
767,0.17271456333582616
768,0.10998747782966586
769,0.14897822628989368
770,0.11956556663985735
771,0.1560892771722075
772,0.2129304398130445
773,0.12508133134382263
774,0.08717105227301143
775,0.1292116635550134
776,0.09040372067929472
777,0.11035740535373663
778,0.07132530508006026
779,0.07325837864408541
780,0.163468940200373
781,0.17123486477675348
782,0.15270808857531354
783,0.20349055027210822
784,0.11140911963061931
785,0.11900724776659158
786,0.15897993958950296
787,0.10545441082085877
788,0.19947823032273865
789,0.10685068244484568
790,0.2526021332423286
791,0.08810368368087751
792,0.179904964134138
793,0.12574159594634887
794,0.08673361883268406
795,0.11179527109084153
796,0.08516964741104965
797,0.0993643604389458
798,0.07085671444220762
799,0.1512292109418306
800,0.11791035893427416
801,0.09360010288360662
802,0.12498500889652908
803,0.18667744367940814
804,0.10903121317782771
805,0.11766368214743314
806,0.1153376209108922
807,0.07867598294649855
808,0.13898716145468393
809,0.16738729027557728
810,0.09735541581871456
811,0.1489197359227758
812,0.09508885563269273
813,0.06553915250050317
814,0.16887927883537285
815,0.10547160175151161
816,0.14481670926413637
817,0.09310993531435052
818,0.15364488202806192
819,0.1485981495547264
820,0.10602392265500435
821,0.2025406746718445
822,0.18338582072360812
823,0.1280702040093512
824,0.1122276514222689
825,0.11413828748248944
826,0.14872660941018187
827,0.14174802997839253
828,0.14667906227153332
829,0.10782370309451383
830,0.15238082128363348
831,0.13015527459093715
832,0.10413049679960468
833,0.09287829913372425
834,0.1467247296643588
835,0.15745427826369995
836,0.15667147517560445
837,0.1530554099347556
838,0.16435884811329907
839,0.09951897685867088
840,0.09343492343441334
841,0.11446911639884569
842,0.0901103032877022
843,0.1393270568380821
844,0.12275970534983743
845,0.1358319980565588
846,0.13618640692064027
847,0.09089340536014542
848,0.09828560459637559
849,0.15339874645159107
850,0.15454564998640904
851,0.0646099925503095
852,0.1191285443233662
853,0.11442814858544983
854,0.19693918186919426
855,0.13172052388329836
856,0.0761058243747656
857,0.11390970281768714
858,0.11609719446198948
859,0.14463914608810544
860,0.11352824707484903
861,0.10202150056181736
862,0.09875400978348903
863,0.10732551232707709
864,0.16491638830697913
865,0.0787272078890931
866,0.07796369866492114
867,0.11163864152200613
868,0.12221658702183369
869,0.13457535234543924
870,0.1432117406123074
871,0.1432285934328409
872,0.06915638915953234
873,0.20426445665663562
874,0.1562635239862288
875,0.08900899733483669
876,0.1603407494134833
877,0.13757565047502282
878,0.1326331666063478
879,0.12310577906728969
880,0.1469486512632137
881,0.12528194404366377
882,0.14774217743169474
883,0.19475103823184955
884,0.13422688800206758
885,0.07013316677168716
886,0.08720493332888417
887,0.07921302590552598
888,0.07714191710231658
889,0.11135409334376122
890,0.11338604860391696
891,0.1407551880667532
892,0.11510648598667247
893,0.23766441606664535
894,0.14414396479689143
895,0.11805068748937668
896,0.16912427614303135
897,0.1424237851681071
898,0.1992380414260789
899,0.10691641364946317
900,0.08822212035184919
901,0.0966224851624734
902,0.10806069654429315
903,0.09669245009183469
904,0.18861192078028557
905,0.11309871378902038
906,0.15451682829999286
907,0.0895901786462463
908,0.1307667879032822
909,0.131816772376473
910,0.1119378058223603
911,0.1495594075889364
912,0.11515556945142172
913,0.13533405261140408
914,0.11297262151840025
915,0.13595411619624892
916,0.10715123160464142
917,0.18573508713418713
918,0.19009834802047545
919,0.08621194599958554
920,0.13230592516518874
921,0.10482487211312219
922,0.14058576187871802
923,0.11789253807137803
924,0.11586871523576599
925,0.12296611724001398
926,0.11961564314977428
927,0.1352347864323801
928,0.11865968759239809
929,0.1348287595445355
930,0.11339311584033976
931,0.11774791235341558
932,0.14785357903165436
933,0.11715812720440887
934,0.127597860606945
935,0.12883434862371393
936,0.11128393059386918
937,0.10652779413721708
938,0.150297105201286
939,0.1516627224461582
940,0.08548475671792324
941,0.08187702716997336
942,0.1251015682492336
943,0.1902184178669496
944,0.13674900369395848
945,0.17171532779951035
946,0.12931971631412353
947,0.09134496981775256
948,0.09970384962093226
949,0.10433985371457648
950,0.105874522037606
951,0.09990201733549588
952,0.09253915033336702
953,0.18914397460713062
954,0.11446674442830784
955,0.12191335346404039
956,0.11405833939653305
957,0.1058454102943659
958,0.13586785908142718
959,0.14384088089942962
960,0.11716037069902699
961,0.05936428989370088
962,0.13120793030089273
963,0.12949983901083117
964,0.12321498936092848
965,0.11429674603770712
966,0.10103303444779597
967,0.09219046053113202
968,0.16017460829594582
969,0.11893411635379814
970,0.05074800151051265
971,0.12452245096786245
972,0.10761710975361118
973,0.13844720785473943
974,0.12413686168468126
975,0.08027191225776256
976,0.1322117788411646
977,0.12313898801280661
978,0.118875422969015
979,0.15716444994268594
980,0.16404055202029733
981,0.14996510772305988
982,0.13231633391293032
983,0.20464618485053834
984,0.0783088050443527
985,0.0768044060912755
986,0.0963768569407819
987,0.1253079962070028
988,0.11970576573980625
989,0.09971235159672964
990,0.22175109532369652
991,0.14642501463316873
992,0.10088617967273097
993,0.12473393160912462
994,0.0686911593850255
995,0.11465211382899423
996,0.09995648710723062
997,0.12326183797706466
998,0.14394052030261942
999,0.11546350804582928
1000,0.08201721103882773
1001,0.15332316972383747
1002,0.11633401673953409
1003,0.10660924361884991
1004,0.12346799925807857
1005,0.14399646179808484
1006,0.14327020675190208
1007,0.12381876101058356
1008,0.10901353029184216
1009,0.06790514757140037
1010,0.14748691040877487
1011,0.14596722401470266
1012,0.08880488704643491
1013,0.07845366691150979
1014,0.09771892824591097
1015,0.13320928916788935
1016,0.10570477153501866
1017,0.07872607284006543
1018,0.16424021497567362
1019,0.09970829112511523
1020,0.11034130042009992
1021,0.12668529116659205
1022,0.18687753615630462
1023,0.11863472544903926
1024,0.10882244811946068
1025,0.15028602639315902
1026,0.09515821598916555
1027,0.09843589674013298
1028,0.07871100097655553
1029,0.11462052532943842
1030,0.16778214998670476
1031,0.10944249873632211
1032,0.09308406252511361
1033,0.18166048373158794
1034,0.1268198305732582
1035,0.2591344445007375
1036,0.21732661891106003
1037,0.08909363856066463
1038,0.06925682437460381
1039,0.2178386504084721
1040,0.11831138323271663
1041,0.18509323490727878
1042,0.09930631788327575
1043,0.17441202247907728
1044,0.09809155634364489
1045,0.1734746376974326
1046,0.13102254410645026
1047,0.0949297702075455
1048,0.09970085655665281
1049,0.07323918909204843
1050,0.20261628843108404
1051,0.12921294283703563
1052,0.10942403101802549
1053,0.13522244877121709
1054,0.10458562621170384
1055,0.10869470313412317
1056,0.07998928961011284
1057,0.13292623452037283
1058,0.14582167532702425
1059,0.14447862575939435
1060,0.06663141661424968
1061,0.158186086839971
1062,0.1335691972404093
1063,0.12519106576116817
1064,0.16126413089757885
1065,0.12990304862750396
1066,0.11537955448570773
1067,0.1491635304895186
1068,0.07407831606441972
1069,0.17515629881031974
1070,0.125233228122213
1071,0.08153591039734387
1072,0.10128923011319951
1073,0.07753431094427277
1074,0.15650180409936837
1075,0.15843875936222301
1076,0.18305567843636308
1077,0.10937512069413166
1078,0.13089222153449553
1079,0.16705987520640006
1080,0.15498225041149216
1081,0.10545923020773806
1082,0.13874370776377173
1083,0.11002218312820923
1084,0.1046539101715164
1085,0.13786028872185996
1086,0.08383254854934233
1087,0.09789472559846599
1088,0.1182661727233066
1089,0.12526074345781577
1090,0.21507108748248466
1091,0.23340772983346858
1092,0.061745548677167625
1093,0.12098418860374222
1094,0.12551878095948765
1095,0.10613519856555886
1096,0.13653299919233863
1097,0.12264145706847478
1098,0.1815774891258205
1099,0.12408282795114436
1100,0.0907834689207066
1101,0.10242565451619536
1102,0.09610724307599991
1103,0.06802365882276516
1104,0.13601974664348684
1105,0.11368576836471836
1106,0.06579964661100203
1107,0.07199897185877027
1108,0.11785168981487981
1109,0.10923187690206045
1110,0.13866648504328144
1111,0.17078291901697013
1112,0.1286223133939206
1113,0.13069828728103225
1114,0.2154807774775339
1115,0.07008850874775588
1116,0.11768730680478923
1117,0.05599245013863394
1118,0.10771127107835758
1119,0.12921479096724606
1120,0.15891690361857547
1121,0.1508222695609571
1122,0.1382441865015722
1123,0.10823218020993375
1124,0.1315366401189116
1125,0.098606998156321
1126,0.08478403403796589
1127,0.1403693762117012
1128,0.08609419980766178
1129,0.12593136214406533
1130,0.12654324795978925
1131,0.14421812310861923
1132,0.09828344814420928
1133,0.0830395389692739
1134,0.22691434381117315
1135,0.17576593774062854
1136,0.08684733326092685
1137,0.14763064088449177
1138,0.16428936193177907
1139,0.09815125429088001
1140,0.11948533050991705
1141,0.20161825030621572
1142,0.10944061372931498
1143,0.08640963141190855
1144,0.1682669687136778
1145,0.10816127874502966
1146,0.16302275680083533
1147,0.13929908076417274
1148,0.10246400462024513
1149,0.1810529808151349
1150,0.08457854022324937
1151,0.18202549856592037
1152,0.14445537328322944
1153,0.10686317677107815
1154,0.16722402376113918
1155,0.1386154476842375
1156,0.13600251966600466
1157,0.06776338845862215
1158,0.1974431225456492
1159,0.10911285106801266
1160,0.1847435437170144
1161,0.12385939213328188
1162,0.133710874909141
1163,0.11402823187951512
1164,0.11809551669983638
1165,0.09352838886108975
1166,0.10413045687562947
1167,0.08321621230630646
1168,0.13649297984913425
1169,0.2083364458720019
1170,0.11450884763340992
1171,0.08044583190372342
1172,0.11014004822849303
1173,0.1137775033040907
1174,0.07474042971284303
1175,0.10899487173569593
1176,0.08941582860368319
1177,0.09827894949368941
1178,0.16616572985204234
1179,0.10265532363035881
1180,0.11103396860058552
1181,0.10831637547968931
1182,0.15739077620753558
1183,0.0986898524303366
1184,0.19117495430095402
1185,0.08235806912625952
1186,0.09496546643233389
1187,0.08498859428331965
1188,0.0968670857696311
1189,0.12346503718334786
1190,0.16237690259451076
1191,0.11224353359882465
1192,0.12512102467197805
1193,0.11094690429217535
1194,0.23359662118836017
1195,0.15684716002498023
1196,0.0695322858642633
1197,0.16724760506984773
1198,0.10300883896111045
1199,0.11567414657231484
1200,0.11656052344085585
1201,0.161638516490962
1202,0.11513497528705693
1203,0.08107499626857119
1204,0.07988152537117822
1205,0.12398557758233464
1206,0.11012919009646452
1207,0.1264555293239076
1208,0.09881526117245204
1209,0.16320140824687981
1210,0.11178202194673262
1211,0.061480480706152876
1212,0.09712096582774307
1213,0.14594102489472377
1214,0.21544304627297678
1215,0.14615707917352647
1216,0.11609634496061161
1217,0.11658351093658581
1218,0.12927790594169125
1219,0.06566514798737522
1220,0.15577246390021623
1221,0.16886394719398495
1222,0.11951632201442675
1223,0.12749257951684415
1224,0.22137311145279637
1225,0.1764647986163908
1226,0.16820566048910246
1227,0.12300971218533105
1228,0.09002884766377083
1229,0.14768138016429141
1230,0.0881727362154079
1231,0.1903066524452724
1232,0.06906998321926605
1233,0.10998196565874216
1234,0.13783578633883764
1235,0.11908000473139667
1236,0.08484607538913894
1237,0.126753323577897
1238,0.21240058180093288
1239,0.10812660358345208
1240,0.0878051056871685
1241,0.12864423939346545
1242,0.13885014334560436
1243,0.18927140852460145
1244,0.16070907623805497
1245,0.08949069819486075
1246,0.11353295031376177
1247,0.11427391280583753
1248,0.07412642764038198
1249,0.08101274194269278
