,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb,en_mort_cmb
0,0.7085034233065552,0.008444253932087331,0.621483368179844,0.2645283496290561,0.7615182098510849,-0.013004666584245497,-0.1069932084145983,0.14685184904633405,0.7021188226323695,0.7117349769706125,0.8361228227201565,-0.08082497968887255,0.8277451209908002,0.574175622024032,0.01399054740705651,-0.009032423955126375,0.14825519710974416,0.5908756050540529,0.31220883924447207,0.24667631738553458,0.6321056556412887,0.8869968318638507,0.599835461746055,-0.5221740555650481,0.4269016701031737,0.21414334577118704,0.39297470663831996,0.5040060938498988,-0.041735043950915617,0.6095766309359102,-0.24430260065850473,0.6584272866646466,0.13883351570702007,0.6366523757826732,0.0622220580194072,0.1448295629311578,0.5756651382737124,0.5997985278943455,0.6094934684202687,0.8426497203501416,0.36326919933317614,0.4084385199055862,0.3402211253348179,0.5045332554276701,0.8128993532507667,0.9921156796056311,0.2081871085146119,0.6127877064008382,-0.2223069777849571,0.8104455940045519,-0.030037299936094726,-0.3386089744320423,1.2443926892440977,-0.12150344040996573,-0.21675328874385963,0.6646031945431757,-0.04259011103610079,0.8625871195078336,0.9886523859020897,-0.5830879088794606,0.30726583292266596,0.7169944869981166,1.1362836652953687,0.2789533658445304,0.6396581133316981,-0.14381295728206114,0.49462589472846435,0.9722897626932123,-0.21586587001914914,0.8091707045353994,-0.17985955103353912,0.9815918042508528,0.5660015240727818,-0.06547445941838227,-0.3290917708082994,0.2003069366599449,0.8134118136249292,0.762517759659877,0.5400873215662662,-0.16786234660476013,0.9479083213644838,0.604969177581804,0.11315644393590839,0.7808610316887545,0.9106088373870511,1.0452584508421456,-0.3709208986558568,0.491771526481349,0.25278265831769997,0.9810395854964631,0.04992161078258688,-0.023711013602736378,0.1018311635612356,0.13485062555840818,0.23474273041071464,0.6246537708373391,0.730331202858954,-0.08148062477209292,0.6033536211993602,1.6056167495019995
1,0.3409424731771259,0.8996740744739556,-0.24336543216957535,0.11727574757229875,0.11066016661921306,0.638965024367821,-0.9030302952496991,-0.04982012773356666,-0.3348687421086049,0.7197118043565534,-0.04396734715140524,0.4429018488034786,0.010311229269887564,-0.05236367232961632,-0.06732050696906779,0.41860109396308864,0.3595052482532492,0.2808411097836377,0.3025676350827852,-0.15916451255719896,-0.00035828883621808047,-0.0982471852972716,-0.4244584354904769,-0.020400366337838722,0.14998761112690565,-0.018741235414569294,0.3190043390815112,0.0804667190685052,0.0831082293577028,0.34315327412665825,0.6142518827052788,0.3688733969278256,0.13408385674722284,-0.2798703223123873,0.2567568310847101,-0.6598938139675377,-0.1252859153458672,-0.5695006757832282,-0.050733562382079114,0.5945863963165521,0.031114436570809444,-0.19239661757580084,0.06305799830359554,-0.223270951166677,0.6793333751825249,0.15234538902331723,-0.013849586529764145,-0.016354807546188406,0.27976748014640923,0.08354496238824584,-0.3499668155726728,-0.1635164980963581,0.6505380510011332,0.14875926451849872,-0.3182432503429251,-0.21122819278799915,0.24700870100781022,0.4870795441191742,-0.003065044520065771,0.5252191846745194,0.6525978048963857,-0.3253168288173746,-0.39464811356425367,0.025989279053717743,0.03149510204936324,-0.019040501546530156,-0.7306561522490747,0.18568493416190085,-0.6550284228172715,-0.2598125537455303,0.35859027544984695,-0.24897824881978914,0.005522797509387387,0.70892449931085,-0.30412909724028986,-0.4137485812743874,-0.14057015833756745,-0.4418511670892172,-0.44625971900648387,0.42593858109692456,-0.3368302736996678,-0.5301270762172307,-0.06803667487607475,-0.6510620200449365,-0.16906298681836096,-0.5087297244062172,0.6987692705853075,0.17684708757574272,0.026562298773614684,0.40318618185735244,0.03810624287019715,-0.2770987092349075,-0.7148945674358709,0.1933522112448737,-0.18820058436422163,-0.4027862261076458,0.5632326633881427,-0.1672615157540899,0.39624129740339714,0.3299715210211982
2,1.0474345649001566,0.9676280167813706,0.9353179821889939,1.4481599819740227,1.083676044022731,1.0722178755415548,1.332724873598169,1.2689454085361216,1.0131901961009888,0.9220741038880568,1.1821654571743507,1.3018947565501913,1.2599639721507463,1.4191281194859557,0.5970773416780651,1.455538109874265,0.9280388124452561,0.6316765601456891,1.2146482614694478,1.197623177372604,1.2056752169889429,0.8188947844120954,0.5960253198185405,1.1598143241664938,1.3913294294952538,1.160617268138008,0.8064154289439409,0.9947637293779237,0.9849484678537822,1.0715815463618532,1.501103353549143,1.454360555156131,1.1755489850992153,0.6719835417367875,1.1339049270651684,1.1443208094936683,1.0429797602298634,0.7785503173414869,1.144810290603032,0.8368688462984434,1.321856131951137,0.9913734740595985,1.290069280677639,0.7485289540927885,0.964736710394348,1.1880406999426145,1.2078148216426303,1.0644081016279063,1.3925952735992497,1.041120501341247,0.21550405251260157,0.9057457944975846,0.7848186880303345,1.4992033416220534,1.3848929844770166,1.0970905425461455,0.6244543985517883,1.1412895701921482,1.0361595001802641,0.8933107424706044,1.2077734479019193,1.0475856335086695,0.8555630011780124,1.2842763769405192,1.1338928633891645,1.213279827331064,1.2564454440999189,0.9561251234625207,1.0866448257559702,0.8975728360445063,0.9428200343725724,1.0205029457021222,1.0974386456299914,1.4888886691257108,0.9026019212444848,1.3440205307826827,0.9928099773361925,0.7405295011093123,1.2893028687042234,0.8783259022962315,0.6393637276598817,1.0327034624851625,0.4076157598834269,0.6971791564840532,1.03980665478626,1.4470773841373048,1.1505213164044348,0.4571398444212884,1.5327218246042782,1.327315636825119,0.9946692969403761,0.7228697847224151,1.4267343414141476,1.3219382926365555,1.3598137823791838,0.9109770598365009,1.4209212736366092,1.1032150762575086,0.6052126963470998,1.122057398029816
3,-0.13356243476687432,-0.7712208633046439,0.30419290528827964,-0.07251584305872515,0.2990122810935659,-0.3502944761696364,-0.3671494543695014,-0.2726354120398314,0.6834510445601927,0.5069080211528896,-0.08673828860949255,-0.5168660296497316,0.1795720201590685,0.27122319912925325,-0.009221848783619936,-0.0006147614489090715,-0.5272338497899547,-0.4781314795563411,0.25942244226611144,0.3168381999386182,-0.6498834064154376,0.2910524725650482,0.06565533090650492,0.12371959417366452,-0.5017480683184429,-0.24294929827228007,-0.29445478317754553,-0.4575105168298124,-0.14925668135412867,-0.8599213881564286,-0.5603336115331065,-0.42940867558379686,-0.25156829881745135,0.5134827723381834,-0.34770424810159867,-0.17296114610435054,0.196460649449129,0.2734249032035131,-0.11393195096891678,-0.6484525249505392,0.38114963599084195,-0.6372060340318529,-0.20039180721364777,0.6559251205555052,-0.18768463857942183,-0.4827944658786958,0.20142487279165444,0.12378533538423213,-0.6656860927246954,-0.1941393805936394,0.0958642364222748,0.13749002932682886,-0.19685457253598082,-0.06523260221088097,0.04510514664449919,0.3780809354761211,-0.5471411386643816,-0.24015900950763783,-0.327683117684182,0.02279410873937198,-0.1176801454743015,-0.1754697528618586,-1.1041977863668593,-0.10038037026126827,0.22472031524349761,-0.11801578887750934,0.13167389186635753,-0.13553234680029108,-0.2893160214929775,0.2897522500771729,-0.5653997763672731,-0.8579631658137691,-0.035507925930848325,0.07095568517622929,0.07066879648480433,-0.35459790084422993,-0.5118755055881888,0.31920378257564036,-0.06524562360067881,-0.42968974089054646,-0.09641735494067953,-0.13729860556539691,-0.11561599072327428,0.086895483504632,-0.2852793753569571,-0.12093770479672736,-0.2459970098667172,-0.4079607040317285,0.5761998810035206,-0.73310958043115,0.6254660677467195,-0.21448953526136688,-0.05257101905155251,0.8059936655521182,0.4893707491829786,-0.3649149055629554,4.074705668688245e-05,0.023000164613221824,-0.39639865357037496,0.2765225720966253
4,-0.3123736577127849,-0.9935689301414042,-0.3913993922129223,-0.6953707120222772,-0.736016698687566,-1.0497434727443806,-0.7221471253852323,-0.1775945121189403,0.18636171374108085,-0.5170459008727204,-0.4235801286826412,-1.118380494967135,-0.637636004851156,-0.3342909410776094,-0.32409849985927724,-0.4677062153261269,-0.5015471600699811,-0.36770150827980935,-0.8694715864376225,-0.6230862475234005,-0.07813280837536345,-0.5082152632309361,-0.6245600689281793,-0.30272684491647966,-0.5695558236087995,-0.35010301496796065,0.08662092110093832,-0.7364531842666471,-0.7148834779490382,-0.15318171439684236,-0.7584726909873165,-0.6074856502263493,-0.3396063583699373,0.030589908453660837,-1.1920979846591286,-0.46909083849297295,-0.909701536382189,-0.4613221872444301,-1.2468785849966786,-1.217617329077333,-0.6586941670462,-0.8284613647192117,-0.29033284687379607,-0.5766201042439211,-0.8503331075985373,-0.7315163488434121,0.10661194627524186,-0.6578233173357726,-0.21369822342098024,-0.19773079661807721,0.1912514375351606,-0.08836800705297447,-0.7351024852618782,-0.3574231486713526,-0.05943866197714516,-0.28464416821311445,-0.1587392171398499,-0.9552911436169551,-0.22708375622928686,-0.37842189283120004,-0.6981065641911864,-0.44550101164416633,-0.5163601146297337,-0.26461156519565504,-0.005606217311815063,-0.6012926906279121,-0.6036909110448941,-1.1442397600068621,-0.697911084729313,-0.30961314885119795,-0.21803008291375964,-0.6247486419959775,-0.47108716902683373,0.0375532792744244,-0.38701207842915303,-0.043085572326006946,-0.5479118414158689,-0.3937591665521652,0.24431237003733455,0.13590490752424172,-0.5730868707723025,-0.7444224947794197,-0.7788432744348621,-0.45156275343025426,-0.1933893134964156,-0.23742914882493174,0.09959464557277668,-0.5287178278107574,-0.45442804046947555,-0.8056531982236508,-0.6423628922564161,-0.939256882292694,-0.46254806818481803,-0.46240921141733365,-0.6395134517053809,-0.7575483428790875,-0.3921673227039693,-0.6441486496327099,-0.5057155461178036,-0.5213409937861168
5,0.7973179536801096,0.6611098640159337,0.8248941561457199,0.789787040556644,0.7246152993306069,1.0570911342141125,1.2744952460683732,1.2979095659043691,0.7693357693348931,0.6990176129858019,0.7501475696033805,1.9951677860406964,0.6714039420584814,1.6181278578907035,1.38165072297249,1.1671695605705865,1.065801999960621,0.7120787878336253,1.4331224339784983,0.597055091039881,1.1389462610386396,0.6758564325678688,0.8820465598460764,0.42710806908406473,1.6679863407463986,0.33027381926761235,0.5642621336413832,1.4350038079734402,0.9542441908284012,1.6758473514012049,0.8554247497476308,1.0228331580782852,0.978060116664345,0.8629161914030005,0.9647781459017616,0.8620883807957611,0.903349675802789,0.8175964881250687,0.7310273422263213,1.4243208646279477,1.1272315444996563,1.1549961564702262,0.695398391016032,0.7210567031767203,1.1288009802611507,0.582276333483575,1.0662628852268674,0.8875810519507237,0.7247570268422333,0.49404333782758936,1.0996047906791546,0.5020280091108834,0.22127941440779564,0.9062244764197759,0.5402859577653333,0.8893705269526877,0.6154248954752142,0.4367488305713318,0.8159952064260821,0.39612710598999473,0.5455254045404994,1.2306245791290802,0.7104984439626084,1.276312150008865,1.4106731052551271,0.842119168318632,1.043822265864863,1.9026807236624868,0.9831732150257279,0.6922969839931844,0.21893065670303546,0.7829462786903401,-0.019432022513308615,0.7553813036080413,0.8657216147108872,0.7367450384763846,1.4392329462940143,0.763351739142056,0.7014209617279574,0.7501036429898741,1.0356167567176178,1.180785725120491,0.7039004373480533,1.3480579512880617,0.7175817878975943,1.544663346767941,0.2161517127914538,1.2099236848946073,0.9221643184110193,0.7145894443471894,0.9331048469560298,0.9416526019891118,0.9562550715372498,0.8608766233601307,0.5683524045253352,1.0746869413548172,0.48375868155033525,1.0423412476650755,0.5356230898408301,0.5865211116516315
6,-0.3421420308843186,-0.7325429284999762,-0.5824018335912344,-0.9879408588754365,-0.5733395263344129,-0.31930013127876283,-0.6452237226010924,-0.9559900010225413,-0.6688900188768198,-0.5244186909796901,-0.42086330260095883,-1.0686055691660676,-0.4998931130586366,-0.7956291729795327,-0.8466433595838402,-0.6035816742569479,-0.8140339188276106,-1.3418861754333522,-0.4874774812269417,0.15629901098983864,-0.6616111257882162,-0.5819361298717585,-0.971108276846978,-0.744120064897387,-1.1689290135171222,-0.6554856405162142,-0.4379948576181811,-1.045393632428592,-0.5557019286748829,-0.4275343896423107,-0.8978164293019245,-1.19106271914637,-0.8229953359507982,-0.9664794709618242,-0.3757713182966857,0.2716671704110026,-0.20559761231572513,-0.5201624352168781,-0.14522522720526596,-1.0141189614553996,-1.233386803874192,-0.05406449819947784,-1.0376190149734765,-1.0089155523792066,-0.8968721759631109,-0.9174212013263376,-0.49748907895725414,-0.7234556933002346,-0.563012669204312,-0.6375138707523398,-0.6583356986863199,-0.2885102926588667,-0.025030874918647493,-0.5555340670508205,-0.772795322642376,-1.3866678328457316,-0.8065427913001525,-0.36660427696900755,-0.8095839890172273,-0.10557056263418918,-1.23459594678684,-0.5039157025742492,-0.38521213403901794,-0.7282370349961712,-0.7326773086515261,-1.1425521169115178,-0.5887921026579463,-0.6267324847363263,-0.04518194647043827,-0.47288899488130337,-0.7733378613059567,-0.09445400843629655,-0.5046684605994011,-0.8829818942647494,-0.7294676834873112,-0.9133317843905198,-0.6792700054675656,-0.9528338554288991,-0.6269206501528437,-0.6221230528467911,-0.41032425623339575,-0.4242817711569749,-0.39170327696708596,-0.8896316936194767,-1.2737692230360789,0.05622850637361416,0.529985104623029,-0.31863787594960163,-0.8652205938338732,-0.7800858492103026,-0.839994607513741,-0.3080208638793753,-1.2430882515466797,-0.8664371782705796,-0.1966567086772349,-0.6850375524454911,-0.24400841323746295,-0.9210919754073329,-0.3976411737085768,-0.5815251688147561
7,0.9082788233709993,0.7624405766825056,1.0474875176631124,0.8171058073446689,0.07229886382762374,0.4118260298102677,0.7060574956679762,0.7218770676148873,1.3341066093335057,1.1008604676905334,0.4722995068959038,0.21651907632084194,0.9803920226303149,1.0534580187352336,1.0021423729128414,1.1396956092124348,0.7021927902398835,1.698233526497064,-0.02261735647044979,0.5560697322610777,0.31750722313243823,0.18226864168795467,0.9639120644613148,0.7606458779598383,0.2445738749410096,0.5626872280076611,1.453080640964673,0.8303343749777172,0.9809475363365389,0.3780497260694126,1.5249833040165521,0.110983342683444,0.7363125574159632,0.23326518798537554,0.7328674537054657,1.1529137133433172,0.8231556736850595,0.20428738807377145,0.5015706704809471,-0.12198725070093082,0.22034258860918382,1.0271500173020836,0.14368603158976528,1.1192859919467861,0.533624700649958,0.20888721731346144,0.6186265047135823,0.34929757315260523,0.37146300053020637,0.25816240476414,0.5515034737703759,0.8956346606435852,0.9031719698774698,0.7872095673434942,0.7517659681883163,0.16481074866357953,0.09657899767424045,0.2689243188847976,0.11938749455569318,1.3280233439735765,0.7494503021324417,0.8866719483682668,0.9487921150115641,0.20568909731397017,0.8414915336454648,0.802449862952367,1.2026343166242457,0.2786424323670472,0.5999161357944696,0.9818963867573608,0.8084199240876861,1.003978942209132,0.23125552609714173,1.2538584601858753,1.048430404894912,0.7192694801896933,-0.06629979219337437,0.06896117247764938,1.081833370291011,0.2863946161910028,0.26527980511721805,0.7698368099013446,0.6847708526754978,0.8178564480647414,0.6073147035173446,1.085592132326212,1.0016957110537443,0.08882464631182699,0.6644364889452822,-0.09769049758437075,0.7873232624466334,1.8272073841279104,0.20383576998329547,0.9032329501135614,0.8486436907790528,0.8242250127189669,1.1079123807362241,0.5202892021374681,0.8702892001017825,0.19642498500286562
8,-0.184036805752942,-0.7382134377576209,-0.9520442352298468,-0.39599565855951646,-0.7884186728058847,-0.5609370213134646,-0.22590626191157684,-0.5083164144772784,-0.835897254899171,-0.27250717287084686,-0.7629136360148308,-1.2401331166797769,-1.4677594681283217,-0.9591452719640183,-0.3601226160836564,-1.0034283240464483,-0.7734214246030432,-0.9441366207884331,-0.9857919852704955,-1.5587821139518085,-0.666324682235315,-1.488633048090248,-0.969283327745291,-0.7309045093958458,-1.203639528954073,-0.8057651634324193,-0.5947940029422297,-0.5071445067488455,-0.023189865893407734,-0.7889091794931424,-1.2858025383217229,-0.5445174762470307,-1.0576877745824405,-0.7832510858603531,-0.2958212896687459,-0.5982312420006195,-0.6974298833938535,-1.0902931862251724,-1.5109624739818592,-0.9152254971076471,-0.761007965561463,-0.4253285875768614,-0.5705396372460253,-0.4839271692573148,-0.785260405239467,-0.08090487068885696,-1.1532907065051636,-0.900567292095602,-0.4752920964841843,-0.29782068617875956,-0.8022879416374459,-1.0622068629456503,-0.7315501130922674,-0.6665049333099766,-1.1449422980513884,-0.969130747960602,-0.41166471545072664,-0.9203549153313143,-0.8389154261071197,-1.2027898724237391,-1.1088506248075751,-1.0087431806923906,-1.0227892812565045,-0.9249084643647847,-0.852757600584004,-0.7335313083212223,-0.513141519222301,-0.9161744023977169,-1.0634455413262949,-0.10910586411092521,-0.20771000557701502,-0.5399607294602706,-0.28217436236258475,-0.765996386036859,-0.3085975694383314,-0.5592577871902474,-0.013018271906253417,-1.0083733519688216,-0.673009360665667,-0.41446508549810146,-0.40963218257709244,-1.0949395522221974,-0.5711208773870959,-0.6030797067213371,-0.3898913852948348,-0.08905298371513858,-0.9812349841830893,-0.9359528748076672,-1.046539854024708,0.056061022217457165,-0.6661798698321985,-0.6808202637151195,-0.8729497822341867,-0.43170641365871765,-0.6764984088901739,-0.6768218738120331,-0.9867961234627772,-1.1589678081156891,-0.15957529673457932,-0.5855188228859683
9,0.19811192407397366,0.9584516319689703,0.0059881012574648,0.2780921771976291,0.052046304052583384,0.6362817902296882,0.8203687849606403,0.35072757534811166,0.07081609834485321,0.13012353897762305,-0.028230473511500487,0.9160623342575364,0.5101607226879044,0.35365297307697685,0.5119753696464986,0.4692646655769674,0.2484094242314576,0.6588445531435818,0.3187998380245904,0.9018018485465509,0.6606171473936303,0.5816388818581378,0.15110657433482272,0.4643680635066791,0.45370369668582594,0.06899079374207263,0.7569358423311814,0.728102083185364,0.35850789652949583,0.647669832126941,0.8864031486282404,0.4880009173607724,-0.5911972421547675,0.7900867007629112,0.34051180309440354,0.5973767832411683,0.39871885370727506,0.5567744248125847,0.3177255528896757,0.43821032558499107,0.05145030492892865,0.31726847003642744,0.4649673154168047,0.4250102017282361,0.40587266924795945,0.15955308337962654,0.5397988796653848,0.810576703271936,0.49804445872610253,0.13545666961878886,-0.049775835886324865,0.5442330799894978,0.8966498217314038,0.3104218503644156,0.6145807052883407,0.29381046112292536,0.094176051394259,0.07914330275098395,-0.015249888442519274,0.7747143574113452,0.3865633272855543,0.1406867342688821,0.9660823047678659,0.43391689340986844,0.5681035618709893,0.3728526753589031,-0.004558987791662717,0.49064545789612896,0.9308204733319689,0.38716564209461557,0.3003500726439317,0.2377797680127969,-0.16856627294206555,0.8177007589594412,0.5858879194013772,0.7438901756337066,0.14213315711437222,0.6386360988441809,0.353100697599215,0.33718138929098634,0.5647992650497796,-0.3187567050108603,0.9046848188668283,-0.5195696592547507,-0.3191098891064394,-0.017707893146092453,0.6965631716587979,0.01430917321505638,-0.1888772303145047,0.723868505711215,0.6754288247153045,1.2378663821684872,0.9198069167657648,0.43623669071745674,0.5017772032925182,0.37980171049624895,0.17419344620630536,0.8750663259438671,0.499209880083264,0.6016322698163298
